Q7 - ranking de custo-beneficio por deputado
Resumo executivo
 ano_dados | deputados_com_gasto | media_beneficio | maior_beneficio 
-----------+---------------------+-----------------+-----------------
      2023 |                 561 |          455.69 |         4712.50
      2024 |                 575 |          254.29 |         6949.20
      2025 |                 562 |          391.08 |        12292.90
      2026 |                 552 |           96.45 |         2516.20
(4 rows)


Tabela principal - top 30 por custo-beneficio
 ano_dados | id_deputado |           nome           | sigla_uf | sigla_partido | gasto_total | qtd_proposicoes | proposicoes_aprovadas | presenca_total | beneficio |    custo_beneficio     
-----------+-------------+--------------------------+----------+---------------+-------------+-----------------+-----------------------+----------------+-----------+------------------------
      2023 |      178886 | Juscelino Filho          | MA       | PSDB          |        0.18 |               0 |                     0 |              1 |       0.1 | 0.55555555555555555556
      2023 |      220715 | Amom Mandel              | AM       | REPUBLICANOS  |    12966.50 |             886 |                     1 |            204 |    1385.4 | 0.10684456098407434543
      2023 |      220637 | Marina Silva             | SP       | REDE          |        1.13 |               0 |                     0 |              1 |       0.1 | 0.08849557522123893805
      2023 |      204365 | Gilson Marques           | SC       | NOVO          |   117305.28 |            2995 |                     1 |            202 |    4548.7 | 0.03877660067816214240
      2023 |      204528 | Adriana Ventura          | SP       | NOVO          |    55965.41 |            1125 |                     1 |            309 |    1754.4 | 0.03134793437589396736
      2023 |      220642 | Delegado Bruno Lima      | SP       | PODE          |     3127.33 |              48 |                     0 |              2 |      72.2 | 0.02308678649199157108
      2023 |      178945 | Rosangela Gomes          | RJ       | REPUBLICANOS  |     1459.09 |              12 |                     0 |              4 |      18.4 | 0.01261059975738302641
      2023 |      204506 | Marcos Pereira           | SP       | REPUBLICANOS  |   448549.61 |            3111 |                     1 |            100 |    4712.5 | 0.01050608426568468090
      2023 |      178832 | Leandre                  | PR       | PSD           |     5076.20 |               8 |                     1 |             10 |      49.0 | 0.00965288995705448958
      2023 |      178937 | Altineu Côrtes           | RJ       | PL            |   342496.26 |            1827 |                     1 |             79 |    2784.4 | 0.00812972381070672129
      2023 |      204450 | Doutor Luizinho          | RJ       | PP            |    52917.85 |             254 |                     0 |             33 |     384.3 | 0.00726219980592559977
      2023 |      204572 | Capitão Alberto Neto     | AM       | PL            |   415057.49 |            1776 |                     3 |            255 |    2797.5 | 0.00674003015823181507
      2023 |      220618 | Sargento Portugal        | RJ       | PODE          |   358084.44 |            1436 |                     1 |            296 |    2219.6 | 0.00619853797612652479
      2023 |       74856 | Laura Carneiro           | RJ       | PSD           |   440687.09 |            1300 |                    10 |            373 |    2347.3 | 0.00532645510445971993
      2023 |      204536 | Kim Kataguiri            | SP       | MISSAO        |   275453.54 |             840 |                     3 |            269 |    1394.9 | 0.00506401188381895546
      2023 |       74478 | Luciano Bivar            | PE       | MDB           |   272636.70 |             837 |                     1 |             60 |    1297.5 | 0.00475908049063093853
      2023 |      204535 | Sâmia Bomfim             | SP       | PSOL          |   385777.15 |            1163 |                     0 |            253 |    1769.8 | 0.00458762267283067439
      2023 |      220676 | Andreia Siqueira         | PA       | PSB           |   131812.90 |             333 |                     2 |            220 |     593.5 | 0.00450259420739548254
      2023 |      220648 | Marangoni                | SP       | PODE          |   507383.41 |            1275 |                     4 |            260 |    2082.5 | 0.00410439119402820049
      2023 |      204369 | Caroline de Toni         | SC       | PL            |   134200.58 |             304 |                     1 |            233 |     515.3 | 0.00383977476103307452
      2023 |      220571 | Daniel Agrobom           | GO       | PSD           |   111045.09 |             267 |                     0 |            247 |     425.2 | 0.00382907519819201371
      2023 |       74084 | Raimundo Santos          | PA       | PSD           |   464852.28 |            1071 |                     3 |            211 |    1735.6 | 0.00373365921750453714
      2023 |       89536 | Prof. Paulo Fernando     | DF       | REPUBLICANOS  |   243326.07 |             504 |                     2 |            611 |     889.1 | 0.00365394468418447723
      2023 |      156190 | Marcel van Hattem        | RS       | NOVO          |   252608.59 |             588 |                     0 |            262 |     908.2 | 0.00359528549682336614
      2023 |      160598 | Flávia Morais            | GO       | MDB           |   397478.45 |             776 |                     5 |            405 |    1384.5 | 0.00348320770597751903
      2023 |      220598 | Tarcísio Motta           | RJ       | PSOL          |   382623.77 |             844 |                     0 |            361 |    1302.1 | 0.00340308183153388510
      2023 |      160575 | Erika Kokay              | DF       | PT            |   390108.11 |             785 |                     1 |            481 |    1261.6 | 0.00323397532032851099
      2023 |      178873 | Helder Salomão           | ES       | PT            |   302724.62 |             632 |                     0 |            259 |     973.9 | 0.00321711527790504783
      2023 |      220533 | Prof. Reginaldo Veras    | DF       | PV            |   147191.10 |             301 |                     0 |            205 |     472.0 | 0.00320671562343103625
      2023 |      204520 | Junio Amaral             | MG       | PL            |   307128.67 |             590 |                     1 |            189 |     939.9 | 0.00306028089139317407
      2024 |      160621 | Sandro Alex              | PR       | PSD           |        0.27 |               1 |                     1 |              1 |      37.6 |   139.2592592592592593
      2024 |       73788 | Ricardo Barros           | PR       | PP            |        0.01 |               0 |                     0 |              1 |       0.1 |    10.0000000000000000
      2024 |      178945 | Rosangela Gomes          | RJ       | REPUBLICANOS  |        1.48 |               1 |                     0 |              3 |       1.8 | 1.21621621621621621622
      2024 |      220715 | Amom Mandel              | AM       | REPUBLICANOS  |    24860.02 |            1645 |                     0 |            202 |    2487.7 | 0.10006830243901654142
      2024 |      204506 | Marcos Pereira           | SP       | REPUBLICANOS  |   488603.17 |            4628 |                     0 |             72 |    6949.2 | 0.01422258476137189204
      2024 |      204528 | Adriana Ventura          | SP       | NOVO          |    67125.29 |             592 |                     1 |            253 |     949.3 | 0.01414221078225509342
      2024 |      204365 | Gilson Marques           | SC       | NOVO          |   152681.54 |            1327 |                     0 |            168 |    2007.3 | 0.01314697244997659835
      2024 |      204531 | Guilherme Derrite        | SP       | PP            |     1393.80 |               8 |                     0 |              4 |      12.4 | 0.00889654182809585306
      2024 |      212625 | Dr. Gonçalo              | MA       | PODE          |     1137.69 |               3 |                     0 |             23 |       6.8 | 0.00597702361803303185
      2024 |      204536 | Kim Kataguiri            | SP       | MISSAO        |   162365.21 |             588 |                     1 |            203 |     938.3 | 0.00577894734962003252
      2024 |       74856 | Laura Carneiro           | RJ       | PSD           |   469161.85 |            1511 |                     6 |            278 |    2510.3 | 0.00535060555328614209
      2024 |      220654 | Delegado Paulo Bilynskyj | SP       | PL            |   502268.59 |            1673 |                     1 |            355 |    2581.0 | 0.00513868486181865364
      2024 |      220618 | Sargento Portugal        | RJ       | PODE          |   478215.21 |            1507 |                     0 |            233 |    2283.8 | 0.00477567411542598154
      2024 |      178937 | Altineu Côrtes           | RJ       | PL            |   468327.42 |            1278 |                     0 |             74 |    1924.4 | 0.00410909102866537261
      2024 |       74171 | Chico Alencar            | RJ       | PSOL          |   502376.54 |            1300 |                     0 |            223 |    1972.3 | 0.00392593969455659693
      2024 |      204407 | Fernanda Melchionna      | RS       | PSOL          |   410420.02 |             923 |                     2 |            257 |    1482.2 | 0.00361142226931327570
      2024 |      206018 | Célia Xakriabá           | MG       | PSOL          |   503996.59 |            1169 |                     1 |            174 |    1806.9 | 0.00358514330424338784
      2024 |      157130 | Túlio Gadêlha            | PE       | PSD           |   445586.36 |             977 |                     1 |            178 |    1519.3 | 0.00340966451486531141
      2024 |       74160 | Patrus Ananias           | MG       | PT            |   461408.87 |             995 |                     0 |            141 |    1506.6 | 0.00326521681301878744
      2024 |       74084 | Raimundo Santos          | PA       | PSD           |   549917.75 |            1094 |                     1 |            216 |    1698.6 | 0.00308882555618544773
      2024 |      220529 | Gilson Daniel            | ES       | PODE          |   528932.70 |             993 |                     1 |            439 |    1569.4 | 0.00296710715748903405
      2024 |      204572 | Capitão Alberto Neto     | AM       | PL            |   470500.46 |             823 |                     1 |            217 |    1292.2 | 0.00274643727234613118
      2024 |      220713 | Saullo Vianna            | AM       | MDB           |   598052.64 |            1029 |                     0 |            131 |    1556.6 | 0.00260278091908431338
      2024 |      220604 | Marcos Tavares           | RJ       | PDT           |   385781.89 |             628 |                     1 |            165 |     994.5 | 0.00257788150708681530
      2024 |      160598 | Flávia Morais            | GO       | MDB           |   373643.57 |             582 |                     1 |            367 |     945.7 | 0.00253102174352953538
      2024 |      178871 | Evair Vieira de Melo     | ES       | REPUBLICANOS  |   516625.99 |             811 |                     1 |            246 |    1277.1 | 0.00247200106986487459
      2024 |      156190 | Marcel van Hattem        | RS       | NOVO          |   273550.72 |             373 |                     1 |            227 |     618.2 | 0.00225990997208853992
      2024 |       74159 | Odair Cunha              | MG       | PT            |   524034.98 |             658 |                     5 |             90 |    1176.0 | 0.00224412500096844680
      2024 |      204535 | Sâmia Bomfim             | SP       | PSOL          |   476484.47 |             688 |                     0 |            341 |    1066.1 | 0.00223742864064383882
      2024 |      220559 | Julia Zanatta            | SC       | PL            |   549429.78 |             800 |                     0 |            229 |    1222.9 | 0.00222576213469899648
      2025 |      204353 | Aline Gurgel             | AP       | UNIAO         |        1.14 |              73 |                     0 |             36 |     113.1 |    99.2105263157894737
      2025 |      204496 | Celso Sabino             | PA       | PDT           |        0.03 |               0 |                     0 |              2 |       0.2 |     6.6666666666666667
      2025 |      204503 | Alexandre Padilha        | SP       | PT            |        0.03 |               0 |                     0 |              1 |       0.1 |     3.3333333333333333
      2025 |      204425 | Silvio Costa Filho       | PE       | REPUBLICANOS  |        0.07 |               0 |                     0 |              2 |       0.2 |     2.8571428571428571
      2025 |      204476 | Chiquinho Brazão         | RJ       | S.PART.       |        4.82 |               2 |                     0 |              0 |       3.0 | 0.62240663900414937759
      2025 |      220636 | Luiz Marinho             | SP       | PT            |        0.18 |               0 |                     0 |              1 |       0.1 | 0.55555555555555555556
      2025 |      141488 | Paulo Teixeira           | SP       | PT            |        0.24 |               0 |                     0 |              1 |       0.1 | 0.41666666666666666667
      2025 |      220715 | Amom Mandel              | AM       | REPUBLICANOS  |    51636.92 |            2235 |                     0 |            319 |    3384.4 | 0.06554225155179666022
      2025 |      178937 | Altineu Côrtes           | RJ       | PL            |   378578.15 |            8189 |                     0 |             94 |   12292.9 | 0.03247123480317075880
      2025 |      204528 | Adriana Ventura          | SP       | NOVO          |    92985.58 |             885 |                     0 |            316 |    1359.1 | 0.01461624479838701872
      2025 |      204365 | Gilson Marques           | SC       | NOVO          |   186541.13 |            1790 |                     0 |            236 |    2708.6 | 0.01452012218431399016
      2025 |       74356 | Silas Câmara             | AM       | REPUBLICANOS  |   490228.84 |            4525 |                     0 |            115 |    6799.0 | 0.01386903308259057137
      2025 |      220654 | Delegado Paulo Bilynskyj | SP       | PL            |   459525.40 |            4073 |                     0 |            471 |    6156.6 | 0.01339773601198105698
      2025 |      178947 | Sóstenes Cavalcante      | RJ       | PL            |   459296.37 |            3597 |                     0 |            115 |    5407.0 | 0.01177235517885760778
      2025 |      204536 | Kim Kataguiri            | SP       | MISSAO        |    95689.76 |             571 |                     0 |            239 |     880.4 | 0.00920056649739742267
      2025 |      220552 | Zucco                    | RS       | PL            |   417652.84 |            2338 |                     1 |            387 |    3581.7 | 0.00857578270029242468
      2025 |      220618 | Sargento Portugal        | RJ       | PODE          |   486764.54 |            2428 |                     0 |            419 |    3683.9 | 0.00756813550962442745
      2025 |      156190 | Marcel van Hattem        | RS       | NOVO          |   258139.73 |            1197 |                     0 |            229 |    1818.4 | 0.00704424692781696177
      2025 |      204462 | Chris Tonietto           | RJ       | PL            |   349450.63 |            1592 |                     0 |            289 |    2416.9 | 0.00691628456929667003
      2025 |      220568 | Gustavo Gayer            | GO       | PL            |   225537.64 |             857 |                     0 |            212 |    1306.7 | 0.00579371141774827474
      2025 |       74856 | Laura Carneiro           | RJ       | PSD           |   467642.29 |            1660 |                     3 |            525 |    2650.5 | 0.00566779364629319560
      2025 |       74858 | Lindbergh Farias         | RJ       | PT            |   292651.25 |            1058 |                     0 |            137 |    1600.7 | 0.00546965030902823754
      2025 |      204520 | Junio Amaral             | MG       | PL            |   385987.94 |            1326 |                     0 |            225 |    2011.5 | 0.00521130271583096612
      2025 |      220604 | Marcos Tavares           | RJ       | PDT           |   419363.88 |            1362 |                     0 |            270 |    2070.0 | 0.00493604742497136377
      2025 |      204572 | Capitão Alberto Neto     | AM       | PL            |   410154.58 |            1307 |                     0 |            316 |    1992.1 | 0.00485694929945680480
      2025 |      204531 | Guilherme Derrite        | SP       | PP            |     4288.95 |              13 |                     0 |             10 |      20.5 | 0.00477972464122920528
      2025 |      204464 | Talíria Petrone          | RJ       | PSOL          |   370759.42 |            1007 |                     0 |            229 |    1533.4 | 0.00413583557769078396
      2025 |      220598 | Tarcísio Motta           | RJ       | PSOL          |   441384.85 |            1132 |                     0 |            273 |    1725.3 | 0.00390883375358261617
      2025 |      220574 | Cabo Gilberto Silva      | PB       | PL            |   542660.44 |            1364 |                     0 |            676 |    2113.6 | 0.00389488498553533772
      2025 |      204378 | Coronel Chrisóstomo      | RO       | PL            |   567656.26 |            1399 |                     0 |            367 |    2135.2 | 0.00376143125771219364
      2026 |      204528 | Adriana Ventura          | SP       | NOVO          |    15325.62 |             250 |                     0 |            127 |     387.7 | 0.02529750835529003068
      2026 |      178937 | Altineu Côrtes           | RJ       | PL            |    94200.00 |            1419 |                     0 |             38 |    2132.3 | 0.02263588110403397028
      2026 |      220643 | Sônia Guajajara          | SP       | PSOL          |      523.95 |               5 |                     0 |             43 |      11.8 | 0.02252123294207462544
      2026 |      220660 | Yury do Paredão          | CE       | MDB           |      986.55 |               9 |                     0 |             20 |      15.5 | 0.01571131721656276925
      2026 |       74295 | Inácio Arruda            | CE       | PCDOB         |     1682.59 |              15 |                     0 |             35 |      26.0 | 0.01545236807540755621
      2026 |      204536 | Kim Kataguiri            | SP       | MISSAO        |    15882.22 |             158 |                     0 |             83 |     245.3 | 0.01544494409471723726
      2026 |      220618 | Sargento Portugal        | RJ       | PODE          |   164286.13 |            1672 |                     0 |             82 |    2516.2 | 0.01531596124395893920
      2026 |      204553 | Pastor Sargento Isidório | BA       | AVANTE        |     5328.93 |              43 |                     0 |             83 |      72.8 | 0.01366127909355161355
      2026 |      178947 | Sóstenes Cavalcante      | RJ       | PL            |   121246.66 |             983 |                     0 |             50 |    1479.5 | 0.01220239798770539329
      2026 |       74084 | Raimundo Santos          | PA       | PSD           |   123336.84 |             942 |                     0 |             92 |    1422.2 | 0.01153102349630491587
      2026 |      204365 | Gilson Marques           | SC       | NOVO          |    60276.13 |             387 |                     0 |             88 |     589.3 | 0.00977667278904601208
      2026 |      160604 | Pedro Uczai              | SC       | PT            |    93153.09 |             472 |                     0 |             78 |     715.8 | 0.00768412513208096479
      2026 |      204462 | Chris Tonietto           | RJ       | PL            |    98133.50 |             436 |                     0 |            162 |     670.2 | 0.00682947209668461840
      2026 |      204572 | Capitão Alberto Neto     | AM       | PL            |    83895.52 |             300 |                     0 |            101 |     460.1 | 0.00548420225537668758
      2026 |       74856 | Laura Carneiro           | RJ       | PSD           |   204524.74 |             703 |                     0 |            176 |    1072.1 | 0.00524190863168925187
      2026 |      220654 | Delegado Paulo Bilynskyj | SP       | PL            |   171011.41 |             518 |                     0 |            164 |     793.4 | 0.00463945651345720148
      2026 |       74858 | Lindbergh Farias         | RJ       | PT            |    35317.20 |             100 |                     0 |             61 |     156.1 | 0.00441994269081354128
      2026 |      156190 | Marcel van Hattem        | RS       | NOVO          |    85525.82 |             237 |                     0 |             97 |     365.2 | 0.00427005552241416686
      2026 |      220568 | Gustavo Gayer            | GO       | PL            |    87802.64 |             238 |                     0 |            100 |     367.0 | 0.00417982876141309646
      2026 |      204436 | Isnaldo Bulhões Jr.      | AL       | MDB           |    55068.65 |             145 |                     0 |             21 |     219.6 | 0.00398774983588666147
      2026 |      220616 | Luciano Vieira           | RJ       | PSDB          |    58434.34 |             139 |                     0 |             45 |     213.0 | 0.00364511689530505521
      2026 |      220559 | Julia Zanatta            | SC       | PL            |   154913.84 |             350 |                     0 |            120 |     537.0 | 0.00346644302407067051
      2026 |      178871 | Evair Vieira de Melo     | ES       | REPUBLICANOS  |   175602.11 |             372 |                     0 |            139 |     571.9 | 0.00325679457951843517
      2026 |      141488 | Paulo Teixeira           | SP       | PT            |     8712.41 |              16 |                     0 |             42 |      28.2 | 0.00323676227358446170
      2026 |      220695 | Rogéria Santos           | BA       | REPUBLICANOS  |   134243.37 |             275 |                     0 |             85 |     421.0 | 0.00313609528723839397
      2026 |      160548 | Jonas Donizette          | SP       | PSB           |   107249.38 |             214 |                     0 |             84 |     329.4 | 0.00307134642643155606
      2026 |      220598 | Tarcísio Motta           | RJ       | PSOL          |   145922.48 |             287 |                     0 |            115 |     442.0 | 0.00302900553773483016
      2026 |      220690 | Capitão Alden            | BA       | PL            |   161713.30 |             312 |                     0 |            118 |     479.8 | 0.00296697921568603201
      2026 |      204372 | Julio Cesar Ribeiro      | DF       | REPUBLICANOS  |   104323.14 |             196 |                     0 |            114 |     305.4 | 0.00292744255972356660
      2026 |      220686 | Duarte Jr.               | MA       | AVANTE        |    66684.20 |             112 |                     0 |             86 |     176.6 | 0.00264830349618050453
(120 rows)


Ranking global - todos os anos
 ano_dados | id_deputado |                nome                 | sigla_uf | sigla_partido | gasto_total | qtd_proposicoes | proposicoes_aprovadas | presenca_total | beneficio |      custo_beneficio       
-----------+-------------+-------------------------------------+----------+---------------+-------------+-----------------+-----------------------+----------------+-----------+----------------------------
 GLOBAL    |      204503 | Alexandre Padilha                   | SP       | PT            |        0.03 |               1 |                     0 |              2 |       1.7 |        56.6666666666666667
 GLOBAL    |      220636 | Luiz Marinho                        | SP       | PT            |        0.18 |               1 |                     0 |              1 |       1.6 |         8.8888888888888889
 GLOBAL    |      220715 | Amom Mandel                         | AM       | REPUBLICANOS  |    89463.44 |            4971 |                     1 |            810 |    7573.5 |     0.08465469246431838525
 GLOBAL    |      220643 | Sônia Guajajara                     | SP       | PSOL          |      523.95 |               5 |                     0 |             43 |      11.8 |     0.02252123294207462544
 GLOBAL    |      204528 | Adriana Ventura                     | SP       | NOVO          |   231401.90 |            2852 |                     2 |           1005 |    4450.5 |     0.01923277207317658152
 GLOBAL    |      204365 | Gilson Marques                      | SC       | NOVO          |   516804.08 |            6499 |                     1 |            694 |    9853.9 |     0.01906699343395276601
 GLOBAL    |       74295 | Inácio Arruda                       | CE       | PCDOB         |     1682.59 |              15 |                     0 |             35 |      26.0 |     0.01545236807540755621
 GLOBAL    |      178937 | Altineu Côrtes                      | RJ       | PL            |  1283601.83 |           12713 |                     1 |            285 |   19134.0 |     0.01490649168052370259
 GLOBAL    |      204506 | Marcos Pereira                      | SP       | REPUBLICANOS  |  1603382.13 |            7773 |                     1 |            380 |   11733.5 |     0.00731796854939377427
 GLOBAL    |      220618 | Sargento Portugal                   | RJ       | PODE          |  1487350.32 |            7043 |                     1 |           1030 |   10703.5 |     0.00719635438677284851
 GLOBAL    |      220654 | Delegado Paulo Bilynskyj            | SP       | PL            |  1497553.82 |            6930 |                     2 |           1327 |   10599.7 |     0.00707800939000643062
 GLOBAL    |      204536 | Kim Kataguiri                       | SP       | MISSAO        |   549390.73 |            2157 |                     4 |            794 |    3458.9 |     0.00629588344164452866
 GLOBAL    |      212625 | Dr. Gonçalo                         | MA       | PODE          |     1137.69 |               3 |                     0 |             23 |       6.8 |     0.00597702361803303185
 GLOBAL    |       74856 | Laura Carneiro                      | RJ       | PSD           |  1582015.97 |            5174 |                    19 |           1352 |    8580.2 |     0.00542358621070051524
 GLOBAL    |      178947 | Sóstenes Cavalcante                 | RJ       | PL            |  1542584.04 |            5275 |                     3 |            349 |    8055.4 |     0.00522201694761473093
 GLOBAL    |       74356 | Silas Câmara                        | AM       | REPUBLICANOS  |  1691660.17 |            5357 |                     0 |            530 |    8088.5 |     0.00478139767279618577
 GLOBAL    |      204572 | Capitão Alberto Neto                | AM       | PL            |  1379608.05 |            4206 |                     4 |            889 |    6541.9 |     0.00474185403600682092
 GLOBAL    |      156190 | Marcel van Hattem                   | RS       | NOVO          |   869824.86 |            2395 |                     1 |            815 |    3710.0 |     0.00426522645029943154
 GLOBAL    |      220552 | Zucco                               | RS       | PL            |  1185979.37 |            3101 |                     5 |           1082 |    4939.7 |     0.00416508088163455997
 GLOBAL    |      204462 | Chris Tonietto                      | RJ       | PL            |  1215960.70 |            3245 |                     1 |            857 |    4989.2 |     0.00410309313450673200
 GLOBAL    |       74084 | Raimundo Santos                     | PA       | PSD           |  1619227.96 |            4226 |                     4 |            790 |    6562.0 |     0.00405254859853087023
 GLOBAL    |      141488 | Paulo Teixeira                      | SP       | PT            |     8712.65 |              18 |                     0 |             44 |      31.4 |     0.00360395516863411247
 GLOBAL    |       89536 | Prof. Paulo Fernando                | DF       | REPUBLICANOS  |   246997.40 |             504 |                     2 |            611 |     889.1 |     0.00359963303257443196
 GLOBAL    |      204520 | Junio Amaral                        | MG       | PL            |  1017893.59 |            2150 |                     2 |            603 |    3357.3 |     0.00329828189604769984
 GLOBAL    |      204535 | Sâmia Bomfim                        | SP       | PSOL          |  1431567.44 |            2785 |                     0 |           1244 |    4301.9 |     0.00300502783159136394
 GLOBAL    |      220604 | Marcos Tavares                      | RJ       | PDT           |  1376833.08 |            2637 |                     1 |            878 |    4079.3 |     0.00296281376388777643
 GLOBAL    |      220568 | Gustavo Gayer                       | GO       | PL            |  1114825.21 |            2061 |                     2 |            654 |    3228.9 |     0.00289632847466734269
 GLOBAL    |      178871 | Evair Vieira de Melo                | ES       | REPUBLICANOS  |  1668499.41 |            3102 |                     1 |           1060 |    4795.0 |     0.00287383979356636392
 GLOBAL    |      220598 | Tarcísio Motta                      | RJ       | PSOL          |  1451009.37 |            2463 |                     0 |            956 |    3790.1 |     0.00261204378025484425
 GLOBAL    |      204522 | Marco Bertaiolli                    | SP       | PSD           |   186772.51 |             294 |                     1 |             79 |     484.9 |     0.00259620647599585185
 GLOBAL    |      220529 | Gilson Daniel                       | ES       | PODE          |  1699179.66 |            2655 |                     3 |           1317 |    4222.2 |     0.00248484612863127140
 GLOBAL    |      160604 | Pedro Uczai                         | SC       | PT            |  1494380.68 |            2331 |                     0 |            621 |    3558.6 |     0.00238132093624229671
 GLOBAL    |      204407 | Fernanda Melchionna                 | RS       | PSOL          |  1503508.25 |            2263 |                     2 |            983 |    3564.8 |     0.00237098798759501320
 GLOBAL    |      204369 | Caroline de Toni                    | SC       | PL            |   697937.08 |            1013 |                     1 |            674 |    1622.9 |     0.00232528124168442233
 GLOBAL    |      160598 | Flávia Morais                       | GO       | MDB           |  1410337.05 |            1880 |                     6 |           1323 |    3168.3 |     0.00224648427125983821
 GLOBAL    |      160575 | Erika Kokay                         | DF       | PT            |  1415141.06 |            1975 |                     1 |           1565 |    3155.0 |     0.00222945972608553949
 GLOBAL    |      220574 | Cabo Gilberto Silva                 | PB       | PL            |  1885787.24 |            2646 |                     1 |           1780 |    4183.0 |     0.00221817175939741749
 GLOBAL    |      220648 | Marangoni                           | SP       | PODE          |  1657981.93 |            2273 |                     5 |            831 |    3672.6 |     0.00221510254939871389
 GLOBAL    |      220686 | Duarte Jr.                          | MA       | AVANTE        |  1335330.05 |            1744 |                     6 |            902 |    2922.2 |     0.00218837282962365746
 GLOBAL    |      209787 | Nikolas Ferreira                    | MG       | PL            |  1170043.29 |            1595 |                     1 |            834 |    2511.9 |     0.00214684364370825972
 GLOBAL    |      178873 | Helder Salomão                      | ES       | PT            |  1253998.53 |            1730 |                     0 |            746 |    2669.6 |     0.00212887011916991641
 GLOBAL    |      230767 | Rodrigo da Zaeli                    | MT       | PL            |   730659.75 |             997 |                     0 |            511 |    1546.6 |     0.00211671711764607261
 GLOBAL    |      220695 | Rogéria Santos                      | BA       | REPUBLICANOS  |  1704209.32 |            2260 |                     3 |            764 |    3574.4 |     0.00209739493737776296
 GLOBAL    |      206018 | Célia Xakriabá                      | MG       | PSOL          |  1575094.04 |            2072 |                     3 |            688 |    3284.8 |     0.00208546278290787006
 GLOBAL    |      220571 | Daniel Agrobom                      | GO       | PSD           |   585347.14 |             745 |                     0 |           1017 |    1219.2 |     0.00208286658750908051
 GLOBAL    |       74858 | Lindbergh Farias                    | RJ       | PT            |  1173420.17 |            1589 |                     0 |            507 |    2434.2 |     0.00207444874584011966
 GLOBAL    |      204374 | Bia Kicis                           | DF       | PL            |  1354243.01 |            1706 |                     4 |            874 |    2790.4 |     0.00206048691364484133
 GLOBAL    |       74171 | Chico Alencar                       | RJ       | PSOL          |  1632005.37 |            2157 |                     1 |            816 |    3353.1 |     0.00205458882773161463
 GLOBAL    |      204450 | Doutor Luizinho                     | RJ       | PP            |   963026.49 |            1219 |                     3 |            140 |    1950.5 |     0.00202538561530119488
 GLOBAL    |      220713 | Saullo Vianna                       | AM       | MDB           |  1207586.12 |            1572 |                     1 |            408 |    2434.8 |     0.00201625371447628100
 GLOBAL    |      160512 | Aureo Ribeiro                       | RJ       | SOLIDARIEDADE |  1436751.66 |            1755 |                     3 |           1306 |    2871.1 |     0.00199832725441222041
 GLOBAL    |      204464 | Talíria Petrone                     | RJ       | PSOL          |  1379098.15 |            1730 |                     2 |            764 |    2743.4 |     0.00198927103194214277
 GLOBAL    |      220690 | Capitão Alden                       | BA       | PL            |  1677123.11 |            2148 |                     0 |            937 |    3315.7 |     0.00197701646362740777
 GLOBAL    |      220559 | Julia Zanatta                       | SC       | PL            |  1686852.56 |            2085 |                     0 |            719 |    3199.4 |     0.00189666843200569942
 GLOBAL    |      178983 | Marcio Alvino                       | SP       | PL            |   137961.35 |             137 |                     0 |            464 |     251.9 |     0.00182587369578508764
 GLOBAL    |      221338 | Professora Luciene Cavalcante       | SP       | PSOL          |  1222030.59 |            1350 |                     2 |           1225 |    2219.5 |     0.00181623931361652739
 GLOBAL    |       74478 | Luciano Bivar                       | PE       | MDB           |  1235019.59 |            1412 |                     1 |            222 |    2176.2 |     0.00176207731247404748
 GLOBAL    |      220705 | Deltan Dallagnol                    | PR       | PODE          |   156371.72 |             178 |                     0 |             74 |     274.4 |     0.00175479300221293211
 GLOBAL    |      204378 | Coronel Chrisóstomo                 | RO       | PL            |  1815953.06 |            2032 |                     1 |           1024 |    3186.4 |     0.00175467090542527570
 GLOBAL    |       74160 | Patrus Ananias                      | MG       | PT            |  1537981.64 |            1737 |                     0 |            604 |    2665.9 |     0.00173337569881523423
 GLOBAL    |      157130 | Túlio Gadêlha                       | PE       | PSD           |  1485061.83 |            1599 |                     2 |            747 |    2545.2 |     0.00171386803470667615
 GLOBAL    |      204472 | José Medeiros                       | MT       | PL            |  1720313.94 |            1921 |                     0 |            614 |    2942.9 |     0.00171067613391541779
 GLOBAL    |      220547 | Marcos Pollon                       | MS       | PL            |  1660076.24 |            1769 |                     2 |           1089 |    2834.4 |     0.00170739146293666609
 GLOBAL    |      220645 | Erika Hilton                        | SP       | PSOL          |  1333970.40 |            1419 |                     2 |            587 |    2259.2 |     0.00169359080231465406
 GLOBAL    |      204387 | Sargento Fahur                      | PR       | PL            |   765563.24 |             764 |                     2 |            720 |    1290.0 |     0.00168503388433331778
 GLOBAL    |      178945 | Rosangela Gomes                     | RJ       | REPUBLICANOS  |    17209.12 |              16 |                     0 |             44 |      28.4 |     0.00165028775439999256
 GLOBAL    |      178929 | Diego Garcia                        | PR       | UNIAO         |  1793263.31 |            1830 |                     3 |           1052 |    2958.2 |     0.00164961831511514056
 GLOBAL    |      204372 | Julio Cesar Ribeiro                 | DF       | REPUBLICANOS  |  1055271.40 |            1083 |                     1 |            635 |    1724.0 |     0.00163370295072907311
 GLOBAL    |      220673 | Delegado Caveira                    | PA       | PL            |   761983.53 |             761 |                     0 |            994 |    1240.9 |     0.00162851288924840672
 GLOBAL    |      204444 | Helio Lopes                         | RJ       | PL            |  1104402.13 |            1153 |                     0 |            514 |    1780.9 |     0.00161254669076018533
