id_deputado;tema;qtd_proposicoes
220552;Educação;12
220552;Trabalho e Emprego;12
220552;Cidades e Desenvolvimento Urbano;11
220552;Indústria, Comércio e Serviços;11
220552;Comunicações;9
220552;Direito Constitucional;9
220552;Estrutura Fundiária;9
220552;Política, Partidos e Eleições;9
220552;Previdência e Assistência Social;9
220552;Arte, Cultura e Religião;8
220552;Direito e Justiça;7
220552;Viação, Transporte e Mobilidade;7
220552;Direito e Defesa do Consumidor;6
220552;Ciência, Tecnologia e Inovação;3
220552;Esporte e Lazer;3
220552;Homenagens e Datas Comemorativas;3
220552;Direito Civil e Processual Civil;2
220552;Turismo;1
220553;Direitos Humanos e Minorias;77
220553;Administração Pública;37
220553;Defesa e Segurança;31
220553;Saúde;26
220553;Trabalho e Emprego;23
220553;Finanças Públicas e Orçamento;21
220553;Previdência e Assistência Social;16
220553;Indústria, Comércio e Serviços;13
220553;Cidades e Desenvolvimento Urbano;10
220553;Comunicações;10
220553;Direito Penal e Processual Penal;8
220553;Educação;8
220553;Homenagens e Datas Comemorativas;8
220553;Meio Ambiente e Desenvolvimento Sustentável;8
220553;Processo Legislativo e Atuação Parlamentar;7
220553;Viação, Transporte e Mobilidade;7
220553;Direito e Defesa do Consumidor;6
220553;Direito e Justiça;6
220553;Economia;6
220553;Esporte e Lazer;5
220553;Relações Internacionais e Comércio Exterior;5
220553;Agricultura, Pecuária, Pesca e Extrativismo;4
220553;Arte, Cultura e Religião;4
220553;Energia, Recursos Hídricos e Minerais;4
220553;Política, Partidos e Eleições;4
220553;Ciência, Tecnologia e Inovação;3
220553;Direito Civil e Processual Civil;3
220553;Estrutura Fundiária;2
220553;Turismo;2
220553;Direito Constitucional;1
220554;Direitos Humanos e Minorias;29
220554;Administração Pública;27
220554;Finanças Públicas e Orçamento;19
220554;Trabalho e Emprego;16
220554;Previdência e Assistência Social;15
220554;Defesa e Segurança;13
220554;Economia;11
220554;Indústria, Comércio e Serviços;11
220554;Meio Ambiente e Desenvolvimento Sustentável;11
220554;Comunicações;9
220554;Saúde;9
220554;Energia, Recursos Hídricos e Minerais;8
220554;Cidades e Desenvolvimento Urbano;7
220554;Direito Penal e Processual Penal;6
220554;Direito e Defesa do Consumidor;6
220554;Esporte e Lazer;6
220554;Homenagens e Datas Comemorativas;6
220554;Agricultura, Pecuária, Pesca e Extrativismo;4
220554;Direito Civil e Processual Civil;4
220554;Processo Legislativo e Atuação Parlamentar;4
220554;Ciência, Tecnologia e Inovação;3
220554;Direito e Justiça;3
220554;Educação;3
220554;Relações Internacionais e Comércio Exterior;3
220554;Viação, Transporte e Mobilidade;3
220554;Arte, Cultura e Religião;2
220554;Direito Constitucional;2
220554;Estrutura Fundiária;1
220555;Direitos Humanos e Minorias;45
220555;Defesa e Segurança;13
220555;Saúde;12
220555;Administração Pública;11
220555;Trabalho e Emprego;11
220555;Finanças Públicas e Orçamento;9
220555;Direito Penal e Processual Penal;8
220555;Meio Ambiente e Desenvolvimento Sustentável;8
220555;Indústria, Comércio e Serviços;7
220555;Direito e Defesa do Consumidor;6
220555;Previdência e Assistência Social;6
220555;Educação;5
220555;Homenagens e Datas Comemorativas;5
220555;Arte, Cultura e Religião;4
220555;Cidades e Desenvolvimento Urbano;4
220555;Comunicações;4
220555;Política, Partidos e Eleições;4
220555;Viação, Transporte e Mobilidade;4
220555;Direito e Justiça;3
220555;Economia;3
220555;Processo Legislativo e Atuação Parlamentar;3
220555;Direito Civil e Processual Civil;2
220555;Direito Constitucional;2
220555;Energia, Recursos Hídricos e Minerais;2
220555;Relações Internacionais e Comércio Exterior;2
220555;Agricultura, Pecuária, Pesca e Extrativismo;1
220555;Ciência, Tecnologia e Inovação;1
220555;Turismo;1
220556;Direitos Humanos e Minorias;73
220556;Saúde;43
220556;Defesa e Segurança;33
220556;Administração Pública;31
220556;Finanças Públicas e Orçamento;21
220556;Trabalho e Emprego;20
220556;Direito Penal e Processual Penal;17
220556;Educação;16
220556;Comunicações;15
220556;Indústria, Comércio e Serviços;15
220556;Meio Ambiente e Desenvolvimento Sustentável;10
220556;Agricultura, Pecuária, Pesca e Extrativismo;9
220556;Economia;8
220556;Previdência e Assistência Social;8
220556;Homenagens e Datas Comemorativas;7
220556;Viação, Transporte e Mobilidade;7
220556;Ciência, Tecnologia e Inovação;6
220556;Direito e Justiça;6
220556;Esporte e Lazer;5
220556;Processo Legislativo e Atuação Parlamentar;5
220556;Relações Internacionais e Comércio Exterior;5
220556;Cidades e Desenvolvimento Urbano;4
220556;Direito Constitucional;3
220556;Energia, Recursos Hídricos e Minerais;3
220556;Política, Partidos e Eleições;3
220556;Arte, Cultura e Religião;2
220556;Direito e Defesa do Consumidor;2
220556;Estrutura Fundiária;2
220556;Ciências Sociais e Humanas;1
220556;Direito Civil e Processual Civil;1
220557;Administração Pública;97
220557;Direitos Humanos e Minorias;61
220557;Finanças Públicas e Orçamento;53
220557;Defesa e Segurança;42
220557;Economia;34
220557;Saúde;34
220557;Agricultura, Pecuária, Pesca e Extrativismo;32
220557;Relações Internacionais e Comércio Exterior;26
220557;Direito Penal e Processual Penal;23
220557;Educação;23
220557;Indústria, Comércio e Serviços;21
220557;Estrutura Fundiária;20
220557;Viação, Transporte e Mobilidade;20
220557;Processo Legislativo e Atuação Parlamentar;19
220557;Previdência e Assistência Social;18
220557;Trabalho e Emprego;17
220557;Direito e Justiça;15
220557;Homenagens e Datas Comemorativas;15
220557;Meio Ambiente e Desenvolvimento Sustentável;15
220557;Arte, Cultura e Religião;13
220557;Comunicações;11
220557;Energia, Recursos Hídricos e Minerais;11
220557;Direito Constitucional;10
220557;Política, Partidos e Eleições;7
220557;Esporte e Lazer;6
220557;Direito Civil e Processual Civil;5
220557;Direito e Defesa do Consumidor;5
220557;Turismo;4
220557;Cidades e Desenvolvimento Urbano;3
220557;Ciência, Tecnologia e Inovação;1
220558;Administração Pública;84
220558;Finanças Públicas e Orçamento;62
220558;Direitos Humanos e Minorias;55
220558;Defesa e Segurança;42
220558;Economia;39
220558;Viação, Transporte e Mobilidade;30
220558;Relações Internacionais e Comércio Exterior;28
220558;Processo Legislativo e Atuação Parlamentar;27
220558;Agricultura, Pecuária, Pesca e Extrativismo;25
220558;Trabalho e Emprego;25
220558;Direito Penal e Processual Penal;23
220558;Meio Ambiente e Desenvolvimento Sustentável;21
220558;Saúde;19
220558;Previdência e Assistência Social;16
220558;Indústria, Comércio e Serviços;15
220558;Energia, Recursos Hídricos e Minerais;14
220558;Direito Constitucional;11
220558;Estrutura Fundiária;11
220558;Direito e Defesa do Consumidor;10
220558;Direito e Justiça;10
220558;Política, Partidos e Eleições;10
220558;Educação;9
220558;Comunicações;8
220558;Cidades e Desenvolvimento Urbano;7
220558;Arte, Cultura e Religião;6
220558;Homenagens e Datas Comemorativas;5
220558;Direito Civil e Processual Civil;3
220558;Ciência, Tecnologia e Inovação;2
220558;Esporte e Lazer;1
220558;Turismo;1
220559;Administração Pública;118
220559;Direitos Humanos e Minorias;87
220559;Finanças Públicas e Orçamento;67
220559;Defesa e Segurança;56
220559;Saúde;53
220559;Viação, Transporte e Mobilidade;35
220559;Direito Penal e Processual Penal;27
220559;Economia;26
220559;Processo Legislativo e Atuação Parlamentar;26
220559;Meio Ambiente e Desenvolvimento Sustentável;22
220559;Relações Internacionais e Comércio Exterior;21
220559;Educação;20
220559;Indústria, Comércio e Serviços;19
220559;Previdência e Assistência Social;18
220559;Agricultura, Pecuária, Pesca e Extrativismo;15
220559;Trabalho e Emprego;15
220559;Comunicações;14
220559;Direito e Defesa do Consumidor;12
220559;Cidades e Desenvolvimento Urbano;11
220559;Direito Constitucional;11
220559;Direito Civil e Processual Civil;9
220559;Energia, Recursos Hídricos e Minerais;9
220559;Arte, Cultura e Religião;8
220559;Ciência, Tecnologia e Inovação;8
220559;Direito e Justiça;7
220559;Estrutura Fundiária;7
220559;Homenagens e Datas Comemorativas;5
220559;Política, Partidos e Eleições;5
220559;Turismo;5
220559;Esporte e Lazer;1
220560;Finanças Públicas e Orçamento;20
220560;Administração Pública;19
220560;Saúde;12
220560;Educação;11
220560;Processo Legislativo e Atuação Parlamentar;11
220560;Arte, Cultura e Religião;8
220560;Trabalho e Emprego;8
220560;Homenagens e Datas Comemorativas;6
220560;Viação, Transporte e Mobilidade;6
220560;Defesa e Segurança;5
220560;Direitos Humanos e Minorias;5
220560;Indústria, Comércio e Serviços;5
220560;Previdência e Assistência Social;5
220560;Cidades e Desenvolvimento Urbano;4
220560;Direito Constitucional;4
220560;Direito e Defesa do Consumidor;4
220560;Economia;4
220560;Meio Ambiente e Desenvolvimento Sustentável;4
220560;Direito Penal e Processual Penal;3
220560;Esporte e Lazer;3
220560;Política, Partidos e Eleições;3
220560;Agricultura, Pecuária, Pesca e Extrativismo;2
220560;Comunicações;2
220560;Energia, Recursos Hídricos e Minerais;2
220560;Turismo;2
220560;Direito Civil e Processual Civil;1
220560;Direito e Justiça;1
220560;Estrutura Fundiária;1
220561;Direitos Humanos e Minorias;29
220561;Defesa e Segurança;13
220561;Saúde;13
220561;Finanças Públicas e Orçamento;10
220561;Administração Pública;9
220561;Direito Penal e Processual Penal;8
220561;Direito e Justiça;7
220561;Processo Legislativo e Atuação Parlamentar;6
220561;Trabalho e Emprego;5
220561;Direito Constitucional;4
220561;Educação;4
220561;Indústria, Comércio e Serviços;4
220561;Arte, Cultura e Religião;3
220561;Cidades e Desenvolvimento Urbano;3
220561;Direito e Defesa do Consumidor;3
220561;Meio Ambiente e Desenvolvimento Sustentável;3
220561;Viação, Transporte e Mobilidade;3
220561;Comunicações;2
220561;Economia;2
220561;Estrutura Fundiária;2
220561;Previdência e Assistência Social;2
220561;Direito Civil e Processual Civil;1
220561;Energia, Recursos Hídricos e Minerais;1
220561;Esporte e Lazer;1
220561;Homenagens e Datas Comemorativas;1
220561;Política, Partidos e Eleições;1
220561;Relações Internacionais e Comércio Exterior;1
220561;Turismo;1
220563;Finanças Públicas e Orçamento;17
220563;Processo Legislativo e Atuação Parlamentar;16
220563;Administração Pública;13
220563;Direitos Humanos e Minorias;11
220563;Trabalho e Emprego;11
220563;Defesa e Segurança;8
220563;Direito Constitucional;8
220563;Economia;7
220563;Saúde;7
220563;Direito e Defesa do Consumidor;6
220563;Direito Penal e Processual Penal;5
220563;Homenagens e Datas Comemorativas;5
220563;Indústria, Comércio e Serviços;5
220563;Previdência e Assistência Social;5
220563;Viação, Transporte e Mobilidade;5
220563;Arte, Cultura e Religião;4
220563;Meio Ambiente e Desenvolvimento Sustentável;4
220563;Agricultura, Pecuária, Pesca e Extrativismo;3
220563;Educação;3
220563;Relações Internacionais e Comércio Exterior;3
220563;Turismo;3
220563;Direito e Justiça;2
220563;Energia, Recursos Hídricos e Minerais;2
220563;Política, Partidos e Eleições;2
220563;Cidades e Desenvolvimento Urbano;1
220563;Comunicações;1
220563;Direito Civil e Processual Civil;1
220563;Estrutura Fundiária;1
220564;Direitos Humanos e Minorias;43
220564;Saúde;26
220564;Trabalho e Emprego;20
220564;Finanças Públicas e Orçamento;19
220564;Administração Pública;16
220564;Educação;15
220564;Previdência e Assistência Social;13
220564;Defesa e Segurança;12
220564;Direito Penal e Processual Penal;9
220564;Meio Ambiente e Desenvolvimento Sustentável;7
220564;Processo Legislativo e Atuação Parlamentar;7
220564;Viação, Transporte e Mobilidade;7
220564;Cidades e Desenvolvimento Urbano;6
220564;Comunicações;5
220564;Direito e Justiça;5
220564;Direito e Defesa do Consumidor;4
220564;Economia;4
220564;Arte, Cultura e Religião;3
220564;Ciência, Tecnologia e Inovação;3
220564;Direito Civil e Processual Civil;3
220564;Direito Constitucional;3
220564;Energia, Recursos Hídricos e Minerais;3
220564;Homenagens e Datas Comemorativas;3
220564;Esporte e Lazer;2
220564;Indústria, Comércio e Serviços;2
220564;Agricultura, Pecuária, Pesca e Extrativismo;1
220564;Estrutura Fundiária;1
220564;Relações Internacionais e Comércio Exterior;1
220565;Direitos Humanos e Minorias;49
220565;Defesa e Segurança;23
220565;Administração Pública;21
220565;Saúde;19
220565;Educação;13
220565;Indústria, Comércio e Serviços;12
220565;Trabalho e Emprego;12
220565;Direito e Defesa do Consumidor;9
220565;Finanças Públicas e Orçamento;8
220565;Comunicações;7
220565;Direito Penal e Processual Penal;7
220565;Economia;6
220565;Meio Ambiente e Desenvolvimento Sustentável;6
220565;Processo Legislativo e Atuação Parlamentar;6
220565;Direito Civil e Processual Civil;5
220565;Esporte e Lazer;5
220565;Homenagens e Datas Comemorativas;5
220565;Previdência e Assistência Social;5
220565;Ciência, Tecnologia e Inovação;4
220565;Direito e Justiça;4
220565;Agricultura, Pecuária, Pesca e Extrativismo;3
220565;Energia, Recursos Hídricos e Minerais;3
220565;Arte, Cultura e Religião;2
220565;Cidades e Desenvolvimento Urbano;2
220565;Direito Constitucional;2
220565;Viação, Transporte e Mobilidade;2
220565;Política, Partidos e Eleições;1
220565;Relações Internacionais e Comércio Exterior;1
220566;Direitos Humanos e Minorias;37
220566;Finanças Públicas e Orçamento;25
220566;Administração Pública;20
220566;Saúde;20
220566;Defesa e Segurança;11
220566;Direito Penal e Processual Penal;9
220566;Economia;9
220566;Viação, Transporte e Mobilidade;9
220566;Cidades e Desenvolvimento Urbano;7
220566;Educação;7
220566;Trabalho e Emprego;7
220566;Direito e Defesa do Consumidor;6
220566;Indústria, Comércio e Serviços;6
220566;Direito Constitucional;5
220566;Arte, Cultura e Religião;4
220566;Comunicações;4
220566;Meio Ambiente e Desenvolvimento Sustentável;4
220566;Política, Partidos e Eleições;4
220566;Processo Legislativo e Atuação Parlamentar;4
220566;Ciência, Tecnologia e Inovação;3
220566;Homenagens e Datas Comemorativas;3
220566;Previdência e Assistência Social;3
220566;Direito Civil e Processual Civil;2
220566;Direito e Justiça;2
220566;Agricultura, Pecuária, Pesca e Extrativismo;1
220566;Energia, Recursos Hídricos e Minerais;1
220566;Esporte e Lazer;1
220566;Relações Internacionais e Comércio Exterior;1
220567;Direitos Humanos e Minorias;12
220567;Finanças Públicas e Orçamento;10
220567;Administração Pública;9
220567;Direito Penal e Processual Penal;9
220567;Defesa e Segurança;7
220567;Educação;7
220567;Trabalho e Emprego;7
220567;Saúde;6
220567;Meio Ambiente e Desenvolvimento Sustentável;5
220567;Previdência e Assistência Social;5
220567;Direito e Justiça;4
220567;Economia;4
220567;Processo Legislativo e Atuação Parlamentar;4
220567;Viação, Transporte e Mobilidade;4
220567;Arte, Cultura e Religião;3
220567;Cidades e Desenvolvimento Urbano;3
220567;Indústria, Comércio e Serviços;3
220567;Agricultura, Pecuária, Pesca e Extrativismo;2
220567;Direito Constitucional;2
220567;Homenagens e Datas Comemorativas;2
220567;Turismo;2
220567;Comunicações;1
220567;Direito e Defesa do Consumidor;1
220567;Energia, Recursos Hídricos e Minerais;1
220567;Esporte e Lazer;1
220567;Política, Partidos e Eleições;1
220567;Relações Internacionais e Comércio Exterior;1
220568;Administração Pública;485
220568;Finanças Públicas e Orçamento;219
220568;Defesa e Segurança;147
220568;Relações Internacionais e Comércio Exterior;120
220568;Saúde;119
220568;Direitos Humanos e Minorias;108
220568;Economia;93
220568;Comunicações;72
220568;Indústria, Comércio e Serviços;61
220568;Educação;60
220568;Arte, Cultura e Religião;44
220568;Previdência e Assistência Social;41
220568;Agricultura, Pecuária, Pesca e Extrativismo;38
220568;Meio Ambiente e Desenvolvimento Sustentável;35
220568;Energia, Recursos Hídricos e Minerais;32
220568;Trabalho e Emprego;28
220568;Viação, Transporte e Mobilidade;28
220568;Direito Penal e Processual Penal;24
220568;Processo Legislativo e Atuação Parlamentar;22
220568;Política, Partidos e Eleições;19
220568;Ciência, Tecnologia e Inovação;15
220568;Direito Constitucional;14
220568;Direito e Justiça;14
220568;Estrutura Fundiária;13
220568;Direito e Defesa do Consumidor;12
220568;Cidades e Desenvolvimento Urbano;10
220568;Esporte e Lazer;7
220568;Turismo;4
220568;Homenagens e Datas Comemorativas;3
220568;Direito Civil e Processual Civil;2
220568;Ciências Sociais e Humanas;1
220569;Direitos Humanos e Minorias;84
220569;Direito Penal e Processual Penal;48
220569;Defesa e Segurança;33
220569;Administração Pública;27
220569;Trabalho e Emprego;21
220569;Saúde;20
220569;Finanças Públicas e Orçamento;19
220569;Meio Ambiente e Desenvolvimento Sustentável;19
220569;Processo Legislativo e Atuação Parlamentar;15
220569;Direito e Justiça;14
220569;Direito Civil e Processual Civil;11
220569;Previdência e Assistência Social;10
220569;Viação, Transporte e Mobilidade;9
220569;Direito Constitucional;8
220569;Educação;8
220569;Direito e Defesa do Consumidor;7
220569;Economia;7
220569;Comunicações;6
220569;Indústria, Comércio e Serviços;6
220569;Cidades e Desenvolvimento Urbano;5
220569;Arte, Cultura e Religião;4
220569;Esporte e Lazer;4
220569;Ciência, Tecnologia e Inovação;3
220569;Energia, Recursos Hídricos e Minerais;3
220569;Estrutura Fundiária;1
220569;Política, Partidos e Eleições;1
220569;Relações Internacionais e Comércio Exterior;1
220570;Direitos Humanos e Minorias;15
220570;Finanças Públicas e Orçamento;15
220570;Administração Pública;13
220570;Saúde;13
220570;Defesa e Segurança;12
220570;Educação;12
220570;Direito Penal e Processual Penal;8
220570;Processo Legislativo e Atuação Parlamentar;8
220570;Direito e Justiça;5
220570;Economia;5
220570;Meio Ambiente e Desenvolvimento Sustentável;5
220570;Trabalho e Emprego;5
220570;Viação, Transporte e Mobilidade;4
220570;Arte, Cultura e Religião;3
220570;Direito Constitucional;3
220570;Esporte e Lazer;3
220570;Política, Partidos e Eleições;3
220570;Comunicações;2
220570;Direito e Defesa do Consumidor;2
220570;Homenagens e Datas Comemorativas;2
220570;Indústria, Comércio e Serviços;2
220570;Previdência e Assistência Social;2
220570;Agricultura, Pecuária, Pesca e Extrativismo;1
220570;Cidades e Desenvolvimento Urbano;1
220570;Ciência, Tecnologia e Inovação;1
220570;Energia, Recursos Hídricos e Minerais;1
220570;Estrutura Fundiária;1
220571;Direitos Humanos e Minorias;28
220571;Finanças Públicas e Orçamento;20
220571;Administração Pública;18
220571;Defesa e Segurança;17
220571;Trabalho e Emprego;17
220571;Saúde;16
220571;Agricultura, Pecuária, Pesca e Extrativismo;12
220571;Processo Legislativo e Atuação Parlamentar;11
220571;Direito Penal e Processual Penal;10
220571;Viação, Transporte e Mobilidade;10
220571;Direito Constitucional;8
220571;Economia;8
220571;Indústria, Comércio e Serviços;8
220571;Educação;7
220571;Meio Ambiente e Desenvolvimento Sustentável;7
220571;Previdência e Assistência Social;7
220571;Arte, Cultura e Religião;5
220571;Direito e Defesa do Consumidor;5
220571;Direito Civil e Processual Civil;3
220571;Energia, Recursos Hídricos e Minerais;3
220571;Esporte e Lazer;3
220571;Estrutura Fundiária;3
220571;Homenagens e Datas Comemorativas;3
220571;Relações Internacionais e Comércio Exterior;3
220571;Ciência, Tecnologia e Inovação;2
220571;Direito e Justiça;2
220571;Cidades e Desenvolvimento Urbano;1
220572;Direitos Humanos e Minorias;15
220572;Administração Pública;14
220572;Finanças Públicas e Orçamento;14
220572;Defesa e Segurança;13
220572;Agricultura, Pecuária, Pesca e Extrativismo;11
220572;Meio Ambiente e Desenvolvimento Sustentável;9
220572;Saúde;8
220572;Trabalho e Emprego;8
220572;Previdência e Assistência Social;6
220572;Direito Penal e Processual Penal;5
220572;Economia;5
220572;Educação;5
220572;Estrutura Fundiária;4
220572;Viação, Transporte e Mobilidade;4
220572;Homenagens e Datas Comemorativas;3
220572;Indústria, Comércio e Serviços;3
220572;Ciência, Tecnologia e Inovação;2
220572;Direito Constitucional;2
220572;Direito e Justiça;2
220572;Política, Partidos e Eleições;2
220572;Processo Legislativo e Atuação Parlamentar;2
220572;Arte, Cultura e Religião;1
220572;Cidades e Desenvolvimento Urbano;1
220572;Comunicações;1
220573;Administração Pública;20
220573;Saúde;20
220573;Direitos Humanos e Minorias;19
220573;Finanças Públicas e Orçamento;17
220573;Meio Ambiente e Desenvolvimento Sustentável;13
220573;Trabalho e Emprego;12
220573;Comunicações;8
220573;Esporte e Lazer;8
220573;Processo Legislativo e Atuação Parlamentar;8
220573;Indústria, Comércio e Serviços;7
220573;Defesa e Segurança;6
220573;Direito e Justiça;6
220573;Economia;6
220573;Previdência e Assistência Social;5
220573;Agricultura, Pecuária, Pesca e Extrativismo;4
220573;Direito Constitucional;4
220573;Direito Penal e Processual Penal;4
220573;Educação;4
220573;Energia, Recursos Hídricos e Minerais;4
220573;Homenagens e Datas Comemorativas;4
220573;Arte, Cultura e Religião;3
220573;Ciência, Tecnologia e Inovação;3
220573;Direito e Defesa do Consumidor;3
220573;Relações Internacionais e Comércio Exterior;2
220573;Viação, Transporte e Mobilidade;2
220573;Direito Civil e Processual Civil;1
220574;Administração Pública;247
220574;Finanças Públicas e Orçamento;147
220574;Defesa e Segurança;136
220574;Direitos Humanos e Minorias;96
220574;Direito Penal e Processual Penal;82
220574;Economia;70
220574;Relações Internacionais e Comércio Exterior;70
220574;Saúde;61
220574;Trabalho e Emprego;44
220574;Educação;40
220574;Previdência e Assistência Social;40
220574;Meio Ambiente e Desenvolvimento Sustentável;30
220574;Processo Legislativo e Atuação Parlamentar;30
220574;Viação, Transporte e Mobilidade;30
220574;Energia, Recursos Hídricos e Minerais;27
220574;Comunicações;26
220574;Indústria, Comércio e Serviços;23
220574;Arte, Cultura e Religião;21
220574;Agricultura, Pecuária, Pesca e Extrativismo;20
220574;Direito e Justiça;20
220574;Cidades e Desenvolvimento Urbano;19
220574;Direito e Defesa do Consumidor;17
220574;Política, Partidos e Eleições;16
220574;Ciência, Tecnologia e Inovação;15
220574;Direito Constitucional;11
220574;Homenagens e Datas Comemorativas;11
220574;Direito Civil e Processual Civil;7
220574;Esporte e Lazer;6
220574;Estrutura Fundiária;6
220574;Turismo;4
220574;Ciências Sociais e Humanas;1
220575;Direitos Humanos e Minorias;13
220575;Finanças Públicas e Orçamento;13
220575;Administração Pública;8
220575;Saúde;8
220575;Defesa e Segurança;7
220575;Indústria, Comércio e Serviços;7
220575;Economia;6
220575;Processo Legislativo e Atuação Parlamentar;6
220575;Meio Ambiente e Desenvolvimento Sustentável;5
220575;Previdência e Assistência Social;5
220575;Trabalho e Emprego;5
220575;Educação;4
220575;Cidades e Desenvolvimento Urbano;3
220575;Direito e Defesa do Consumidor;3
220575;Direito e Justiça;3
220575;Comunicações;2
220575;Direito Constitucional;2
220575;Relações Internacionais e Comércio Exterior;2
220575;Turismo;2
220575;Viação, Transporte e Mobilidade;2
220575;Agricultura, Pecuária, Pesca e Extrativismo;1
220575;Arte, Cultura e Religião;1
220575;Estrutura Fundiária;1
220576;Administração Pública;70
220576;Defesa e Segurança;48
220576;Finanças Públicas e Orçamento;37
220576;Direitos Humanos e Minorias;34
220576;Processo Legislativo e Atuação Parlamentar;26
220576;Direito Penal e Processual Penal;25
220576;Economia;23
220576;Saúde;23
220576;Relações Internacionais e Comércio Exterior;16
220576;Previdência e Assistência Social;15
220576;Trabalho e Emprego;14
220576;Direito e Defesa do Consumidor;11
220576;Direito Constitucional;10
220576;Direito e Justiça;10
220576;Educação;10
220576;Energia, Recursos Hídricos e Minerais;10
220576;Indústria, Comércio e Serviços;10
220576;Meio Ambiente e Desenvolvimento Sustentável;10
220576;Política, Partidos e Eleições;8
220576;Cidades e Desenvolvimento Urbano;6
220576;Viação, Transporte e Mobilidade;6
220576;Comunicações;5
220576;Estrutura Fundiária;5
220576;Agricultura, Pecuária, Pesca e Extrativismo;4
220576;Turismo;4
220576;Arte, Cultura e Religião;3
220576;Ciência, Tecnologia e Inovação;3
220576;Direito Civil e Processual Civil;3
220576;Homenagens e Datas Comemorativas;2
220576;Esporte e Lazer;1
220577;Saúde;24
220577;Direitos Humanos e Minorias;18
220577;Trabalho e Emprego;10
220577;Finanças Públicas e Orçamento;9
220577;Esporte e Lazer;8
220577;Educação;5
220577;Homenagens e Datas Comemorativas;4
220577;Indústria, Comércio e Serviços;4
220577;Meio Ambiente e Desenvolvimento Sustentável;4
220577;Processo Legislativo e Atuação Parlamentar;4
220577;Administração Pública;3
220577;Agricultura, Pecuária, Pesca e Extrativismo;2
220577;Arte, Cultura e Religião;2
220577;Defesa e Segurança;2
220577;Direito Constitucional;2
220577;Direito Penal e Processual Penal;2
220577;Direito e Defesa do Consumidor;2
220577;Direito e Justiça;2
220577;Ciência, Tecnologia e Inovação;1
220577;Direito Civil e Processual Civil;1
220577;Economia;1
220577;Política, Partidos e Eleições;1
220577;Previdência e Assistência Social;1
220578;Direitos Humanos e Minorias;24
220578;Administração Pública;19
220578;Finanças Públicas e Orçamento;15
220578;Saúde;14
220578;Trabalho e Emprego;11
220578;Educação;7
220578;Indústria, Comércio e Serviços;7
220578;Economia;6
220578;Previdência e Assistência Social;6
220578;Processo Legislativo e Atuação Parlamentar;6
220578;Defesa e Segurança;5
220578;Direito Penal e Processual Penal;5
220578;Direito e Defesa do Consumidor;5
220578;Direito e Justiça;5
220578;Meio Ambiente e Desenvolvimento Sustentável;5
220578;Viação, Transporte e Mobilidade;4
220578;Direito Constitucional;3
220578;Agricultura, Pecuária, Pesca e Extrativismo;2
220578;Cidades e Desenvolvimento Urbano;2
220578;Comunicações;2
220578;Arte, Cultura e Religião;1
220578;Homenagens e Datas Comemorativas;1
220578;Política, Partidos e Eleições;1
220579;Direitos Humanos e Minorias;83
220579;Administração Pública;70
220579;Defesa e Segurança;61
220579;Finanças Públicas e Orçamento;44
220579;Saúde;38
220579;Relações Internacionais e Comércio Exterior;33
220579;Meio Ambiente e Desenvolvimento Sustentável;28
220579;Energia, Recursos Hídricos e Minerais;24
220579;Economia;22
220579;Processo Legislativo e Atuação Parlamentar;22
220579;Agricultura, Pecuária, Pesca e Extrativismo;20
220579;Direito Penal e Processual Penal;20
220579;Estrutura Fundiária;17
220579;Trabalho e Emprego;15
220579;Direito e Justiça;13
220579;Educação;13
220579;Previdência e Assistência Social;13
220579;Viação, Transporte e Mobilidade;10
220579;Indústria, Comércio e Serviços;9
220579;Direito Constitucional;8
220579;Arte, Cultura e Religião;7
220579;Direito e Defesa do Consumidor;7
220579;Comunicações;6
220579;Política, Partidos e Eleições;6
220579;Cidades e Desenvolvimento Urbano;4
220579;Direito Civil e Processual Civil;4
220579;Ciência, Tecnologia e Inovação;3
220579;Turismo;3
220579;Esporte e Lazer;2
220579;Homenagens e Datas Comemorativas;2
220580;Direitos Humanos e Minorias;25
220580;Educação;24
220580;Finanças Públicas e Orçamento;19
220580;Administração Pública;15
220580;Saúde;11
220580;Defesa e Segurança;10
220580;Economia;7
220580;Processo Legislativo e Atuação Parlamentar;6
220580;Direito e Justiça;5
220580;Trabalho e Emprego;5
220580;Direito Constitucional;4
220580;Previdência e Assistência Social;4
220580;Arte, Cultura e Religião;3
220580;Ciência, Tecnologia e Inovação;3
220580;Comunicações;3
220580;Direito Penal e Processual Penal;3
220580;Indústria, Comércio e Serviços;3
220580;Meio Ambiente e Desenvolvimento Sustentável;3
220580;Direito e Defesa do Consumidor;2
220580;Esporte e Lazer;2
220580;Cidades e Desenvolvimento Urbano;1
220580;Energia, Recursos Hídricos e Minerais;1
220580;Estrutura Fundiária;1
220580;Relações Internacionais e Comércio Exterior;1
220580;Viação, Transporte e Mobilidade;1
220581;Finanças Públicas e Orçamento;12
220581;Educação;10
220581;Direitos Humanos e Minorias;8
220581;Administração Pública;7
220581;Saúde;7
220581;Processo Legislativo e Atuação Parlamentar;6
220581;Economia;5
220581;Indústria, Comércio e Serviços;5
220581;Direito Constitucional;4
220581;Agricultura, Pecuária, Pesca e Extrativismo;3
220581;Direito Penal e Processual Penal;3
220581;Direito e Defesa do Consumidor;3
220581;Direito e Justiça;3
220581;Meio Ambiente e Desenvolvimento Sustentável;3
220581;Previdência e Assistência Social;3
