idvotacao;proposicao_id;proposicao_uri;proposicao_titulo;proposicao_ementa;proposicao_siglatipo;proposicao_numero;proposicao_ano;__reason
2233802-72;2401644;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401644;RPD 4 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;4;;fk_missing:proposicao_id
2233802-72;2401646;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401646;RPD 5 CCJC => PEC 221/2019;Requerimento de Votação Nominal - PEC 221/2019;RPD;5;;fk_missing:proposicao_id
2233802-72;2401647;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401647;RPD 6 CCJC => PEC 221/2019;Requerimento de Adiamento da Votação - PEC 221/2019;RPD;6;;fk_missing:proposicao_id
2233802-72;2401651;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401651;RPD 7 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Votação - PEC 221/2019;RPD;7;;fk_missing:proposicao_id
2233802-72;2401654;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401654;RPD 8 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;8;;fk_missing:proposicao_id
2233802-72;2401656;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401656;RPD 9 CCJC => PEC 221/2019;Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;9;;fk_missing:proposicao_id
2233802-72;2401659;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401659;RPD 10 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;10;;fk_missing:proposicao_id
2233802-72;2401661;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401661;RPD 11 CCJC => PEC 221/2019;Requerimento de Adiamento da Votação - PEC 221/2019;RPD;11;;fk_missing:proposicao_id
2233802-72;2401664;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401664;RPD 12 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Votação - PEC 221/2019;RPD;12;;fk_missing:proposicao_id
2233802-72;2401667;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401667;RPD 13 CCJC => PEC 221/2019;Requerimento de Votação Nominal - PEC 221/2019;RPD;13;;fk_missing:proposicao_id
2233802-72;2401668;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401668;RPD 14 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;14;;fk_missing:proposicao_id
2233802-72;2401671;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401671;RPD 15 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;15;;fk_missing:proposicao_id
2233802-72;2402260;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2402260;RPD 16 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta - PEC 221/2019;RPD;16;;fk_missing:proposicao_id
2233802-72;2402380;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2402380;RPD 17 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;17;;fk_missing:proposicao_id
2233802-72;2402382;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2402382;RPD 18 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;18;;fk_missing:proposicao_id
2233802-72;2402435;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2402435;RPD 19 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;19;;fk_missing:proposicao_id
2233802-72;2402438;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2402438;RPD 20 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;20;;fk_missing:proposicao_id
2233802-72;2404871;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404871;RPD 21 CCJC => PEC 221/2019;Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;21;;fk_missing:proposicao_id
2233802-72;2404873;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404873;RPD 22 CCJC => PEC 221/2019;Requerimento de Adiamento da Votação - PEC 221/2019;RPD;22;;fk_missing:proposicao_id
2233802-72;2404874;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404874;RPD 23 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Votação - PEC 221/2019;RPD;23;;fk_missing:proposicao_id
2233802-72;2404877;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404877;RPD 24 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;24;;fk_missing:proposicao_id
2233802-72;2404879;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404879;RPD 25 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta;RPD;25;;fk_missing:proposicao_id
2233802-72;2404890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404890;RPD 26 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta - PEC 221/2019;RPD;26;;fk_missing:proposicao_id
2233802-72;2404929;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404929;RPD 27 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;27;;fk_missing:proposicao_id
2233802-72;2404930;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404930;RPD 28 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;28;;fk_missing:proposicao_id
2233802-72;2404954;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404954;RPD 29 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;29;;fk_missing:proposicao_id
2233802-72;2404981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404981;RPD 30 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;30;;fk_missing:proposicao_id
2233802-72;2405389;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405389;RPD 31 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta - PEC 221/2019;RPD;31;;fk_missing:proposicao_id
2233802-72;2405421;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405421;RPD 32 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;32;;fk_missing:proposicao_id
2233802-72;2405423;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405423;RPD 33 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;33;;fk_missing:proposicao_id
2233802-72;2405544;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405544;RPD 34 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;34;;fk_missing:proposicao_id
2233802-72;2405545;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405545;RPD 35 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;35;;fk_missing:proposicao_id
2233802-72;2407000;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407000;RPD 36 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta;RPD;36;;fk_missing:proposicao_id
2233802-72;2407030;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407030;RPD 37 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta - PEC 221/2019;RPD;37;;fk_missing:proposicao_id
2233802-72;2407053;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407053;RPD 38 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;38;;fk_missing:proposicao_id
2233802-72;2407085;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407085;RPD 39 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;39;;fk_missing:proposicao_id
2233802-72;2407152;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407152;RPD 40 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;40;;fk_missing:proposicao_id
2233802-72;2407166;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407166;RPD 41 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;41;;fk_missing:proposicao_id
2233802-72;2407202;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407202;RPD 42 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;42;;fk_missing:proposicao_id
2233802-72;2407203;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407203;RPD 43 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;43;;fk_missing:proposicao_id
2233802-72;2407755;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407755;RPD 44 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;44;;fk_missing:proposicao_id
2233802-72;2407756;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407756;RPD 45 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;45;;fk_missing:proposicao_id
2233802-72;2407947;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407947;RPD 46 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;46;;fk_missing:proposicao_id
2233802-72;2407964;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407964;RPD 47 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;47;;fk_missing:proposicao_id
2233802-72;2409279;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409279;RPD 48 CCJC => PEC 221/2019;Requerimento de Adiamento da Discussão;RPD;48;;fk_missing:proposicao_id
2233802-72;2409280;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409280;RPD 49 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão;RPD;49;;fk_missing:proposicao_id
2233802-72;2409305;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409305;RPD 50 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta;RPD;50;;fk_missing:proposicao_id
2233802-72;2409307;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409307;RPD 51 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta;RPD;51;;fk_missing:proposicao_id
2233802-72;2409312;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409312;RPD 52 CCJC => PEC 221/2019;Requerimento de Votação Nominal - PEC 221/2019;RPD;52;;fk_missing:proposicao_id
2233802-72;2409349;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409349;RPD 53 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;53;;fk_missing:proposicao_id
2233802-72;2409353;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409353;RPD 54 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;54;;fk_missing:proposicao_id
2233802-72;2409357;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409357;RPD 55 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;55;;fk_missing:proposicao_id
2233802-72;2409360;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409360;RPD 56 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;56;;fk_missing:proposicao_id
2233802-72;2409363;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409363;RPD 57 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;57;;fk_missing:proposicao_id
2233802-72;2409496;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409496;RPD 58 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;58;;fk_missing:proposicao_id
2233802-72;2409498;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409498;RPD 59 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;59;;fk_missing:proposicao_id
2233802-72;2409943;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409943;RPD 60 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;60;;fk_missing:proposicao_id
2233802-72;2409982;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409982;RPD 61 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;61;;fk_missing:proposicao_id
2233802-72;2410152;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410152;RPD 62 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;62;;fk_missing:proposicao_id
2233802-72;2410169;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410169;RPD 63 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;63;;fk_missing:proposicao_id
2233802-72;2410183;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410183;RPD 64 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;64;;fk_missing:proposicao_id
2233802-72;2410191;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410191;RPD 65 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;65;;fk_missing:proposicao_id
2233802-72;2412290;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412290;RPD 66 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;66;;fk_missing:proposicao_id
2233802-72;2412291;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412291;RPD 67 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;67;;fk_missing:proposicao_id
2233802-72;2412353;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412353;RPD 68 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;68;;fk_missing:proposicao_id
2233802-72;2412356;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412356;RPD 69 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;69;;fk_missing:proposicao_id
2233802-72;2412487;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412487;RPD 70 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;70;;fk_missing:proposicao_id
2233802-72;2412488;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412488;RPD 71 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;71;;fk_missing:proposicao_id
2233802-72;2412867;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412867;RPD 72 CCJC => PEC 221/2019;Requerimento de Inversão da Pauta;RPD;72;;fk_missing:proposicao_id
2233802-72;2412925;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412925;RPD 73 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;73;;fk_missing:proposicao_id
2233802-72;2412927;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412927;RPD 74 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;74;;fk_missing:proposicao_id
2233802-72;2412952;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412952;RPD 75 CCJC => PEC 221/2019;Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;75;;fk_missing:proposicao_id
2233802-72;2412954;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412954;RPD 76 CCJC => PEC 221/2019;Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;76;;fk_missing:proposicao_id
2233802-72;2412955;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412955;RPD 77 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão - PEC 221/2019;RPD;77;;fk_missing:proposicao_id
2233802-72;2412957;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412957;RPD 78 CCJC => PEC 221/2019;Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PEC 221/2019;RPD;78;;fk_missing:proposicao_id
2317939-74;2407651;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407651;REQ 4120/2023;Requer urgência, nos termos do art. 154 do Regimento Interno da Câmara dos Deputados, para o Projeto de Lei nº 580/2022.;REQ;4120;2023;fk_missing:proposicao_id
2317939-74;2407983;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407983;REQ 4130/2023;Requerimento de urgência para tratar o PL 580/2022 que Institui a Política Nacional de Resíduos Sólidos, a fim de dispor sobre penalidade para quem joga lixo em via ou qualquer tipo de logradouro.;REQ;4130;2023;fk_missing:proposicao_id
2317939-77;2407651;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407651;REQ 4120/2023;Requer urgência, nos termos do art. 154 do Regimento Interno da Câmara dos Deputados, para o Projeto de Lei nº 580/2022.;REQ;4120;2023;fk_missing:proposicao_id
2317939-77;2407983;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407983;REQ 4130/2023;Requerimento de urgência para tratar o PL 580/2022 que Institui a Política Nacional de Resíduos Sólidos, a fim de dispor sobre penalidade para quem joga lixo em via ou qualquer tipo de logradouro.;REQ;4130;2023;fk_missing:proposicao_id
2162116-178;2226074;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2226074;REQ 2741/2019;"Nos termos regimentais, requeiro seja instalada a Comissão Especial da PEC 383/2017 que ""altera a Constituição Federal para garantir recursos mínimos para o financiamento do Sistema Único de Assistência Social (SUAS)"".";REQ;2741;2019;fk_missing:proposicao_id
2162116-178;2228829;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2228829;REQ 2912/2019;Requer a criação de Comissão Especial com a finalidade de emitir parecer sobre a PEC 383 de 2017.;REQ;2912;2019;fk_missing:proposicao_id
