Ranking global - todos os anos
 id_deputado | nome                                                | sigla_uf | sigla_partido | gasto_total 
      229106 | CARLA SIMARA LUCIANA DA SILVA AYRES                 | SC       | PT            |   129327.56 
      226410 | MÁRCIO AURÉLIO CORRÊA                               | GO       | MDB           |   128836.37 
      230764 | MAURO IVAN F. SANTIAGO JR                           | MA       | UNIAO         |   126968.00 
       77003 | SERGIO AUGUSTO SANTOS RODRIGUES                     | MG       | PODE          |   120320.49 
      164360 | CARMEN EMÍLIA BONFÁ ZANOTTO                         | SC       | CIDADANIA     |   119532.90 
      226553 | FRANCISCA ELIANE BRAZ DE CARVALHO                   | CE       | PSD           |   114344.94 
      234406 | ELMANO FÉRRER DE ALMEIDA                            | PI       | PP            |   114099.77 
      234388 | FABIANO LOPES FERREIRA CAZECA                       | MG       | PRD           |   113065.75 
      160531 | JOHNATHAN PEREIRA DE JESUS                          | RR       | REPUBLICANOS  |   109259.91 
      230088 | MAYRA ISABEL CORREIA PINHEIRO                       | CE       | PL            |   105982.73 
      132504 | ENIO JOSÉ VERRI                                     | PR       | PT            |   102517.91 
      228272 | DELIO PINHEIRO NETO                                 | MG       | PDT           |    97742.25 
      220715 | AMOM MANDEL LINS FILHO                              | AM       | REPUBLICANOS  |    89463.44 
      234253 | LUCAS ABRAHAO ROSA CEZARIO DE ALMEIDA               | AP       | REDE          |    84345.50 
      204514 | MARCIO TADEU ANHAIA DE LEMOS                        | SP       | PL            |    82948.16 
      233592 | PAULO CESAR LEMOS DE OLIVEIRA                       | AP       | PT            |    81986.16 
      227800 | DUARTE EUSTÁQUIO GONÇALVES JUNIOR                   | MG       | REPUBLICANOS  |    81944.51 
      234840 | CRISTIANO BEVILACQUA FURLAN                         | AP       | REDE          |    80000.00 
      229259 | PEDRO TOURINHO DE SIQUEIRA                          | SP       | PT            |    78180.83 
      222565 | NOELIO DA ROCHA OLIVEIRA                            | CE       | UNIAO         |    71971.34 
      178832 | LEANDRE DAL PONTE                                   | PR       | PSD           |    68944.36 
      204558 | JOSÉ MARCELO DO NASCIMENTO NILO                     | BA       | REPUBLICANOS  |    66414.61 
      171139 | LORENY MAYARA CAETANO ROBERTO                       | SP       | SOLIDARIEDADE |    64801.73 
      197438 | CARLOS TITO MARQUES CORDEIRO                        | BA       | AVANTE        |    62682.18 
      160508 | AFONSO BANDEIRA FLORENCE                            | BA       | PT            |    62539.05 
      178945 | ROSANGELA DE SOUZA GOMES                            | RJ       | REPUBLICANOS  |    57252.47 
      204531 | GUILHERME MURARO DERRITE                            | SP       | PP            |    54080.78 
      204433 | MARCELO CALERO FARIA GARCIA                         | RJ       | PSD           |    53956.33 
      225386 | RENAN FERREIRINHA CARNEIRO                          | RJ       | PSD           |    51059.62 
      204475 | JOSE OTACI BARROSO DO NASCIMENTO                    | RR       | SOLIDARIEDADE |    46184.63 
      204471 | CYLMARA FERNANDES DA ROCHA GRIPP                    | AC       | MDB           |    45098.15 
      204352 | CARLOS CAMILO GÓES CAPIBERIBE                       | AP       | PSB           |    44866.19 
      204434 | VANDA DENIR MILANI NOGUEIRA                         | AC       | PROS          |    44524.22 
      178959 | HIRAN MANUEL GONCALVES DA SILVA                     | RR       | PP            |    44502.71 
      204555 | JOSÉ RICARDO WENDLING                               | AM       | PT            |    44286.36 
      108338 | DIRLAINE JAQUELINE CASSOL                           | RO       | PP            |    44174.76 
       73943 | MARIA PERPÉTUA DE ALMEIDA                           | AC       | PCDOB         |    43775.78 
      178836 | ALAN RICK MIRANDA                                   | AC       | UNIAO         |    43728.12 
      204548 | HEITOR RODRIGO PEREIRA FREIRE                       | CE       | UNIAO         |    43676.50 
      178920 | RICARDO TEOBALDO CAVALCANTI                         | PE       | PODE          |    43367.43 
      204465 | HAROLDO ALVES CAMPOS                                | RR       | PSD           |    43341.15 
      178839 | JESSICA ROJAS SALES                                 | AC       | MDB           |    43104.91 
      204551 | JOÃO BOSCO GOMES SARAIVA                            | AM       | SOLIDARIEDADE |    42916.08 
      204561 | UBIRAJARA DO PINDARÉ ALMEIDA SOUSA                  | MA       | PSB           |    42785.18 
      141335 | JOSÉ ROBERTO OLIVEIRA FARO                          | PA       | PT            |    42540.52 
      204562 | EDILAZIO GOMES DA SILVA JUNIOR                      | MA       | PSD           |    42480.49 
      204499 | CASSIO COELHO ANDRADE                               | PA       | PSB           |    42440.50 
       74419 | LUIZ GONZAGA PATRIOTA                               | PE       | PSB           |    42303.95 
      204505 | WAGNER BACH MARTINS                                 | PA       | REPUBLICANOS  |    41895.49 
      204500 | JOSE EDUARDO PEREIRA DA COSTA                       | PA       | PSD           |    41582.03 
      180018 | ANTHONY THIAGO CARTAXO FERREIRA                     | RN       | PODE          |    41573.97 
      204421 | EDNACE ALVES SILVESTRE HENRIQUE                     | PB       | REPUBLICANOS  |    41512.60 
      204375 | LEDA MARIA SADALA BRITO                             | AP       | PP            |    41374.29 
      204466 | TEREZA NELMA DA SILVA PORTO VIANA SOARES            | AL       | PSD           |    41354.31 
      160645 | LUIZ CARLOS GOMES DOS SANTOS JUNIOR                 | AP       | PSDB          |    41214.69 
      204538 | PAULO EDUARDO MAESTRI BENGTSON                      | PA       | PTB           |    40916.37 
      215044 | VIVIANE DA COSTA REIS                               | PA       | PSOL          |    40875.84 
      204435 | JESUS SERGIO DE MENEZES                             | AC       | PDT           |    40803.92 
      178844 | PEDRO TORRES BRANDÃO VILELA                         | AL       | PSDB          |    40790.46 
      204363 | OSIRES RODRIGUES DAMASO                             | TO       | PSC           |    40661.32 
      141422 | EFRAIM DE ARAÚJO MORAIS FILHO                       | PB       | UNIAO         |    40574.88 
      204357 | ROSIANE MODESTO DE OLIVEIRA                         | MS       | UNIAO         |    40543.52 
      204382 | LOESTER CARLOS GOMES DE SOUZA                       | MS       | PL            |    40435.39 
      178956 | MARIANA FONSECA RIBEIRO CARVALHO DE MORAES          | RO       | REPUBLICANOS  |    40396.06 
      219920 | FABIO BARROS E SILVA                                | PE       | PSB           |    40332.39 
      204468 | JOENIA BATISTA DE CARVALHO                          | RR       | REDE          |    40007.55 
      178889 | JOSÉ CARLOS NUNES JÚNIOR                            | MA       | PT            |    39783.76 
      195866 | FRANCISCO VAIDON OLIVEIRA                           | CE       | UNIAO         |    39629.73 
      204405 | LIZIANE BAYER DA COSTA                              | RS       | REPUBLICANOS  |    39613.28 
      141434 | FLAVIANO FLÁVIO BAPTISTA DE MELO                    | AC       | MDB           |    39584.26 
      194260 | NIVALDO FERREIRA DE ALBUQUERQUE NETO                | AL       | REPUBLICANOS  |    39529.49 
      178948 | CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO              | RN       | PP            |    39437.90 
      204353 | ALINE PARANHOS VARONIL GURGEL                       | AP       | REPUBLICANOS  |    39423.64 
      204437 | SEVERINO DE LIRA PESSÔA                             | AL       | MDB           |    39372.80 
      204370 | CELIO ALVES DE MOURA                                | TO       | PT            |    39282.47 
      204432 | MARINA SANTOS BATISTA DIAS                          | PI       | REPUBLICANOS  |    39142.62 
      112437 | JOÃO MARCELO SANTOS SOUZA                           | MA       | MDB           |    39136.36 
      178921 | SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR                | PE       | AVANTE        |    39122.25 
      178924 | FABIO ABREU COSTA                                   | PI       | PSD           |    38996.09 
      204554 | JOSE ABILIO SILVA DE SANTANA                        | BA       | PSC           |    38569.44 
      204415 | NEREU CRISPIM                                       | RS       | PSD           |    38477.51 
      204544 | ALEXANDRE FROTA DE ANDRADE                          | SP       | PROS          |    38364.06 
      204420 | GULLIEM CHARLES BEZERRA LEMOS                       | PB       | UNIAO         |    38151.95 
      141427 | FÁBIO AUGUSTO RAMALHO DOS SANTOS                    | MG       | MDB           |    38062.66 
       73772 | HERMES PARCIANELLO                                  | PR       | MDB           |    38054.64 
      204467 | ROSA NEIDE SANDES DE ALMEIDA                        | MT       | PT            |    37388.01 
      178863 | ULDURICO ALENCAR PINTO                              | BA       | MDB           |    37357.89 
       75431 | MAURÍCIO ALEXANDRE DZIEDRICKI                       | RS       | PODE          |    37250.28 
      204418 | LUIZ GOULARTE ALVES                                 | PR       | SOLIDARIEDADE |    37240.59 
      204575 | GILLIANO FRED NASCIMENTO CUTRIM                     | MA       | REPUBLICANOS  |    37236.44 
      204477 | FELÍCIO LATERÇA DE ALMEIDA                          | RJ       | PP            |    37116.43 
      204446 | JOZIEL FERREIRA CARLOS                              | RJ       | PATRIOTA      |    37043.38 
      204451 | ANTÔNIO DA LUZ FURTADO                              | RJ       | UNIAO         |    37009.82 
      178951 | RAFAEL HUETE DA MOTTA                               | RN       | PSB           |    36940.94 
      160511 | ALESSANDRO LUCCIOLA MOLON                           | RJ       | PSB           |    36692.57 
       90201 | PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES            | CE       | PDT           |    36640.69 
       92172 | MILTON COELHO DA SILVA NETO                         | PE       | PSB           |    36488.12 
       74165 | NEUCIMAR FERREIRA FRAGA                             | ES       | PP            |    36372.35 
      204547 | ELIEL MÁRCIO DO CARMO                               | MG       | REPUBLICANOS  |    36230.12 
       74749 | MAURO RIBEIRO LOPES                                 | MG       | PP            |    36205.78 
      204542 | DENIS ANDERSON DA ROCHA BEZERRA                     | CE       | PSB           |    36165.77 
      141372 | AELTON JOSÉ DE FREITAS                              | MG       | PP            |    36020.28 
      204452 | MÁRCIO DA SILVEIRA LABRE                            | RJ       | PL            |    35936.29 
      204509 | ÁUREA CAROLINA DE FREITAS E SILVA                   | MG       | PSOL          |    35760.47 
      204384 | NEY LEPREVOST NETO                                  | PR       | UNIAO         |    35615.78 
      204440 | CHRISTINO AUREO DA SILVA                            | RJ       | PP            |    35532.88 
       74319 | JOSÉ FRANCISCO PAES LANDIM                          | PI       | UNIAO         |    35484.01 
      215045 | PEDRO AUGUSTO PALARETI                              | RJ       | PP            |    35472.00 
      178825 | LEONARDO CUNHA DE BRITO                             | AC       | PT            |    35358.13 
      160619 | JOSÉ NUNES SOARES                                   | BA       | PSD           |    35298.07 
      141439 | FRANCISCO JOSÉ D'ANGELO PINTO                       | RJ       | PDT           |    35209.67 
      177282 | LUIZ GONZAGA RIBEIRO                                | MG       | PSD           |    35186.70 
       74693 | RODRIGO FELINTO IBARRA EPITÁCIO MAIA                | RJ       | PSDB          |    35172.42 
      204545 | ALESSANDRA SILVA RIBEIRO                            | MG       | REPUBLICANOS  |    35123.97 
      178928 | CHRISTIANE DE SOUZA YARED                           | PR       | PP            |    34735.04 
      141553 | VANDERLEI MACRIS                                    | SP       | PSDB          |    34686.33 
      178923 | JOSE CAVALCANTI ALVES JUNIOR                        | PE       | PTB           |    34641.54 
      204510 | FRANCO CARTAFINA GOMES                              | MG       | PP            |    34570.70 
      235776 | SERGIO BERGONSI TURRA                               | RS       | PP            |    34261.24 
      204564 | ANDERSON MACHADO DE JESUS                           | BA       | UNIAO         |    34123.53 
      178981 | HERCULANO CASTILHO PASSOS JUNIOR                    | SP       | REPUBLICANOS  |    34055.07 
      146307 | NERI GELLER                                         | MT       | PP            |    33815.54 
      152610 | BENEDITO ROBERTO ALVES FERREIRA                     | SP       | REPUBLICANOS  |    33714.01 
       81297 | SORAYA DE SOUZA MANNATO                             | ES       | PTB           |    33455.53 
      215042 | RICARDO CORREA DE BARROS                            | RJ       | PDT           |    33408.64 
      178879 | LUCAS DE CASTRO SANTOS                              | GO       | SOLIDARIEDADE |    32856.49 
      160639 | MARIA AUXILIADORA SEABRA REZENDE                    | TO       | UNIAO         |    32687.92 
      178830 | SINVAL MALHEIROS PINTO JÚNIOR                       | SP       | PODE          |    32344.74 
      204392 | FRANCISCO RODRIGUES VALE JUNIOR                     | GO       | PSD           |    32064.95 
      204483 | VILSON LUIZ DA SILVA                                | MG       | PSB           |    32051.50 
      204439 | LEONARDO RIBEIRO ALBUQUERQUE                        | MT       | REPUBLICANOS  |    31984.20 
      141405 | CELSO MALDANER                                      | SC       | MDB           |    31786.18 
      141401 | CARLOS GOMES BEZERRA                                | MT       | MDB           |    31779.80 
      204487 | WAGNER SOUSA GOMES                                  | CE       | UNIAO         |    31463.68 
      204442 | JOÃO CARLOS SOARES GURGEL                           | RJ       | PL            |    31291.74 
      160570 | JERÔNIMO PIZZOLOTTO GOERGEN                         | RS       | PP            |    31059.64 
      204428 | MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR             | PE       | SOLIDARIEDADE |    31014.75 
      204389 | ELIAS VAZ DE ANDRADE                                | GO       | PSB           |    30940.03 
      204576 | JOÃO INÁCIO RIBEIRO ROMA NETO                       | BA       | PL            |    30724.62 
      204383 | ISRAEL MATOS BATISTA                                | DF       | PSB           |    30312.11 
      164359 | WALDIR SOARES DE OLIVEIRA                           | GO       | UNIAO         |    30307.40 
      204556 | MARCELO RAMOS RODRIGUES                             | AM       | PSD           |    30242.57 
      146788 | MARCELO GUILHERME DE ARO FERREIRA                   | MG       | PP            |    30199.89 
      160528 | DANILO JORGE DE BARROS CABRAL                       | PE       | PSB           |    30030.96 
      141513 | OLAVO BILAC PINTO NETO                              | MG       | UNIAO         |    30001.70 
      221183 | MARCIO SANTANA DORIA                                | SE       | PCDOB         |    29915.39 
       74439 | WOLNEY QUEIROZ MACIEL                               | PE       | PDT           |    29906.42 
      204413 | ALCIDES RODRIGUES FILHO                             | GO       | PATRIOTA      |    29700.28 
      178901 | TEREZA CRISTINA CORREA DA COSTA DIAS                | MS       | PP            |    29496.96 
      141417 | ÉDIO VIEIRA LOPES                                   | RR       | PL            |    29325.69 
      221157 | RUI GODINHO DA MOTA                                 | SC       | UNIAO         |    29282.24 
      204011 | MARCOS PACCO RIBEIRO COELHO                         | DF       | PODE          |    29148.15 
      204490 | CHARLLES THOMACELLI EVANGELISTA                     | MG       | PP            |    28934.14 
      196358 | LOURIVAL GOMES DE ALMEIDA                           | RJ       | PP            |    28605.36 
      204502 | NICOLINO BOZZELLA JUNIOR                            | SP       | UNIAO         |    28461.26 
      178990 | SAMUEL MOREIRA DA SILVA JUNIOR                      | SP       | PSDB          |    28421.77 
      204478 | VINICIUS MEDEIROS FARAH                             | RJ       | UNIAO         |    28002.04 
       74655 | EDUARDO LUIZ BARROS BARBOSA                         | MG       | PSDB          |    27852.88 
       93083 | CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO                 | BA       | PP            |    27816.79 
      204371 | FELIPE RIGONI LOPES                                 | ES       | UNIAO         |    27547.78 
      204438 | SERGIO TOLEDO DE ALBUQUERQUE                        | AL       | PV            |    27542.37 
       74459 | ÁTILA FREITAS LIRA                                  | PI       | PP            |    27418.39 
       73460 | GUSTAVO BONATO FRUET                                | PR       | PDT           |    26948.33 
      168175 | JOSE SIMPLICIO ALVES DE ARAUJO                      | MA       | SOLIDARIEDADE |    26825.37 
      221149 | ELOI ALFREDO PIETA                                  | SP       | PT            |    26277.37 
      178994 | DULCE FERREIRA PAGANI MIRANDA                       | TO       | MDB           |    26134.99 
      133968 | Paulo Sérgio Ramos Barboza                          | RJ       | PDT           |    25649.41 
      204386 | JOSE MARIO SCHREINER                                | GO       | MDB           |    25626.65 
       74366 | JOÃO CAMPOS DE ARAÚJO                               | GO       | REPUBLICANOS  |    25270.42 
      205535 | PATRICIA LIMA FERRAZ                                | AP       | PL            |    25186.27 
       74806 | NELSON TADEU FILIPPELLI                             | DF       | MDB           |    25000.85 
       73463 | OSMAR JOSÉ SERRAGLIO                                | PR       | PP            |    24842.04 
      178861 | RONALDO CARLETTO                                    | BA       | PP            |    24468.40 
      204546 | JOICE CRISTINA HASSELMANN                           | SP       | PSDB          |    23974.81 
      167614 | SEVERINO DE SOUZA SILVA                             | PE       | PSB           |    23834.49 
      135054 | CRISTIANO DUTRA VALE                                | PA       | PP            |    23564.65 
      178977 | EDUARDO PEDROSA CURY                                | SP       | PSDB          |    23423.69 
      204454 | DANIEL LUCIO DA SILVEIRA                            | RJ       | PTB           |    23022.99 
      204529 | KATIA DA SILVA SASTRE                               | SP       | PL            |    22865.58 
      204537 | ENRICO VAN BLARCUM DE GRAAFF MISASI                 | SP       | MDB           |    22458.45 
      221147 | MARCIA SCHERER                                      | RS       | MDB           |    21956.14 
      228042 | NAUMI GOMES DE AMORIM                               | CE       | PSD           |    21742.69 
      178953 | EXPEDITO GONCALVES FERREIRA NETTO                   | RO       | PSD           |    21513.26 
       76874 | MARCELO RIBEIRO FREIXO                              | RJ       | PSB           |    21456.78 
       73482 | HENRIQUE FONTANA JÚNIOR                             | RS       | PT            |    20523.03 
      204527 | EUGENIO JOSÉ ZULIANI                                | SP       | UNIAO         |    20350.74 
      133373 | MARCO AURÉLIO SPALL MAIA                            | RS       | PT            |    20030.26 
       67138 | IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA          | PI       | PP            |    19812.91 
       73586 | JÚLIO CÉSAR DELGADO                                 | MG       | PV            |    19723.49 
      160667 | GUILHERME MUSSI FERREIRA                            | SP       | PP            |    19424.31 
       73466 | RUBENS BUENO                                        | PR       | CIDADANIA     |    19414.71 
      178984 | MIGUEL MOUBADDA HADDAD                              | SP       | PSDB          |    18956.20 
      204516 | Alexis Joseph Steverlynck Fonteyne                  | SP       | NOVO          |    18772.47 
      204373 | HÉLIO FRANCISCO DA COSTA                            | SC       | PSD           |    18497.62 
      204532 | VINICIUS LAZZER POIT                                | SP       | NOVO          |    18473.66 
      160651 | ROGÉRIO MENDONÇA                                    | SC       | MDB           |    17791.53 
      151208 | LAERCIO JOSÉ DE OLIVEIRA                            | SE       | PP            |    17378.12 
      193726 | PAULO EDUARDO LIMA MARTINS                          | PR       | PL            |    17125.02 
      235800 | JORGE SILVA DE ARAÚJO                               | BA       | PP            |    16921.48 
      204565 | DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL         | BA       | UNIAO         |    16703.55 
      216198 | NORMA PETERMANN PEREIRA                             | SC       | PSDB          |    16310.91 
      204403 | MARLON ARATOR SANTOS DA ROSA                        | RS       | PL            |    16260.00 
      204523 | LUCAS DE VASCONCELOS GONZALEZ                       | MG       | NOVO          |    15594.58 
      204530 | RODRIGO ANTONIO DE AGOSTINHO MENDONÇA               | SP       | PSB           |    15100.61 
      160589 | BRUNA DIAS FURLAN VICENTE                           | SP       | PSDB          |    15047.98 
      204513 | JOSÉ GUILHERME NEGRÃO PEIXOTO                       | SP       | PSC           |    14916.00 
      160534 | LAURIETE RODRIGUES DE JESUS                         | ES       | PSC           |    14770.10 
      204484 | ROBERTO SEBASTIÃO PETERNELLI JUNIOR                 | SP       | UNIAO         |    14587.53 
      204359 | LEONARDO BARRETO DE MORAES                          | RO       | PODE          |    14314.03 
      204381 | LUIS CLAUDIO FERNANDES MIRANDA                      | DF       | REPUBLICANOS  |    13965.63 
      178961 | SHÉRIDAN ESTÉRFANY OLIVEIRA RAMOS                   | RR       | PSDB          |    13925.53 
      204414 | JOSE AROLDO SOUZA MARTINS                           | PR       | REPUBLICANOS  |    13841.83 
      204569 | PABLO OLIVA SOUZA                                   | AM       | UNIAO         |    13651.59 
      151965 | JOSÉ DE ANDRADE MAIA FILHO                          | PI       | PP            |    13618.34 
      141523 | RAUL JEAN LOUIS HENRY JÚNIOR                        | PE       | MDB           |    13508.96 
      115746 | GELSON DE AZEVEDO ALMEIDA                           | RJ       | PL            |    13239.48 
      178912 | PEDRO OLIVEIRA CUNHA LIMA                           | PB       | PSDB          |    12914.39 
      204354 | FLÁVIA CAROLINA PÉRES                               | DF       | PL            |    12902.81 
       66179 | NORMA AYUB ALVES                                    | ES       | PP            |    12890.30 
      105534 | ALEXANDRE BRITO DE FIGUEIREDO                       | SE       | PSD           |    12479.93 
      204458 | FABIANA SILVA DE SOUZA                              | RJ       | PL            |    12431.20 
      178939 | CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA           | RJ       | UNIAO         |    12175.50 
      204521 | PAULO SERGIO ABOU ANNI                              | SP       | UNIAO         |    11420.90 
      204393 | ANTONIO RIBEIRO                                     | PB       | PT            |    10921.80 
       74352 | NILSON PINTO DE OLIVEIRA                            | PA       | PSDB          |    10870.87 
      204461 | PAULO GUSTAVO GANIME ALVES TEIXEIRA                 | RJ       | NOVO          |    10459.03 
       73696 | ANGELA REGINA HEINZEN AMIN HELOU                    | SC       | PP            |    10296.25 
      204519 | TIAGO LIMA MITRAUD DE CASTRO LEITE                  | MG       | NOVO          |     9544.34 
      160669 | GENECIAS MATEUS NORONHA                             | CE       | PL            |     8882.05 
      160532 | ADRIANO ELI CORRÊA                                  | SP       | UNIAO         |     7973.10 
      178925 | REJANE RIBEIRO SOUSA DIAS                           | PI       | PT            |     7127.28 
      235620 | ILACIR BICALHO DE BARROS                            | MG       | REPUBLICANOS  |     7120.00 
      141508 | MAURO NAZIF RASUL                                   | RO       | PSB           |     6611.48 
      235712 | HEBER GOMES NEIVA                                   | MG       | AVANTE        |     5822.61 
      220637 | MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA          | SP       | REDE          |     5649.34 
      160587 | FÁBIO RICARDO TRAD                                  | MS       | PSD           |     5277.97 
      205548 | DAVID MICHAEL DOS SANTOS MIRANDA                    | RJ       | PDT           |     5193.84 
      178935 | VALDIR LUIZ ROSSONI                                 | PR       | PSDB          |     5003.42 
      141379 | ANDREIA ALMEIDA ZITO DOS SANTOS                     | RJ       | PSD           |     4553.84 
      160655 | RICARDO IZAR JUNIOR                                 | SP       | REPUBLICANOS  |     3540.19 
      141488 | LUIZ PAULO TEIXEIRA FERREIRA                        | SP       | PT            |     2017.85 
      141428 | FÁBIO SALUSTINO MESQUITA DE FARIA                   | RN       | PP            |     1764.31 
      204400 | ALINE SLEUTJES                                      | PR       | PROS          |     1727.31 
      179587 | VITOR HUGO DE ARAUJO ALMEIDA                        | GO       | PL            |     1684.39 
      212625 | ANTONIO ELIZABETH GONÇALO DE SOUSA                  | MA       | PODE          |     1137.69 
      178922 | FRANCISCO TADEU BARBOSA DE ALENCAR                  | PE       | PSB           |     1061.10 
      225846 | ITAMAR PAIM PRUCH                                   | PR       | PL            |      746.14 
       74399 | ONYX DORNELLES LORENZONI                            | RS       | PL            |      636.07 
       74471 | ANDRÉ CARLOS ALVES DE PAULA FILHO                   | PE       | PSD           |      122.55 
      211498 | RENATO SANTANA DA SILVA                             | DF       | PSD           |        0.30 
      204503 | ALEXANDRE ROCHA SANTOS PADILHA                      | SP       | PT            |        0.21 
      220636 | LUIZ MARINHO                                        | SP       | PT            |        0.18 
      204430 | MARGARETE DE CASTRO COELHO                          | PI       | PP            |        0.10 
      204366 | RODRIGO COELHO                                      | SC       | PODE          |        0.02 
(851 rows)
