id_votacao;id_proposicao;uri_proposicao;titulo_proposicao;ementa_proposicao;sigla_tipo_proposicao;numero_proposicao;ano_proposicao
2565441-32;2565804;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2565804;REQ 3983/2025;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o PL 4822/2025, que “Altera a Lei nº 9.096, de 19 de setembro de 1995, para dispor sobre a responsabilidade individualizada de cada órgão dos partidos políticos pela execução de sanções pecuniárias e vedar descontos de cotas do Fundo Partidário de órgãos distintos, regulamentando a forma de cumprimento, parcelamento e fiscalização dessas obrigações, aplicadas aos órgãos nacionais, órgãos estaduais, distrital e municipais das agremiações, de acordo com o artigo 15-A e § 3º do artigo 28 da Lei n.º 9.096, de 19 de setembro de 1995, bem como a decisão do Supremo Tribunal Federal na Ação Direta de Constitucionalidade 31”.;REQ;3983;2025
2565441-32;2625872;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625872;RPD 1 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;1;
2565441-32;2625873;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625873;RPD 2 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;2;
2565441-32;2625880;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625880;RPD 3 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;3;
2565441-32;2625882;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625882;RPD 4 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;4;
2565441-32;2625941;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625941;PRLP 1 => PL 4822/2025;PARECER PRELIMINAR DE PLENÁRIO PELAS COMISÕES DE FINANCAS E TRIBUTAÇÃO E DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA AO PROJETO DE LEI Nº 4.822, DE 2025.;PRLP;1;
2565441-32;2625973;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625973;DTQ 1 => PL 4822/2025;Destaque para Votação em Separado - PL 4822/2025;DTQ;1;
2565441-32;2625974;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625974;RPD 5 => PL 4822/2025;Votação Nominal do Destaque para Votação em Separado - PL 4822/2025-Destaque para Votação em Separado - PL 4822/2025;RPD;5;
2565441-32;2625981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625981;PPP 1 => PL 4822/2025;"Parecer proferido em Plenário pelo Relator, Dep. Rodrigo Gambale (PODE-SP) pela: • Comissão de Finanças e Tributação, que conclui pela não implicação financeira ou orçamentária da matéria em aumento ou diminuição da receita e da despesa públicas, não cabendo pronunciamento quanto à adequação financeira ou orçamentária; e, no mérito, pela aprovação do Projeto de Lei 4.822, de 2025, na forma do Substitutivo adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania. • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei nº 4.822, de 2025, na forma do Substitutivo adotado.";PPP;1;
2565441-32;2625985;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625985;SBT 1 => PL 4822/2025;;SBT;1;
2565441-36;2565804;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2565804;REQ 3983/2025;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o PL 4822/2025, que “Altera a Lei nº 9.096, de 19 de setembro de 1995, para dispor sobre a responsabilidade individualizada de cada órgão dos partidos políticos pela execução de sanções pecuniárias e vedar descontos de cotas do Fundo Partidário de órgãos distintos, regulamentando a forma de cumprimento, parcelamento e fiscalização dessas obrigações, aplicadas aos órgãos nacionais, órgãos estaduais, distrital e municipais das agremiações, de acordo com o artigo 15-A e § 3º do artigo 28 da Lei n.º 9.096, de 19 de setembro de 1995, bem como a decisão do Supremo Tribunal Federal na Ação Direta de Constitucionalidade 31”.;REQ;3983;2025
2565441-36;2625872;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625872;RPD 1 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;1;
2565441-36;2625873;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625873;RPD 2 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;2;
2565441-36;2625880;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625880;RPD 3 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;3;
2565441-36;2625882;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625882;RPD 4 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;4;
2565441-36;2625941;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625941;PRLP 1 => PL 4822/2025;PARECER PRELIMINAR DE PLENÁRIO PELAS COMISÕES DE FINANCAS E TRIBUTAÇÃO E DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA AO PROJETO DE LEI Nº 4.822, DE 2025.;PRLP;1;
2565441-36;2625973;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625973;DTQ 1 => PL 4822/2025;Destaque para Votação em Separado - PL 4822/2025;DTQ;1;
2565441-36;2625974;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625974;RPD 5 => PL 4822/2025;Votação Nominal do Destaque para Votação em Separado - PL 4822/2025-Destaque para Votação em Separado - PL 4822/2025;RPD;5;
2565441-36;2625981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625981;PPP 1 => PL 4822/2025;"Parecer proferido em Plenário pelo Relator, Dep. Rodrigo Gambale (PODE-SP) pela: • Comissão de Finanças e Tributação, que conclui pela não implicação financeira ou orçamentária da matéria em aumento ou diminuição da receita e da despesa públicas, não cabendo pronunciamento quanto à adequação financeira ou orçamentária; e, no mérito, pela aprovação do Projeto de Lei 4.822, de 2025, na forma do Substitutivo adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania. • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei nº 4.822, de 2025, na forma do Substitutivo adotado.";PPP;1;
2565441-36;2625985;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625985;SBT 1 => PL 4822/2025;;SBT;1;
2565441-39;2565804;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2565804;REQ 3983/2025;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o PL 4822/2025, que “Altera a Lei nº 9.096, de 19 de setembro de 1995, para dispor sobre a responsabilidade individualizada de cada órgão dos partidos políticos pela execução de sanções pecuniárias e vedar descontos de cotas do Fundo Partidário de órgãos distintos, regulamentando a forma de cumprimento, parcelamento e fiscalização dessas obrigações, aplicadas aos órgãos nacionais, órgãos estaduais, distrital e municipais das agremiações, de acordo com o artigo 15-A e § 3º do artigo 28 da Lei n.º 9.096, de 19 de setembro de 1995, bem como a decisão do Supremo Tribunal Federal na Ação Direta de Constitucionalidade 31”.;REQ;3983;2025
2565441-39;2625872;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625872;RPD 1 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;1;
2565441-39;2625873;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625873;RPD 2 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;2;
2565441-39;2625880;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625880;RPD 3 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;3;
2565441-39;2625882;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625882;RPD 4 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;4;
2565441-39;2625941;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625941;PRLP 1 => PL 4822/2025;PARECER PRELIMINAR DE PLENÁRIO PELAS COMISÕES DE FINANCAS E TRIBUTAÇÃO E DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA AO PROJETO DE LEI Nº 4.822, DE 2025.;PRLP;1;
2565441-39;2625973;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625973;DTQ 1 => PL 4822/2025;Destaque para Votação em Separado - PL 4822/2025;DTQ;1;
2565441-39;2625974;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625974;RPD 5 => PL 4822/2025;Votação Nominal do Destaque para Votação em Separado - PL 4822/2025-Destaque para Votação em Separado - PL 4822/2025;RPD;5;
2565441-39;2625981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625981;PPP 1 => PL 4822/2025;"Parecer proferido em Plenário pelo Relator, Dep. Rodrigo Gambale (PODE-SP) pela: • Comissão de Finanças e Tributação, que conclui pela não implicação financeira ou orçamentária da matéria em aumento ou diminuição da receita e da despesa públicas, não cabendo pronunciamento quanto à adequação financeira ou orçamentária; e, no mérito, pela aprovação do Projeto de Lei 4.822, de 2025, na forma do Substitutivo adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania. • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei nº 4.822, de 2025, na forma do Substitutivo adotado.";PPP;1;
2565441-39;2625985;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625985;SBT 1 => PL 4822/2025;;SBT;1;
2565441-41;2565804;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2565804;REQ 3983/2025;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o PL 4822/2025, que “Altera a Lei nº 9.096, de 19 de setembro de 1995, para dispor sobre a responsabilidade individualizada de cada órgão dos partidos políticos pela execução de sanções pecuniárias e vedar descontos de cotas do Fundo Partidário de órgãos distintos, regulamentando a forma de cumprimento, parcelamento e fiscalização dessas obrigações, aplicadas aos órgãos nacionais, órgãos estaduais, distrital e municipais das agremiações, de acordo com o artigo 15-A e § 3º do artigo 28 da Lei n.º 9.096, de 19 de setembro de 1995, bem como a decisão do Supremo Tribunal Federal na Ação Direta de Constitucionalidade 31”.;REQ;3983;2025
2565441-41;2625872;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625872;RPD 1 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;1;
2565441-41;2625873;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625873;RPD 2 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;2;
2565441-41;2625880;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625880;RPD 3 => PL 4822/2025;Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;3;
2565441-41;2625882;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625882;RPD 4 => PL 4822/2025;Votação Nominal do Requerimento de Retirada de Pauta - PL 4822/2025-Requerimento de Retirada de Matéria da Pauta - PL 4822/2025;RPD;4;
2565441-41;2625941;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625941;PRLP 1 => PL 4822/2025;PARECER PRELIMINAR DE PLENÁRIO PELAS COMISÕES DE FINANCAS E TRIBUTAÇÃO E DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA AO PROJETO DE LEI Nº 4.822, DE 2025.;PRLP;1;
2565441-41;2625973;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625973;DTQ 1 => PL 4822/2025;Destaque para Votação em Separado - PL 4822/2025;DTQ;1;
2565441-41;2625974;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625974;RPD 5 => PL 4822/2025;Votação Nominal do Destaque para Votação em Separado - PL 4822/2025-Destaque para Votação em Separado - PL 4822/2025;RPD;5;
2565441-41;2625981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625981;PPP 1 => PL 4822/2025;"Parecer proferido em Plenário pelo Relator, Dep. Rodrigo Gambale (PODE-SP) pela: • Comissão de Finanças e Tributação, que conclui pela não implicação financeira ou orçamentária da matéria em aumento ou diminuição da receita e da despesa públicas, não cabendo pronunciamento quanto à adequação financeira ou orçamentária; e, no mérito, pela aprovação do Projeto de Lei 4.822, de 2025, na forma do Substitutivo adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania. • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei nº 4.822, de 2025, na forma do Substitutivo adotado.";PPP;1;
2565441-41;2625985;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625985;SBT 1 => PL 4822/2025;;SBT;1;
2565804-8;2565804;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2565804;REQ 3983/2025;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o PL 4822/2025, que “Altera a Lei nº 9.096, de 19 de setembro de 1995, para dispor sobre a responsabilidade individualizada de cada órgão dos partidos políticos pela execução de sanções pecuniárias e vedar descontos de cotas do Fundo Partidário de órgãos distintos, regulamentando a forma de cumprimento, parcelamento e fiscalização dessas obrigações, aplicadas aos órgãos nacionais, órgãos estaduais, distrital e municipais das agremiações, de acordo com o artigo 15-A e § 3º do artigo 28 da Lei n.º 9.096, de 19 de setembro de 1995, bem como a decisão do Supremo Tribunal Federal na Ação Direta de Constitucionalidade 31”.;REQ;3983;2025
2605258-7;2605258;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605258;REQ 1181/2026;Requer regime de urgência para apreciação do Projeto de Lei nº 2.827, de 2025, que “Altera a Lei nº 8.023, de 12 de abril de 1990, para conferir correta interpretação à legislação do Imposto de Renda sobre o resultado da atividade rural em relação aos rendimentos provenientes de arrendamento de imóvel rural.”.;REQ;1181;2026
2607163-7;2607163;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2607163;REQ 1313/2026;Solicita urgência no trâmite do Projeto de Lei Complementar nº 34 de 2026, que “Altera a Lei Complementar nº 224, de dezembro de 2025, para ajustar os incentivos ao setor agropecuário.”;REQ;1313;2026
2613904-7;2613904;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613904;REQ 1935/2026;Solicita urgência na tramitação do Projeto de Lei nº 3.123, de 2025, que dispõe sobre a instituição do Sistema Nacional de Gestão de Risco de Crédito Rural (SNGRCR) e dá outras providências.;REQ;1935;2026
2623298-7;2623298;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623298;REQ 2736/2026;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para o Projeto de Lei Complementar nº 262/2019, que altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, a Medida Provisória nº 2.157-5, de 24 de agosto de 2001, e a Lei Complementar nº 129, de 8 de janeiro de 2009, para permitir que as cooperativas sejam beneficiárias dos recursos do Fundo de Desenvolvimento do Nordeste (FDNE), do Fundo de Desenvolvimento da Amazônia (FDA) e do Fundo de Desenvolvimento do Centro-Oeste (FDCO).;REQ;2736;2026
2624646-8;2624646;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624646;REQ 2851/2026;Requer regime de urgência para apreciação do Projeto de Lei nº 3220/2019, que dispõe sobre o compartilhamento de infraestrutura física aérea de titularidade de prestadoras de serviços de distribuição de energia elétrica com prestadoras de serviços de telecomunicações, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, e a Lei nº 14.947, de 2 de agosto de 2024, e dá outras providências.;REQ;2851;2026
2625333-8;2625333;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625333;REQ 2889/2026;Requer Urgência na apreciação do Projeto de Lei nº 2.143/2025, que altera a Lei nº 9.456, de 25 de abril de 1997 (Lei de Proteção de Cultivares), para aumentar o prazo de vigência do direito de proteção de novas cultivares, e dá outras providências.;REQ;2889;2026
2625709-7;2625709;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625709;REQ 2933/2026;Altera a Lei nº 8.213, de 24 de julho de 1991, para dispor sobre o cadastro do segurado especial no Cadastro Nacional de Informações Sociais (CNIS).;REQ;2933;2026
2248275-85;2620704;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620704;PRL 1 CPOVOS => PL 1904/2020;Parecer da Relatora, Dep. Meire Serafim (UNIÃO-AC), pela aprovação do PL 1904/2020, dos PLs, 3422/2020, 3482/2020, 3527/2020, 3699/2020, 3967/2020, 4135/2020, 4232/2020, 4383/2020 e 4540/2020, apensados, e do Substitutivo da Comissão de Defesa dos Direitos das Pessoas com Deficiência, com substitutivo.;PRL;1;
2248275-85;2620717;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620717;SBT 1 CPOVOS => PL 1904/2020;Dispõe sobre a obrigatoriedade de as prestadoras de telecomunicações disponibilizarem conexões de dados de alta velocidade sem ônus para as Secretarias Estaduais e Municipais de Educação, para oferta de conteúdos educacionais, e liberação da franquia de dados de telefonia celular para os alunos, em situações de calamidade pública ou de pandemias;SBT;1;
2451811-40;2624879;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624879;PRL 1 CPOVOS => PL 3099/2024;Parecer da Relatora, Dep. Célia Xakriabá (PSOL-MG), pela aprovação, na forma do Substitutivo da Comissão de Integração Nacional e Desenvolvimento Regional.;PRL;1;
2467091-23;2622178;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622178;PRL 1 CSPCCO => PL 4258/2024;Parecer do Relator, Dep. Capitão Alden (PL-BA), pela aprovação.;PRL;1;
2483841-23;2620705;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620705;PRL 1 CPOVOS => PL 411/2025;Parecer da Relatora, Dep. Socorro Neri (PP-AC), pela aprovação do PL 411/2025, com substitutivo.;PRL;1;
2483841-23;2620719;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620719;SBT 1 CPOVOS => PL 411/2025;Institui o Programa Nacional de Fomento à Pesquisa em Biotecnologia na Amazônia Legal.;SBT;1;
2488256-23;2622395;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622395;PRL 1 CPOVOS => PL 1166/2025;Parecer da Relatora, Dep. Meire Serafim (UNIÃO-AC), pela aprovação, com substitutivo.;PRL;1;
2488256-23;2622397;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622397;SBT 1 CPOVOS => PL 1166/2025;Esta lei institui o Programa Nacional de incentivo ao cultivo e exportação do açaí e produtos amazônicos.;SBT;1;
2542117-22;2624367;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624367;PRL 1 CSPCCO => PL 3855/2025;Parecer do Relator, Dep. André Fernandes (PL-CE), pela aprovação.;PRL;1;
2559813-23;2619353;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619353;PRL 1 CSPCCO => PL 4517/2025;Parecer do Relator, Dep. Delegado Fabio Costa (PP-AL), pela aprovação do PL 4517/2025, com substitutivo.;PRL;1;
2559813-23;2619355;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619355;SBT 1 CSPCCO => PL 4517/2025;Cria as Delegacias Especializadas no Atendimento às Pessoas com Deficiência e dá outras providências;SBT;1;
2566420-30;2610684;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2610684;PRL 1 CSPCCO => PL 4899/2025;Parecer do Relator, Dep. General Pazuello (PL-RJ), pela aprovação deste, com substitutivo.;PRL;1;
2566420-30;2610685;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2610685;SBT 1 CSPCCO => PL 4899/2025;Dispõe sobre o trânsito simplificado de veículos na fronteira entre Brasil e Guiana e dá outras providências.;SBT;1;
2566420-30;2625585;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625585;PRL 2 CSPCCO => PL 4899/2025;Parecer do Relator, Dep. General Pazuello (PL-RJ), pela aprovação do PL 4.899/2025, com substitutivo.;PRL;2;
2566420-30;2625588;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625588;SBT 2 CSPCCO => PL 4899/2025;Dispõe sobre o trânsito simplificado de veículos na fronteira entre Brasil e Guiana e dá outras providências.;SBT;2;
2570215-23;2619370;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619370;PRL 1 CSPCCO => PL 5055/2025;Parecer do Relator, Dep. Delegado Fabio Costa (PP-AL), pela aprovação do PL 5055/2025 , com substitutivo.;PRL;1;
2570215-23;2619376;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619376;SBT 1 CSPCCO => PL 5055/2025;Dispõe sobre a obrigatoriedade de existência de acessos distintos para vítimas e agressores em todas as Delegacias de Polícia e Institutos Médicos Legais (IML) do território nacional, e dá outras providências;SBT;1;
2574766-23;2619712;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619712;PRL 1 CSPCCO => PL 5356/2025;Parecer do Relator, Dep. Delegado Fabio Costa (PP-AL), pela aprovação do PL 5356/2025, com substitutivo.;PRL;1;
2574766-23;2619716;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619716;SBT 1 CSPCCO => PL 5356/2025;"Dispõe sobre incentivos à instituição e às operações de delegacias especializadas em crimes cibernéticos nas Unidades da Federação; e altera a Lei nº 13.756, de 12 de dezembro de 2018, que institui o Fundo Nacional de Segurança Pública (FNSP).";SBT;1;
2592145-23;2620495;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620495;PRL 1 CPOVOS => PL 6153/2025;Parecer da Relatora, Dep. Socorro Neri (PP-AC), pela aprovação deste, com substitutivo.;PRL;1;
2592145-23;2620499;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620499;SBT 1 CPOVOS => PL 6153/2025;Institui incentivos às empresas que valorizem e promovam o consumo de produtos amazônicos.;SBT;1;
2599703-21;2624869;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624869;PRL 1 CPOVOS => PL 7094/2025;Parecer do Relator, Dep. Zezinho Barbary (PP-AC), pela aprovação.;PRL;1;
2603142-22;2622788;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622788;PRL 1 CSPCCO => PL 575/2026;Parecer do Relator, Dep. Delegado Caveira (PL-PA), pela aprovação do PL 575/2026, com emenda.;PRL;1;
2603142-22;2622789;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622789;EMR 1 CSPCCO => PL 575/2026;Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 – Código de Processo Penal, para disciplinar a legitimidade recursal e a suscitação de impedimento ou suspeição pelo delegado de polícia no âmbito do inquérito policial.;EMR;1;
2623371-2;2623371;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623371;REQ 228/2026 CSPCCO;Requer o envio de Indicação ao Exmº. Sr. Ministro de Estado da Justiça e Segurança Pública para adoção de medidas para garantir a participação de Praças das Polícias Militares e dos Corpos de Bombeiros Militares nos processos de formação de pilotos e copilotos de aeronaves de segurança pública, bem como o reconhecimento da função de Copiloto para as Praças no âmbito das operações aéreas.;REQ;228;2026
2623454-2;2623454;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623454;REQ 14/2026 CEXZMATA;"Requer a realização de Audiência Pública com os seguintes convidados: representantes das embaixadas da China, do Reino dos Países Baixos e Japão; do Ministério da Saúde; do Ministério do Meio Ambiente e Mudança do Clima; Representante de Grupo de Resposta a Animais em Desastres (GRAD); Representante da Secretaria Nacional de Direitos Digitais do Ministério da Justiça e Segurança Pública; Chico Cruz (IDP), cientista pesquisador em redes sociais.";REQ;14;2026
2623619-2;2623619;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623619;REQ 231/2026 CSPCCO;Requer a aprovação de Voto de Louvor em homenagem póstuma às servidoras Alzenir Pereira da Silva e Raquel Sales Feitosa, em reconhecimento ao ato de bravura, coragem e sacrifício praticado na proteção de crianças durante o ataque ocorrido no Instituto São José, em Rio Branco/AC.;REQ;231;2026
2623836-2;2623836;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623836;REQ 232/2026 CSPCCO;Requer a realização de audiência pública para debater a Carta de Prerrogativas das Vítimas do INTERVID e o fortalecimento da Lei Mariana Ferrer (Lei nº 14.245/2021).;REQ;232;2026
2623973-3;2623973;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623973;REQ 27/2026 CPOVOS;Requer a realização de Seminário na aldeia Caraíba, área de retomada da Terra Indígena Xakriabá, no município de São João das Missões/MG, para debater a proteção territorial, a saúde indígena e os direitos dos povos indígenas em contexto de retomada territorial.;REQ;27;2026
2624072-2;2624072;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624072;REQ 233/2026 CSPCCO;Requer a aprovação de Moção de Aplauso ao Dr. Wellington Clay Porcino Silva, Coordenador-Geral de Controle de Armas de Fogo – CGARM/DPA/PF, em reconhecimento à atuação técnica, transparente e comprometida com o aperfeiçoamento da prestação do serviço público no âmbito do controle de armas de fogo no Brasil.;REQ;233;2026
2624074-2;2625720;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625720;RPD 1 CSPCCO => REQ 235/2026 CSPCCO;Requerimento de Retirada de Matéria da Pauta - REQ 235/2026 CSPCCO;RPD;1;
2624074-2;2625723;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625723;RPD 2 CSPCCO => REQ 235/2026 CSPCCO;Votação Nominal do Requerimento de Retirada de Pauta - REQ 235/2026 CSPCCO-Requerimento de Retirada de Matéria da Pauta - REQ 235/2026 CSPCCO;RPD;2;
2624534-2;2624534;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624534;REQ 236/2026 CSPCCO;Requer o envio de ofício ao Presidente do Conselho Superior da Justiça do Trabalho (CSJT), Ministro Vieira de Mello Filho, solicitando informações acerca do quantitativo de cargos vagos e da previsão de nomeações para o cargo de Técnico Judiciário, Área Apoio Especializado – Especialidade Agente da Polícia Judicial, no âmbito da Justiça do Trabalho no Distrito Federal.;REQ;236;2026
2624723-2;2624723;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624723;REQ 16/2026 PL308020;Requer a realização de Encontros Regionais no Estado de Minas Gerais, com o objetivo de ouvir famílias, entidades especializadas e autoridades locais sobre a implementação da Política Nacional para Pessoas com Transtorno do Espectro Autista (TEA), no âmbito dos debates da Comissão Especial destinada a apreciar o PL nº 3080/2020.;REQ;16;2026
2624753-2;2624753;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624753;REQ 237/2026 CSPCCO;Requer o encaminhamento de Indicação à Direção-Geral da Polícia Federal para sugerir o acompanhamento preventivo da execução de recursos federais oriundos da Emenda Impositiva de Bancada nº 71090013/2024, destinados ao IPHAN para execução do projeto “Canteiro Modelo de Conservação de Araçatiba – Viana/ES”.;REQ;237;2026
2624960-2;2624960;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2624960;REQ 238/2026 CSPCCO;Requer o aditamento ao REQ nº 42/2026 (audiência pública para debater o NIOJ Maria da Penha (Núcleo de Informações Estratégicas e Cumprimento de Ordens Judiciais) e avaliar a possibilidade de replicação da iniciativa em âmbito nacional) para inclusão de convidados.;REQ;238;2026
