ano_dados;id_evento;id_deputado;nome_deputado;sigla_partido;sigla_uf
2023;71463;141391;;;
2023;71463;141398;;;
2023;71463;141408;;;
2023;71463;141411;;;
2023;71463;141421;;;
2023;71463;141431;;;
2023;71463;141450;;;
2023;71463;141456;;;
2023;71463;141459;;;
2023;71463;141464;;;
2023;71463;141470;;;
2023;71463;141480;;;
2023;71463;141485;;;
2023;71463;141487;;;
2023;71463;141516;;;
2023;71463;141518;;;
2023;71463;141531;;;
2023;71463;141555;;;
2023;71463;143632;;;
2023;71463;150418;;;
2023;71463;152605;;;
2023;71463;153423;;;
2023;71463;156190;;;
2023;71463;160161;;;
2023;71463;160510;;;
2023;71463;160512;;;
2023;71463;160517;;;
2023;71463;160518;;;
2023;71463;160527;;;
2023;71463;160535;;;
2023;71463;160538;;;
2023;71463;160541;;;
2023;71463;160545;;;
2023;71463;160548;;;
2023;71463;160552;;;
2023;71463;160553;;;
2023;71463;160556;;;
2023;71463;160558;;;
2023;71463;160559;;;
2023;71463;160569;;;
2023;71463;160575;;;
2023;71463;160588;;;
2023;71463;160591;;;
2023;71463;160592;;;
2023;71463;160599;;;
2023;71463;160601;;;
2023;71463;160604;;;
2023;71463;160610;;;
2023;71463;160629;;;
2023;71463;160632;;;
2023;71463;160635;;;
2023;71463;160640;;;
2023;71463;160665;;;
2023;71463;160666;;;
2023;71463;160673;;;
2023;71463;160674;;;
2023;71463;160758;;;
2023;71463;160976;;;
2023;71463;161440;;;
2023;71463;161550;;;
2023;71463;162067;;;
2023;71463;162332;;;
2023;71463;166402;;;
2023;71463;171617;;;
2023;71463;171623;;;
2023;71463;171786;;;
2023;71463;178829;;;
2023;71463;178835;;;
2023;71463;178843;;;
2023;71463;178857;;;
2023;71463;178858;;;
2023;71463;178860;;;
2023;71463;178866;;;
2023;71463;178871;;;
2023;71463;178873;;;
2023;71463;178887;;;
2023;71463;178895;;;
2023;71463;178896;;;
2023;71463;178908;;;
2023;71463;178910;;;
2023;71463;178929;;;
2023;71463;178931;;;
2023;71463;178933;;;
2023;71463;178934;;;
2023;71463;178946;;;
2023;71463;178947;;;
2023;71463;178954;;;
2023;71463;178962;;;
2023;71463;178963;;;
2023;71463;178964;;;
2023;71463;178966;;;
2023;71463;178970;;;
2023;71463;178972;;;
2023;71463;178975;;;
2023;71463;178983;;;
2023;71463;178985;;;
2023;71463;178987;;;
2023;71463;178989;;;
2023;71463;178992;;;
2023;71463;178993;;;
2023;71463;178997;;;
2023;71463;179000;;;
2023;71463;179001;;;
2023;71463;180214;;;
2023;71463;188097;;;
2023;71463;191923;;;
2023;71463;198197;;;
2023;71463;198783;;;
2023;71463;204351;;;
2023;71463;204355;;;
2023;71463;204356;;;
2023;71463;204358;;;
2023;71463;204360;;;
2023;71463;204361;;;
2023;71463;204364;;;
2023;71463;204365;;;
2023;71463;204367;;;
2023;71463;204368;;;
2023;71463;204374;;;
2023;71463;204378;;;
2023;71463;204379;;;
2023;71463;204387;;;
2023;71463;204388;;;
2023;71463;204390;;;
2023;71463;204391;;;
2023;71463;204394;;;
2023;71463;204395;;;
2023;71463;204396;;;
2023;71463;204398;;;
2023;71463;204404;;;
2023;71463;204406;;;
2023;71463;204407;;;
2023;71463;204408;;;
2023;71463;204409;;;
2023;71463;204410;;;
2023;71463;204411;;;
2023;71463;204412;;;
2023;71463;204416;;;
2023;71463;204419;;;
2023;71463;204422;;;
2023;71463;204426;;;
2023;71463;204427;;;
2023;71463;204431;;;
2023;71463;204441;;;
2023;71463;204444;;;
2023;71463;204445;;;
2023;71463;204453;;;
2023;71463;204455;;;
2023;71463;204456;;;
2023;71463;204457;;;
2023;71463;204459;;;
2023;71463;204460;;;
2023;71463;204462;;;
2023;71463;204464;;;
2023;71463;204472;;;
2023;71463;204473;;;
2023;71463;204474;;;
2023;71463;204479;;;
2023;71463;204480;;;
2023;71463;204485;;;
2023;71463;204486;;;
2023;71463;204488;;;
2023;71463;204489;;;
2023;71463;204491;;;
2023;71463;204492;;;
2023;71463;204494;;;
2023;71463;204495;;;
2023;71463;204496;;;
2023;71463;204497;;;
2023;71463;204498;;;
2023;71463;204501;;;
2023;71463;204504;;;
2023;71463;204507;;;
2023;71463;204508;;;
2023;71463;204511;;;
2023;71463;204512;;;
2023;71463;204515;;;
2023;71463;204518;;;
2023;71463;204520;;;
2023;71463;204524;;;
2023;71463;204525;;;
2023;71463;204526;;;
2023;71463;204528;;;
2023;71463;204533;;;
2023;71463;204534;;;
2023;71463;204535;;;
2023;71463;204536;;;
2023;71463;204539;;;
2023;71463;204540;;;
2023;71463;204541;;;
2023;71463;204549;;;
2023;71463;204550;;;
2023;71463;204553;;;
2023;71463;204557;;;
2023;71463;204559;;;
2023;71463;204566;;;
2023;71463;204567;;;
2023;71463;204570;;;
2023;71463;204571;;;
2023;71463;204572;;;
2023;71463;204573;;;
2023;71463;205550;;;
2023;71463;205865;;;
2023;71463;209189;;;
2023;71463;209787;;;
2023;71463;210989;;;
2023;71463;213274;;;
2023;71463;215043;;;
2023;71463;218086;;;
2023;71463;219585;;;
2023;71463;220526;;;
2023;71463;220527;;;
2023;71463;220528;;;
2023;71463;220529;;;
2023;71463;220530;;;
2023;71463;220531;;;
2023;71463;220532;;;
2023;71463;220533;;;
2023;71463;220534;;;
2023;71463;220536;;;
2023;71463;220537;;;
2023;71463;220538;;;
2023;71463;220539;;;
2023;71463;220540;;;
2023;71463;220543;;;
2023;71463;220544;;;
2023;71463;220545;;;
2023;71463;220546;;;
2023;71463;220549;;;
2023;71463;220550;;;
2023;71463;220551;;;
2023;71463;220552;;;
2023;71463;220553;;;
2023;71463;220554;;;
2023;71463;220555;;;
2023;71463;220556;;;
2023;71463;220557;;;
2023;71463;220558;;;
2023;71463;220559;;;
2023;71463;220560;;;
2023;71463;220561;;;
2023;71463;220563;;;
2023;71463;220565;;;
2023;71463;220566;;;
2023;71463;220567;;;
2023;71463;220568;;;
2023;71463;220569;;;
2023;71463;220570;;;
2023;71463;220571;;;
2023;71463;220572;;;
2023;71463;220573;;;
2023;71463;220574;;;
2023;71463;220575;;;
2023;71463;220576;;;
2023;71463;220577;;;
2023;71463;220578;;;
2023;71463;220579;;;
2023;71463;220580;;;
2023;71463;220581;;;
2023;71463;220582;;;
2023;71463;220583;;;
2023;71463;220584;;;
2023;71463;220586;;;
2023;71463;220587;;;
2023;71463;220588;;;
2023;71463;220589;;;
2023;71463;220591;;;
2023;71463;220592;;;
2023;71463;220594;;;
2023;71463;220595;;;
2023;71463;220596;;;
2023;71463;220597;;;
2023;71463;220598;;;
2023;71463;220599;;;
2023;71463;220600;;;
2023;71463;220601;;;
2023;71463;220602;;;
2023;71463;220603;;;
2023;71463;220604;;;
2023;71463;220607;;;
2023;71463;220608;;;
2023;71463;220609;;;
2023;71463;220610;;;
2023;71463;220611;;;
2023;71463;220612;;;
2023;71463;220613;;;
2023;71463;220614;;;
2023;71463;220615;;;
2023;71463;220616;;;
2023;71463;220617;;;
2023;71463;220618;;;
2023;71463;220619;;;
2023;71463;220620;;;
2023;71463;220621;;;
2023;71463;220622;;;
2023;71463;220624;;;
2023;71463;220625;;;
2023;71463;220626;;;
2023;71463;220627;;;
2023;71463;220628;;;
2023;71463;220629;;;
2023;71463;220630;;;
2023;71463;220631;;;
2023;71463;220632;;;
2023;71463;220633;;;
2023;71463;220635;;;
2023;71463;220638;;;
2023;71463;220639;;;
2023;71463;220640;;;
2023;71463;220641;;;
2023;71463;220644;;;
2023;71463;220647;;;
2023;71463;220648;;;
2023;71463;220649;;;
2023;71463;220651;;;
2023;71463;220652;;;
2023;71463;220653;;;
2023;71463;220654;;;
2023;71463;220655;;;
2023;71463;220656;;;
2023;71463;220657;;;
2023;71463;220658;;;
2023;71463;220659;;;
2023;71463;220660;;;
2023;71463;220661;;;
2023;71463;220662;;;
2023;71463;220663;;;
2023;71463;220664;;;
2023;71463;220665;;;
2023;71463;220666;;;
2023;71463;220667;;;
2023;71463;220668;;;
2023;71463;220669;;;
2023;71463;220670;;;
2023;71463;220672;;;
2023;71463;220673;;;
2023;71463;220674;;;
2023;71463;220675;;;
2023;71463;220676;;;
2023;71463;220677;;;
2023;71463;220681;;;
2023;71463;220682;;;
2023;71463;220683;;;
2023;71463;220684;;;
2023;71463;220685;;;
2023;71463;220686;;;
2023;71463;220687;;;
2023;71463;220688;;;
2023;71463;220690;;;
2023;71463;220691;;;
2023;71463;220692;;;
2023;71463;220693;;;
2023;71463;220694;;;
2023;71463;220695;;;
2023;71463;220696;;;
2023;71463;220697;;;
2023;71463;220699;;;
2023;71463;220700;;;
2023;71463;220701;;;
2023;71463;220703;;;
2023;71463;220704;;;
2023;71463;220706;;;
2023;71463;220707;;;
2023;71463;220708;;;
2023;71463;220712;;;
2023;71463;220713;;;
2023;71463;220714;;;
2023;71463;221148;;;
2023;71463;221328;;;
2023;71463;221329;;;
2023;71463;221338;;;
2023;71463;221339;;;
2023;71463;221378;;;
2023;71463;222142;;;
2023;71463;222429;;;
2023;71463;223128;;;
2023;71463;224117;;;
2023;71463;224333;;;
2023;71463;226179;;;
2023;71463;226410;;;
2023;71463;226708;;;
2023;71463;226837;;;
2023;71463;227275;;;
2023;71467;74156;;;
2023;71467;74171;;;
2023;71467;74784;;;
2023;71467;89536;;;
2023;71467;152605;;;
2023;71467;160512;;;
2023;71467;160575;;;
2023;71467;160632;;;
2023;71467;178970;;;
2023;71467;204464;;;
2023;71467;209189;;;
2023;71467;220546;;;
2023;71467;220580;;;
2023;71467;220598;;;
2023;71467;220620;;;
2023;71469;89536;;;
2023;71469;156190;;;
2023;71469;178873;;;
2023;71469;178964;;;
2023;71469;204559;;;
2023;71469;214694;;;
2023;71469;220527;;;
2023;71469;220532;;;
2023;71469;220575;;;
2023;71469;220588;;;
2023;71469;220619;;;
2023;71469;220648;;;
2023;71469;220658;;;
2023;71472;74848;;;
2023;71472;89536;;;
2023;71472;152605;;;
2023;71472;160517;;;
2023;71472;160575;;;
2023;71472;204398;;;
2023;71472;204528;;;
2023;71472;210989;;;
2023;71472;220566;;;
2023;71472;221338;;;
2023;71473;66385;;;
2023;71473;80815;;;
2023;71473;103758;;;
2023;71473;178871;;;
2023;71473;204378;;;
2023;71473;204557;;;
2023;71473;220579;;;
2023;71473;220588;;;
2023;71473;220613;;;
2023;71473;220685;;;
2023;71473;220702;;;
2023;71475;73486;;;
2023;71475;74398;;;
2023;71475;133810;;;
2023;71475;136811;;;
2023;71475;141485;;;
2023;71475;156190;;;
2023;71475;160535;;;
2023;71475;160538;;;
2023;71475;160559;;;
2023;71475;178964;;;
2023;71475;178993;;;
2023;71475;204388;;;
2023;71475;204404;;;
2023;71475;204407;;;
2023;71475;220546;;;
2023;71475;220549;;;
2023;71475;220550;;;
2023;71475;220551;;;
2023;71475;220552;;;
2023;71475;220555;;;
2023;71475;221378;;;
2023;71477;88256;;;
2023;71477;178970;;;
2023;71477;178993;;;
2023;71477;204445;;;
2023;71477;214694;;;
2023;71477;220551;;;
2023;71477;220583;;;
2023;71477;220701;;;
2023;71478;74057;;;
2023;71478;74856;;;
2023;71478;89536;;;
2023;71478;109429;;;
2023;71478;178946;;;
2023;71478;178993;;;
2023;71478;204445;;;
2023;71478;204480;;;
2023;71478;204486;;;
2023;71478;204540;;;
2023;71478;204572;;;
2023;71478;220532;;;
2023;71478;220533;;;
2023;71478;220546;;;
2023;71478;220568;;;
2023;71478;220571;;;
2023;71478;220574;;;
2023;71478;220580;;;
2023;71478;220586;;;
2023;71478;220588;;;
2023;71478;220596;;;
2023;71478;220608;;;
2023;71478;220609;;;
2023;71478;220621;;;
2023;71478;220626;;;
2023;71478;220654;;;
2023;71478;220674;;;
2023;71478;221148;;;
2023;71483;62881;;;
2023;71483;66385;;;
2023;71483;66828;;;
2023;71483;72442;;;
2023;71483;73433;;;
2023;71483;73441;;;
2023;71483;73486;;;
2023;71483;73531;;;
2023;71483;73579;;;
2023;71483;73604;;;
2023;71483;73692;;;
2023;71483;73768;;;
2023;71483;73778;;;
2023;71483;73801;;;
2023;71483;73806;;;
2023;71483;73808;;;
2023;71483;74041;;;
2023;71483;74043;;;
2023;71483;74044;;;
2023;71483;74057;;;
2023;71483;74060;;;
2023;71483;74079;;;
2023;71483;74084;;;
2023;71483;74090;;;
2023;71483;74156;;;
2023;71483;74158;;;
2023;71483;74159;;;
2023;71483;74160;;;
2023;71483;74161;;;
2023;71483;74171;;;
2023;71483;74262;;;
2023;71483;74270;;;
2023;71483;74273;;;
2023;71483;74283;;;
2023;71483;74317;;;
2023;71483;74356;;;
2023;71483;74371;;;
2023;71483;74374;;;
2023;71483;74376;;;
2023;71483;74383;;;
2023;71483;74398;;;
2023;71483;74428;;;
2023;71483;74454;;;
2023;71483;74467;;;
2023;71483;74478;;;
2023;71483;74537;;;
2023;71483;74550;;;
2023;71483;74554;;;
2023;71483;74574;;;
2023;71483;74585;;;
2023;71483;74646;;;
2023;71483;74696;;;
2023;71483;74784;;;
2023;71483;74848;;;
2023;71483;74856;;;
2023;71483;74858;;;
2023;71483;80815;;;
2023;71483;81055;;;
2023;71483;88256;;;
2023;71483;89536;;;
2023;71483;91228;;;
2023;71483;92102;;;
2023;71483;92346;;;
2023;71483;92699;;;
2023;71483;92776;;;
2023;71483;98057;;;
2023;71483;98148;;;
2023;71483;98615;;;
2023;71483;104552;;;
2023;71483;107283;;;
2023;71483;107970;;;
2023;71483;109429;;;
2023;71483;116379;;;
2023;71483;121948;;;
2023;71483;122158;;;
2023;71483;122974;;;
2023;71483;123086;;;
2023;71483;123756;;;
2023;71483;128760;;;
2023;71483;133439;;;
2023;71483;133810;;;
2023;71483;136811;;;
2023;71483;137070;;;
2023;71483;139285;;;
2023;71483;141391;;;
2023;71483;141398;;;
2023;71483;141408;;;
2023;71483;141411;;;
2023;71483;141421;;;
2023;71483;141431;;;
2023;71483;141456;;;
2023;71483;141458;;;
2023;71483;141459;;;
2023;71483;141464;;;
2023;71483;141470;;;
2023;71483;141480;;;
2023;71483;141485;;;
2023;71483;141487;;;
2023;71483;141516;;;
2023;71483;141518;;;
2023;71483;141531;;;
2023;71483;141555;;;
2023;71483;143632;;;
2023;71483;150418;;;
2023;71483;152605;;;
2023;71483;153423;;;
2023;71483;156190;;;
2023;71483;160161;;;
2023;71483;160510;;;
2023;71483;160512;;;
2023;71483;160517;;;
2023;71483;160518;;;
2023;71483;160527;;;
2023;71483;160535;;;
2023;71483;160538;;;
2023;71483;160545;;;
2023;71483;160548;;;
2023;71483;160552;;;
2023;71483;160553;;;
2023;71483;160556;;;
2023;71483;160558;;;
2023;71483;160559;;;
2023;71483;160569;;;
2023;71483;160575;;;
2023;71483;160588;;;
2023;71483;160591;;;
2023;71483;160592;;;
2023;71483;160599;;;
2023;71483;160600;;;
2023;71483;160601;;;
2023;71483;160604;;;
2023;71483;160610;;;
2023;71483;160629;;;
2023;71483;160632;;;
2023;71483;160635;;;
2023;71483;160642;;;
2023;71483;160665;;;
2023;71483;160666;;;
2023;71483;160673;;;
2023;71483;160674;;;
2023;71483;160758;;;
2023;71483;160976;;;
2023;71483;161440;;;
2023;71483;161550;;;
2023;71483;162067;;;
2023;71483;162332;;;
2023;71483;165470;;;
2023;71483;166402;;;
2023;71483;171617;;;
2023;71483;171623;;;
2023;71483;171786;;;
2023;71483;178829;;;
2023;71483;178835;;;
2023;71483;178843;;;
2023;71483;178857;;;
2023;71483;178858;;;
2023;71483;178860;;;
2023;71483;178866;;;
2023;71483;178871;;;
2023;71483;178873;;;
2023;71483;178887;;;
2023;71483;178895;;;
2023;71483;178896;;;
2023;71483;178908;;;
2023;71483;178910;;;
2023;71483;178929;;;
2023;71483;178931;;;
2023;71483;178933;;;
2023;71483;178934;;;
2023;71483;178937;;;
2023;71483;178946;;;
2023;71483;178947;;;
2023;71483;178954;;;
2023;71483;178963;;;
2023;71483;178964;;;
2023;71483;178966;;;
2023;71483;178970;;;
2023;71483;178972;;;
2023;71483;178975;;;
2023;71483;178983;;;
2023;71483;178985;;;
2023;71483;178987;;;
2023;71483;178989;;;
2023;71483;178992;;;
2023;71483;178993;;;
2023;71483;178997;;;
2023;71483;179000;;;
2023;71483;179001;;;
2023;71483;180214;;;
2023;71483;188097;;;
2023;71483;191923;;;
2023;71483;198197;;;
2023;71483;198783;;;
2023;71483;204351;;;
2023;71483;204355;;;
2023;71483;204356;;;
2023;71483;204358;;;
2023;71483;204360;;;
2023;71483;204361;;;
2023;71483;204364;;;
2023;71483;204365;;;
2023;71483;204367;;;
2023;71483;204368;;;
2023;71483;204369;;;
2023;71483;204374;;;
2023;71483;204378;;;
2023;71483;204379;;;
2023;71483;204387;;;
2023;71483;204388;;;
2023;71483;204390;;;
2023;71483;204391;;;
2023;71483;204394;;;
2023;71483;204395;;;
2023;71483;204396;;;
2023;71483;204398;;;
2023;71483;204404;;;
2023;71483;204406;;;
2023;71483;204407;;;
2023;71483;204408;;;
2023;71483;204409;;;
2023;71483;204410;;;
2023;71483;204411;;;
2023;71483;204412;;;
2023;71483;204416;;;
2023;71483;204419;;;
2023;71483;204422;;;
2023;71483;204423;;;
2023;71483;204426;;;
2023;71483;204431;;;
2023;71483;204433;;;
2023;71483;204436;;;
2023;71483;204441;;;
2023;71483;204444;;;
2023;71483;204445;;;
2023;71483;204450;;;
2023;71483;204453;;;
2023;71483;204455;;;
2023;71483;204456;;;
2023;71483;204457;;;
2023;71483;204459;;;
2023;71483;204460;;;
2023;71483;204462;;;
2023;71483;204464;;;
2023;71483;204472;;;
2023;71483;204473;;;
2023;71483;204474;;;
2023;71483;204479;;;
2023;71483;204480;;;
2023;71483;204481;;;
2023;71483;204482;;;
2023;71483;204485;;;
2023;71483;204486;;;
2023;71483;204488;;;
2023;71483;204489;;;
2023;71483;204491;;;
2023;71483;204492;;;
2023;71483;204494;;;
2023;71483;204495;;;
2023;71483;204496;;;
2023;71483;204497;;;
2023;71483;204498;;;
2023;71483;204501;;;
2023;71483;204504;;;
2023;71483;204507;;;
2023;71483;204508;;;
2023;71483;204511;;;
2023;71483;204512;;;
2023;71483;204515;;;
2023;71483;204518;;;
2023;71483;204520;;;
2023;71483;204524;;;
2023;71483;204525;;;
2023;71483;204526;;;
2023;71483;204528;;;
2023;71483;204533;;;
2023;71483;204534;;;
2023;71483;204535;;;
2023;71483;204536;;;
2023;71483;204539;;;
2023;71483;204540;;;
2023;71483;204541;;;
2023;71483;204549;;;
2023;71483;204550;;;
2023;71483;204553;;;
2023;71483;204557;;;
2023;71483;204559;;;
2023;71483;204560;;;
2023;71483;204566;;;
2023;71483;204567;;;
2023;71483;204570;;;
2023;71483;204571;;;
2023;71483;204572;;;
2023;71483;204573;;;
2023;71483;204574;;;
2023;71483;205550;;;
2023;71483;205865;;;
2023;71483;209189;;;
2023;71483;209787;;;
2023;71483;210989;;;
2023;71483;213274;;;
2023;71483;214694;;;
2023;71483;215043;;;
2023;71483;218086;;;
2023;71483;219585;;;
2023;71483;220526;;;
2023;71483;220527;;;
2023;71483;220528;;;
2023;71483;220529;;;
2023;71483;220530;;;
2023;71483;220531;;;
2023;71483;220532;;;
2023;71483;220533;;;
2023;71483;220534;;;
2023;71483;220536;;;
2023;71483;220537;;;
2023;71483;220538;;;
2023;71483;220539;;;
2023;71483;220540;;;
2023;71483;220543;;;
2023;71483;220544;;;
2023;71483;220545;;;
2023;71483;220546;;;
2023;71483;220547;;;
2023;71483;220549;;;
2023;71483;220550;;;
2023;71483;220551;;;
2023;71483;220552;;;
2023;71483;220553;;;
2023;71483;220554;;;
2023;71483;220555;;;
2023;71483;220556;;;
2023;71483;220557;;;
2023;71483;220558;;;
2023;71483;220559;;;
2023;71483;220560;;;
2023;71483;220561;;;
2023;71483;220563;;;
2023;71483;220565;;;
2023;71483;220566;;;
2023;71483;220567;;;
2023;71483;220568;;;
2023;71483;220569;;;
2023;71483;220570;;;
2023;71483;220571;;;
2023;71483;220572;;;
2023;71483;220573;;;
2023;71483;220574;;;
2023;71483;220575;;;
2023;71483;220576;;;
2023;71483;220577;;;
2023;71483;220578;;;
2023;71483;220579;;;
2023;71483;220580;;;
2023;71483;220581;;;
2023;71483;220582;;;
2023;71483;220583;;;
2023;71483;220584;;;
2023;71483;220585;;;
2023;71483;220586;;;
2023;71483;220587;;;
2023;71483;220588;;;
2023;71483;220589;;;
2023;71483;220591;;;
2023;71483;220592;;;
2023;71483;220593;;;
2023;71483;220594;;;
2023;71483;220595;;;
2023;71483;220596;;;
2023;71483;220597;;;
2023;71483;220598;;;
2023;71483;220599;;;
2023;71483;220600;;;
2023;71483;220601;;;
2023;71483;220602;;;
2023;71483;220603;;;
2023;71483;220604;;;
2023;71483;220606;;;
2023;71483;220607;;;
2023;71483;220608;;;
2023;71483;220609;;;
2023;71483;220610;;;
2023;71483;220611;;;
2023;71483;220612;;;
2023;71483;220613;;;
2023;71483;220614;;;
2023;71483;220615;;;
2023;71483;220616;;;
2023;71483;220617;;;
2023;71483;220618;;;
2023;71483;220619;;;
2023;71483;220620;;;
2023;71483;220621;;;
2023;71483;220622;;;
2023;71483;220624;;;
2023;71483;220625;;;
2023;71483;220626;;;
2023;71483;220627;;;
2023;71483;220628;;;
2023;71483;220629;;;
2023;71483;220630;;;
2023;71483;220631;;;
2023;71483;220632;;;
2023;71483;220633;;;
2023;71483;220635;;;
2023;71483;220638;;;
2023;71483;220639;;;
2023;71483;220640;;;
2023;71483;220641;;;
2023;71483;220644;;;
2023;71483;220646;;;
2023;71483;220647;;;
2023;71483;220648;;;
2023;71483;220649;;;
2023;71483;220651;;;
2023;71483;220652;;;
2023;71483;220653;;;
2023;71483;220654;;;
2023;71483;220655;;;
2023;71483;220656;;;
2023;71483;220657;;;
2023;71483;220658;;;
2023;71483;220660;;;
2023;71483;220661;;;
2023;71483;220662;;;
2023;71483;220663;;;
2023;71483;220664;;;
2023;71483;220665;;;
2023;71483;220666;;;
2023;71483;220667;;;
2023;71483;220668;;;
2023;71483;220669;;;
2023;71483;220670;;;
2023;71483;220671;;;
2023;71483;220672;;;
2023;71483;220673;;;
2023;71483;220674;;;
2023;71483;220675;;;
2023;71483;220676;;;
2023;71483;220677;;;
2023;71483;220682;;;
2023;71483;220683;;;
2023;71483;220684;;;
2023;71483;220685;;;
2023;71483;220686;;;
2023;71483;220687;;;
2023;71483;220688;;;
2023;71483;220690;;;
2023;71483;220691;;;
2023;71483;220692;;;
2023;71483;220693;;;
2023;71483;220694;;;
2023;71483;220695;;;
2023;71483;220696;;;
2023;71483;220697;;;
2023;71483;220699;;;
2023;71483;220700;;;
2023;71483;220701;;;
2023;71483;220703;;;
2023;71483;220704;;;
2023;71483;220706;;;
2023;71483;220707;;;
2023;71483;220708;;;
2023;71483;220712;;;
2023;71483;220713;;;
2023;71483;220714;;;
2023;71483;221148;;;
2023;71483;221328;;;
2023;71483;221329;;;
2023;71483;221338;;;
2023;71483;221339;;;
2023;71483;221378;;;
2023;71483;222142;;;
2023;71483;222429;;;
2023;71483;223128;;;
2023;71483;224117;;;
2023;71483;224333;;;
2023;71483;225386;;;
2023;71483;226179;;;
2023;71483;226410;;;
2023;71483;226708;;;
2023;71483;226837;;;
2023;71483;227275;;;
2023;71483;227310;;;
2023;71489;74090;;;
2023;71489;136811;;;
2023;71489;160535;;;
2023;71489;160556;;;
2023;71489;178970;;;
2023;71489;219585;;;
2023;71489;220529;;;
2023;71489;220557;;;
2023;71489;220571;;;
2023;71489;220573;;;
2023;71489;220574;;;
2023;71489;220575;;;
2023;71489;220578;;;
2023;71489;220580;;;
2023;71489;220591;;;
2023;71489;220595;;;
2023;71489;220641;;;
2023;71489;220656;;;
2023;71489;220662;;;
2023;71489;220667;;;
2023;71489;220672;;;
2023;71489;220694;;;
2023;71489;220706;;;
2023;71489;221339;;;
2023;71490;74171;;;
2023;71490;157130;;;
2023;71490;178993;;;
2023;71490;204378;;;
2023;71490;204492;;;
2023;71490;206018;;;
2023;71490;220539;;;
2023;71490;220573;;;
2023;71490;220578;;;
2023;71490;220579;;;
2023;71490;220589;;;
2023;71490;220592;;;
2023;71490;220640;;;
2023;71490;220671;;;
2023;71490;220673;;;
2023;71490;220713;;;
2023;71490;220715;;;
2023;71490;224117;;;
2023;71492;204378;;;
2023;71492;206018;;;
2023;71492;220539;;;
2023;71492;220579;;;
2023;71492;220640;;;
2023;71493;178873;;;
2023;71493;204480;;;
2023;71494;160642;;;
2023;71494;204427;;;
2023;71495;66385;;;
2023;71495;73806;;;
2023;71495;74084;;;
2023;71495;89536;;;
2023;71495;91228;;;
2023;71495;100689;;;
2023;71495;136811;;;
2023;71495;139285;;;
2023;71495;160575;;;
2023;71495;160976;;;
2023;71495;178829;;;
2023;71495;178871;;;
2023;71495;178993;;;
2023;71495;204398;;;
2023;71495;204464;;;
2023;71495;206018;;;
2023;71495;220539;;;
2023;71495;220553;;;
2023;71495;220564;;;
2023;71495;220574;;;
2023;71495;220593;;;
2023;71495;220598;;;
2023;71495;220646;;;
2023;71495;220655;;;
2023;71495;221148;;;
2023;71497;80815;;;
2023;71497;81055;;;
2023;71497;160575;;;
2023;71497;178929;;;
2023;71497;178946;;;
2023;71497;178993;;;
2023;71497;204540;;;
2023;71497;220536;;;
2023;71497;220546;;;
2023;71497;220551;;;
2023;71497;220557;;;
2023;71497;220561;;;
2023;71497;220577;;;
2023;71497;220596;;;
2023;71497;220604;;;
2023;71497;220617;;;
2023;71497;220618;;;
2023;71497;220644;;;
2023;71497;220659;;;
2023;71497;220676;;;
2023;71497;220686;;;
2023;71497;220687;;;
2023;71497;220688;;;
2023;71498;74171;;;
2023;71498;157130;;;
2023;71498;178993;;;
2023;71498;204378;;;
2023;71498;204492;;;
2023;71498;206018;;;
2023;71498;220539;;;
2023;71498;220573;;;
2023;71498;220578;;;
2023;71498;220579;;;
2023;71498;220589;;;
2023;71498;220592;;;
2023;71498;220640;;;
2023;71498;220671;;;
2023;71498;220673;;;
2023;71498;220713;;;
2023;71498;220715;;;
2023;71498;224117;;;
2023;71500;80815;;;
2023;71500;81055;;;
2023;71500;160575;;;
2023;71500;178929;;;
2023;71500;178946;;;
2023;71500;178993;;;
2023;71500;204540;;;
2023;71500;210989;;;
2023;71500;220536;;;
2023;71500;220546;;;
2023;71500;220551;;;
2023;71500;220557;;;
2023;71500;220561;;;
2023;71500;220577;;;
2023;71500;220596;;;
2023;71500;220604;;;
2023;71500;220617;;;
2023;71500;220618;;;
2023;71500;220644;;;
2023;71500;220659;;;
2023;71500;220676;;;
2023;71500;220686;;;
2023;71500;220687;;;
2023;71500;220688;;;
2023;71501;89536;;;
2023;71501;178993;;;
2023;71501;204528;;;
2023;71501;210989;;;
2023;71501;220539;;;
2023;71501;220546;;;
2023;71501;220656;;;
2023;71501;220658;;;
2023;71501;220686;;;
2023;71503;62881;;;
2023;71503;66385;;;
2023;71503;74158;;;
2023;71503;74253;;;
2023;71503;74376;;;
2023;71503;80815;;;
2023;71503;92102;;;
2023;71503;92699;;;
2023;71503;98057;;;
2023;71503;100689;;;
2023;71503;103758;;;
2023;71503;109429;;;
2023;71503;141391;;;
2023;71503;141421;;;
2023;71503;141431;;;
2023;71503;141531;;;
2023;71503;150418;;;
2023;71503;160556;;;
2023;71503;160599;;;
2023;71503;160632;;;
2023;71503;160640;;;
2023;71503;160758;;;
2023;71503;178871;;;
2023;71503;178910;;;
2023;71503;178993;;;
2023;71503;179000;;;
2023;71503;204358;;;
2023;71503;204398;;;
2023;71503;204426;;;
2023;71503;204482;;;
2023;71503;204497;;;
2023;71503;204512;;;
2023;71503;204524;;;
2023;71503;204557;;;
2023;71503;204573;;;
2023;71503;205476;;;
2023;71503;220530;;;
2023;71503;220545;;;
2023;71503;220563;;;
2023;71503;220579;;;
2023;71503;220604;;;
