"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2627192";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2627192";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senadora Leila Barros";"PDT";"";"DF";"1";"1"
"2625609";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625609";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Fernando Farias";"MDB";"";"AL";"1";"1"
"2625595";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625595";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jader Barbalho";"MDB";"";"PA";"1";"1"
"2622472";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622472";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2621997";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2621997";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Zequinha Marinho";"PODEMOS";"";"PA";"1";"1"
"2620805";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620805";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Wellington Fagundes";"PL";"";"MT";"1";"1"
"2620803";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620803";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Astronauta Marcos Pontes";"PL";"";"SP";"1";"1"
"2617503";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2617503";"220658";"https://dadosabertos.camara.leg.br/api/v2/deputados/220658";"10000";"Deputado(a)";"Luiz Gastão";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"CE";"1";"1"
"2616877";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616877";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Esperidião Amin";"PP";"";"SC";"1";"1"
"2616673";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616673";"220632";"https://dadosabertos.camara.leg.br/api/v2/deputados/220632";"10000";"Deputado(a)";"Ana Pimentel";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"2616656";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616656";"220632";"https://dadosabertos.camara.leg.br/api/v2/deputados/220632";"10000";"Deputado(a)";"Ana Pimentel";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"2616654";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616654";"220632";"https://dadosabertos.camara.leg.br/api/v2/deputados/220632";"10000";"Deputado(a)";"Ana Pimentel";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"2616506";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616506";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"10000";"Deputado(a)";"Laura Carneiro";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"1";"1"
"2615302";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2615302";"150418";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"10000";"Deputado(a)";"Márcio Marinho";"REPUBLIC";"";"BA";"1";"1"
"2612945";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2612945";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Daniella Ribeiro";"PP";"";"PB";"1";"1"
"2612934";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2612934";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Sérgio Petecão";"PSD";"";"AC";"1";"1"
"2612212";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2612212";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2612037";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2612037";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2611592";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611592";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2611591";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611591";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2611102";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611102";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Dr. Hiran";"PP";"";"RR";"1";"1"
"2611098";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611098";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Flávio Arns";"PSB";"";"PR";"1";"1"
"2611097";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611097";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Flávio Arns";"PSB";"";"PR";"1";"1"
"2611085";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611085";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Izalci Lucas";"PL";"";"DF";"1";"1"
"2611083";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611083";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senadora Mara Gabrilli";"PSD";"";"SP";"1";"1"
"2611072";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611072";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Plínio Valério";"PSDB";"";"AM";"1";"1"
"2609799";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609799";"220530";"https://dadosabertos.camara.leg.br/api/v2/deputados/220530";"10000";"Deputado(a)";"Messias Donato";"REPUBLIC";"";"ES";"1";"1"
"2609006";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609006";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senador Eduardo Braga";"MDB";"";"AM";"1";"1"
"2609001";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609001";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senadora Daniella Ribeiro";"PP";"";"PB";"1";"1"
"2609000";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609000";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Senadora Dra. Eudócia";"PL";"";"AL";"1";"1"
"2608277";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2608277";"204535";"https://dadosabertos.camara.leg.br/api/v2/deputados/204535";"10000";"Deputado(a)";"Sâmia Bomfim";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"1";"1"
"2606239";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606239";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado(a)";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"1";"1"
"2606238";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606238";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado(a)";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"1";"1"
"2605906";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605906";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado(a)";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"1";"1"
"2605362";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605362";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado(a)";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"1";"1"
"2605334";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605334";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jaime Bagattoli";"PL";"";"RO";"1";"1"
"2601951";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601951";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601950";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601950";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601949";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601949";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601948";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601948";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601947";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601947";"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"10000";"Deputado(a)";"Eli Borges";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"1";"1"
"2601946";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601946";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601945";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601945";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601944";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601944";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601942";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601942";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"10000";"Deputado(a)";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601940";"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"10000";"Deputado(a)";"Eli Borges";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"1";"1"
"2601939";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601939";"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"10000";"Deputado(a)";"Eli Borges";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"1";"1"
"2601928";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601928";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado(a)";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"1";"1"
"2601918";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601918";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado(a)";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"1";"1"
"2601541";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601541";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Flavio Arns";"PSB";"";"PR";"1";"1"
"2601227";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601227";"220578";"https://dadosabertos.camara.leg.br/api/v2/deputados/220578";"10000";"Deputado(a)";"Josenildo";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"1";"1"
"2601146";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601146";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"10000";"Deputado(a)";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601122";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601122";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"10000";"Deputado(a)";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2601118";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601118";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"10000";"Deputado(a)";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"2600806";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600806";"178943";"https://dadosabertos.camara.leg.br/api/v2/deputados/178943";"10000";"Deputado(a)";"Marcos Soares";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"1";"1"
"2599922";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599922";"220559";"https://dadosabertos.camara.leg.br/api/v2/deputados/220559";"10000";"Deputado(a)";"Julia Zanatta";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"1";"1"
"2599887";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599887";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2599884";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599884";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2599883";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599883";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2599879";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599879";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2599878";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599878";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"10000";"Deputado(a)";"Weliton Prado";"SOLIDARI";"";"MG";"1";"1"
"2599876";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599876";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"10000";"Deputado(a)";"Weliton Prado";"SOLIDARI";"";"MG";"1";"1"
"2599875";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599875";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"10000";"Deputado(a)";"Weliton Prado";"SOLIDARI";"";"MG";"1";"1"
"2599874";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599874";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"10000";"Deputado(a)";"Weliton Prado";"SOLIDARI";"";"MG";"1";"1"
"2599873";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599873";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"10000";"Deputado(a)";"Weliton Prado";"SOLIDARI";"";"MG";"1";"1"
"2599872";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599872";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2599871";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599871";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599870";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599870";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599869";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599869";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599868";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599868";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599867";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599867";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599866";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599866";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599865";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599865";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599864";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599864";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599863";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599863";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599862";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599862";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599861";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599861";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599860";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599860";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599859";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599859";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599858";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599858";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599857";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599857";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599856";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599856";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599855";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599855";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599854";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599854";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599853";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599853";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599852";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599852";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599851";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599851";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599850";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599850";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599849";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599849";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599848";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599848";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2599847";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599847";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/111";"81001";"Plenário Virtual CN";"CONGRESSO NACIONAL";"";"";"";"1";"1"
"2599846";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599846";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2599845";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599845";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599844";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599844";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599843";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599843";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599842";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599841";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599841";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599840";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599840";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599839";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599839";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599838";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599838";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599837";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599836";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599836";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599835";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599834";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599834";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599833";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599832";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599832";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599831";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599831";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599830";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599830";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
"2599829";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2599829";"220715";"https://dadosabertos.camara.leg.br/api/v2/deputados/220715";"10000";"Deputado(a)";"Amom Mandel";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"AM";"1";"1"
