Q10 - Alinhamento interno dos partidos
(Qual partido convence mais seus deputados a seguir a orientacao partidaria)

Q10 - Ranking de alinhamento interno - consolidado (2023-2026)
 posicao | sigla_partido | ideologia_score | ideologia_faixa | campo_ideologico | qtd_deputados | total_votos_com_diretriz | votos_alinhados | votos_contrarios | pct_alinhamento 
---------+---------------+-----------------+-----------------+------------------+---------------+--------------------------+-----------------+------------------+-----------------
 NOVO          |           8.666 | Extrema direita | direita          |      204528 | Adriana Ventura                     |                      881 |             873 |                     99.09
 NOVO          |           8.666 | Extrema direita | direita          |      220633 | Ricardo Salles                      |                      368 |             364 |                     98.91
 PATRIOTA      |           8.601 | Extrema direita | direita          |      204518 | Dr. Frederico                       |                        1 |               1 |                    100.00
 PATRIOTA      |           8.601 | Extrema direita | direita          |      220630 | Pedro Aihara                        |                        1 |               1 |                    100.00
 PATRIOTA      |           8.601 | Extrema direita | direita          |      204566 | Marreca Filho                       |                        2 |               1 |                     50.00
 PDT           |           3.855 | Centro-esquerda | esquerda         |      133439 | André Figueiredo                    |                      135 |             135 |                    100.00
 PDT           |           3.855 | Centro-esquerda | esquerda         |      204496 | Celso Sabino                        |                        4 |               4 |                    100.00
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220580 | Professora Goreth                   |                       14 |              14 |                    100.00
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220578 | Josenildo                           |                      152 |             151 |                     99.34
 PDT           |           3.855 | Centro-esquerda | esquerda         |       74299 | Leônidas Cristino                   |                      146 |             145 |                     99.32
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220607 | Max Lemos                           |                      133 |             132 |                     99.25
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220604 | Marcos Tavares                      |                      138 |             136 |                     98.55
 PDT           |           3.855 | Centro-esquerda | esquerda         |      204486 | Mauro Benevides Filho               |                      129 |             127 |                     98.45
 PDT           |           3.855 | Centro-esquerda | esquerda         |      204489 | Robério Monteiro                    |                      119 |             117 |                     98.32
 PDT           |           3.855 | Centro-esquerda | esquerda         |       80815 | Leo Prates                          |                      116 |             114 |                     98.28
 PDT           |           3.855 | Centro-esquerda | esquerda         |      160666 | Félix Mendonça Júnior               |                      148 |             145 |                     97.97
 PDT           |           3.855 | Centro-esquerda | esquerda         |       74158 | Mário Heringer                      |                      118 |             115 |                     97.46
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220573 | Dorinaldo Malafaia                  |                      128 |             123 |                     96.09
