 ano_dados | id_deputado |                        nome                         |         eixo_maior          | votos_sim | votos_nao | abstencoes | votos_total 
      2023 |       74084 | RAIMUNDO JOSÉ PEREIRA DOS SANTOS                    | Social                      |        18 |        18 |          0 |          36
      2026 |       74084 | RAIMUNDO JOSÉ PEREIRA DOS SANTOS                    | Social                      |         1 |         2 |          0 |           3
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Ambiental e energetico      |         3 |         0 |          0 |           3
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Ambiental e energetico      |         1 |         0 |          0 |           1
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Cultura e sociedade         |         2 |         2 |          0 |           4
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Cultura e sociedade         |         1 |         0 |          0 |           1
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Economico                   |        29 |        25 |          0 |          54
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Economico                   |         1 |         2 |          0 |           3
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Infraestrutura e tecnologia |         3 |        10 |          0 |          13
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Institucional e juridico    |        22 |        22 |          0 |          44
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Institucional e juridico    |         2 |         0 |          0 |           2
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Internacional               |         2 |         6 |          0 |           8
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Internacional               |         2 |         1 |          0 |           3
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Seguranca                   |         2 |         2 |          0 |           4
      2024 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Social                      |        18 |        11 |          0 |          29
      2026 |      204567 | RAIMUNDO MAGALHÃES COSTA                            | Social                      |         1 |         0 |          0 |           1
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Ambiental e energetico      |         4 |         2 |          0 |           6
      2024 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Ambiental e energetico      |         1 |         0 |          0 |           1
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Ambiental e energetico      |         1 |         2 |          0 |           3
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Cultura e sociedade         |         4 |         6 |          0 |          10
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Cultura e sociedade         |         1 |         0 |          0 |           1
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Economico                   |        25 |        25 |          0 |          50
      2024 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Economico                   |         1 |         0 |          0 |           1
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Economico                   |         3 |         2 |          0 |           5
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Infraestrutura e tecnologia |         6 |         5 |          0 |          11
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Institucional e juridico    |        29 |        23 |          0 |          52
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Institucional e juridico    |         1 |         0 |          0 |           1
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Internacional               |         0 |         4 |          0 |           4
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Internacional               |         1 |         0 |          0 |           1
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Seguranca                   |         1 |         1 |          0 |           2
      2024 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Seguranca                   |         0 |         1 |          0 |           1
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Seguranca                   |         1 |         0 |          0 |           1
      2023 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Social                      |        15 |        12 |          0 |          27
      2026 |       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | Social                      |         1 |         0 |          0 |           1
      2023 |      220533 | Reginaldo Veras Coelho                              | Ambiental e energetico      |         5 |         3 |          0 |           8
      2024 |      220533 | Reginaldo Veras Coelho                              | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      220533 | Reginaldo Veras Coelho                              | Ambiental e energetico      |         2 |         3 |          0 |           5
      2023 |      220533 | Reginaldo Veras Coelho                              | Cultura e sociedade         |         5 |         5 |          0 |          10
      2026 |      220533 | Reginaldo Veras Coelho                              | Cultura e sociedade         |         3 |         0 |          0 |           3
      2023 |      220533 | Reginaldo Veras Coelho                              | Economico                   |        31 |        29 |          0 |          60
      2024 |      220533 | Reginaldo Veras Coelho                              | Economico                   |         1 |         1 |          0 |           2
      2026 |      220533 | Reginaldo Veras Coelho                              | Economico                   |         4 |         4 |          0 |           8
      2023 |      220533 | Reginaldo Veras Coelho                              | Infraestrutura e tecnologia |         6 |         9 |          0 |          15
      2026 |      220533 | Reginaldo Veras Coelho                              | Infraestrutura e tecnologia |         1 |         0 |          0 |           1
      2023 |      220533 | Reginaldo Veras Coelho                              | Institucional e juridico    |        26 |        22 |          0 |          48
      2026 |      220533 | Reginaldo Veras Coelho                              | Institucional e juridico    |         2 |         0 |          0 |           2
      2023 |      220533 | Reginaldo Veras Coelho                              | Internacional               |         1 |         7 |          0 |           8
      2026 |      220533 | Reginaldo Veras Coelho                              | Internacional               |         1 |         1 |          0 |           2
      2023 |      220533 | Reginaldo Veras Coelho                              | Seguranca                   |         2 |         4 |          0 |           6
      2024 |      220533 | Reginaldo Veras Coelho                              | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      220533 | Reginaldo Veras Coelho                              | Seguranca                   |         2 |         0 |          0 |           2
      2023 |      220533 | Reginaldo Veras Coelho                              | Social                      |        18 |        15 |          0 |          33
      2026 |      220533 | Reginaldo Veras Coelho                              | Social                      |         2 |         0 |          0 |           2
      2023 |      221378 | REGINETE SOUZA BISPO                                | Ambiental e energetico      |         1 |         3 |          0 |           4
      2024 |      221378 | REGINETE SOUZA BISPO                                | Ambiental e energetico      |         1 |         1 |          0 |           2
      2023 |      221378 | REGINETE SOUZA BISPO                                | Cultura e sociedade         |         5 |         7 |          0 |          12
      2023 |      221378 | REGINETE SOUZA BISPO                                | Economico                   |        25 |        28 |          0 |          53
      2024 |      221378 | REGINETE SOUZA BISPO                                | Economico                   |         1 |         1 |          0 |           2
      2023 |      221378 | REGINETE SOUZA BISPO                                | Infraestrutura e tecnologia |         6 |        10 |          0 |          16
      2023 |      221378 | REGINETE SOUZA BISPO                                | Institucional e juridico    |        20 |        18 |          0 |          38
      2023 |      221378 | REGINETE SOUZA BISPO                                | Internacional               |         1 |         7 |          0 |           8
      2023 |      221378 | REGINETE SOUZA BISPO                                | Seguranca                   |         4 |         3 |          0 |           7
      2024 |      221378 | REGINETE SOUZA BISPO                                | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      221378 | REGINETE SOUZA BISPO                                | Social                      |        10 |         9 |          0 |          19
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Ambiental e energetico      |         4 |         3 |          0 |           7
      2024 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Ambiental e energetico      |         2 |         3 |          0 |           5
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Cultura e sociedade         |         4 |         6 |          0 |          10
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Cultura e sociedade         |         2 |         1 |          0 |           3
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Economico                   |        31 |        33 |          0 |          64
      2024 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Economico                   |         1 |         1 |          0 |           2
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Economico                   |         5 |         4 |          0 |           9
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Infraestrutura e tecnologia |         6 |         9 |          0 |          15
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Infraestrutura e tecnologia |         1 |         0 |          0 |           1
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Institucional e juridico    |        30 |        26 |          0 |          56
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Institucional e juridico    |         2 |         0 |          0 |           2
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Internacional               |         1 |         7 |          0 |           8
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Internacional               |         2 |         1 |          0 |           3
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Seguranca                   |         3 |         4 |          0 |           7
      2024 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Seguranca                   |         1 |         0 |          0 |           1
      2023 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Social                      |        20 |        14 |          0 |          34
      2026 |      220606 | REIMONT LUIZ OTONI SANTA BARBARA                    | Social                      |         0 |         1 |          0 |           1
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Ambiental e energetico      |         2 |         4 |          0 |           6
      2024 |      205865 | REINHOLD STEPHANES JUNIOR                           | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Ambiental e energetico      |         1 |         2 |          0 |           3
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Cultura e sociedade         |         1 |         3 |          0 |           4
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Cultura e sociedade         |         0 |         1 |          0 |           1
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Economico                   |        21 |        27 |          0 |          48
      2024 |      205865 | REINHOLD STEPHANES JUNIOR                           | Economico                   |         1 |         1 |          0 |           2
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Economico                   |         2 |         2 |          0 |           4
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Infraestrutura e tecnologia |         8 |         5 |          0 |          13
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Institucional e juridico    |        20 |        30 |          0 |          50
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Institucional e juridico    |         1 |         1 |          0 |           2
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Internacional               |         1 |         7 |          0 |           8
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Internacional               |         1 |         1 |          0 |           2
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Seguranca                   |         2 |         4 |          0 |           6
      2024 |      205865 | REINHOLD STEPHANES JUNIOR                           | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      205865 | REINHOLD STEPHANES JUNIOR                           | Social                      |         5 |        18 |          0 |          23
      2026 |      205865 | REINHOLD STEPHANES JUNIOR                           | Social                      |         0 |         1 |          0 |           1
      2026 |      230765 | REJANE DE ALMEIDA                                   | Ambiental e energetico      |         1 |         5 |          0 |           6
      2026 |      230765 | REJANE DE ALMEIDA                                   | Cultura e sociedade         |         2 |         1 |          0 |           3
      2026 |      230765 | REJANE DE ALMEIDA                                   | Economico                   |         4 |         5 |          0 |           9
      2026 |      230765 | REJANE DE ALMEIDA                                   | Infraestrutura e tecnologia |         1 |         0 |          0 |           1
      2026 |      230765 | REJANE DE ALMEIDA                                   | Institucional e juridico    |         1 |         1 |          0 |           2
      2026 |      230765 | REJANE DE ALMEIDA                                   | Internacional               |         1 |         2 |          0 |           3
      2026 |      230765 | REJANE DE ALMEIDA                                   | Seguranca                   |         1 |         1 |          0 |           2
      2026 |      230765 | REJANE DE ALMEIDA                                   | Social                      |         1 |         2 |          0 |           3
      2024 |      225386 | RENAN FERREIRINHA CARNEIRO                          | Ambiental e energetico      |         1 |         1 |          0 |           2
      2023 |      225386 | RENAN FERREIRINHA CARNEIRO                          | Economico                   |         3 |         2 |          0 |           5
      2024 |      225386 | RENAN FERREIRINHA CARNEIRO                          | Economico                   |         1 |         1 |          0 |           2
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Ambiental e energetico      |         3 |         0 |          0 |           3
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Ambiental e energetico      |         1 |         3 |          0 |           4
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Cultura e sociedade         |         3 |         5 |          0 |           8
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Cultura e sociedade         |         3 |         1 |          0 |           4
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Economico                   |        26 |        24 |          0 |          50
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Economico                   |         4 |         3 |          0 |           7
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Infraestrutura e tecnologia |         6 |         6 |          0 |          12
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Institucional e juridico    |        24 |        18 |          0 |          42
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Institucional e juridico    |         2 |         0 |          0 |           2
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Internacional               |         2 |         4 |          0 |           6
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Internacional               |         3 |         0 |          0 |           3
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Seguranca                   |         1 |         1 |          0 |           2
      2024 |      178989 | RENATA HELLMEISTER DE ABREU                         | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Seguranca                   |         1 |         1 |          0 |           2
      2023 |      178989 | RENATA HELLMEISTER DE ABREU                         | Social                      |        18 |        14 |          0 |          32
      2026 |      178989 | RENATA HELLMEISTER DE ABREU                         | Social                      |         1 |         2 |          0 |           3
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Ambiental e energetico      |         5 |         2 |          0 |           7
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Cultura e sociedade         |         5 |         6 |          0 |          11
      2026 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Cultura e sociedade         |         3 |         1 |          0 |           4
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Economico                   |        31 |        26 |          0 |          57
      2026 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Economico                   |         3 |         0 |          0 |           3
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Infraestrutura e tecnologia |         6 |         6 |          0 |          12
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Institucional e juridico    |        27 |        18 |          0 |          45
      2026 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Institucional e juridico    |         0 |         1 |          0 |           1
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Internacional               |         2 |         7 |          0 |           9
      2026 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Internacional               |         1 |         0 |          0 |           1
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Seguranca                   |         1 |         3 |          0 |           4
      2023 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Social                      |        14 |         6 |          0 |          20
      2026 |      153423 | RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE          | Social                      |         1 |         1 |          0 |           2
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Ambiental e energetico      |         4 |         2 |          0 |           6
      2024 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Ambiental e energetico      |         2 |         4 |          0 |           6
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Cultura e sociedade         |         5 |         7 |          0 |          12
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Cultura e sociedade         |         3 |         1 |          0 |           4
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Economico                   |        35 |        31 |          0 |          66
      2024 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Economico                   |         1 |         1 |          0 |           2
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Economico                   |         5 |         5 |          0 |          10
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Infraestrutura e tecnologia |         6 |        10 |          0 |          16
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Infraestrutura e tecnologia |         1 |         0 |          0 |           1
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Institucional e juridico    |        31 |        30 |          0 |          61
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Institucional e juridico    |         2 |         2 |          0 |           4
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Internacional               |         3 |         6 |          0 |           9
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Internacional               |         2 |         1 |          0 |           3
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Seguranca                   |         4 |         3 |          0 |           7
      2024 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Seguranca                   |         0 |         1 |          0 |           1
      2023 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Social                      |        19 |        17 |          0 |          36
      2026 |       73801 | RENILDO VASCONCELOS CALHEIROS                       | Social                      |         1 |         1 |          0 |           2
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Ambiental e energetico      |         1 |         4 |          0 |           5
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Cultura e sociedade         |         3 |         1 |          0 |           4
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Economico                   |         4 |         6 |          0 |          10
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Institucional e juridico    |         1 |         0 |          0 |           1
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Internacional               |         1 |         1 |          0 |           2
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Seguranca                   |         1 |         1 |          0 |           2
      2026 |      175765 | RIBAMAR ANTONIO DA SILVA                            | Social                      |         1 |         2 |          0 |           3
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Ambiental e energetico      |         2 |         1 |          0 |           3
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Cultura e sociedade         |         4 |         3 |          0 |           7
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Economico                   |        24 |        26 |          0 |          50
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Infraestrutura e tecnologia |         1 |         3 |          0 |           4
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Institucional e juridico    |        21 |        21 |          0 |          42
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Internacional               |         1 |         4 |          0 |           5
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Seguranca                   |         1 |         4 |          0 |           5
      2023 |      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | Social                      |        11 |        20 |          0 |          31
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Ambiental e energetico      |         5 |         3 |          0 |           8
      2024 |      220543 | RICARDO AYRES DE CARVALHO                           | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Ambiental e energetico      |         2 |         4 |          0 |           6
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Cultura e sociedade         |         7 |         5 |          0 |          12
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Cultura e sociedade         |         3 |         1 |          0 |           4
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Economico                   |        34 |        32 |          0 |          66
      2024 |      220543 | RICARDO AYRES DE CARVALHO                           | Economico                   |         1 |         1 |          0 |           2
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Economico                   |         4 |         6 |          0 |          10
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Infraestrutura e tecnologia |         8 |         8 |          0 |          16
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Infraestrutura e tecnologia |         1 |         1 |          0 |           2
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Institucional e juridico    |        31 |        32 |          0 |          63
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Institucional e juridico    |         2 |         1 |          0 |           3
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Internacional               |         1 |         7 |          0 |           8
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Internacional               |         2 |         1 |          0 |           3
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Seguranca                   |         4 |         5 |          0 |           9
      2024 |      220543 | RICARDO AYRES DE CARVALHO                           | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Seguranca                   |         1 |         2 |          0 |           3
      2023 |      220543 | RICARDO AYRES DE CARVALHO                           | Social                      |        18 |        19 |          0 |          37
      2026 |      220543 | RICARDO AYRES DE CARVALHO                           | Social                      |         1 |         3 |          0 |           4
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Ambiental e energetico      |         0 |         4 |          0 |           6
      2024 |      220633 | RICARDO DE AQUINO SALLES                            | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Ambiental e energetico      |         0 |         2 |          0 |           2
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Cultura e sociedade         |         4 |         3 |          0 |           7
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Cultura e sociedade         |         2 |         1 |          0 |           3
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Economico                   |        21 |        18 |          2 |          51
      2024 |      220633 | RICARDO DE AQUINO SALLES                            | Economico                   |         1 |         1 |          0 |           2
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Economico                   |         2 |         3 |          0 |           5
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Infraestrutura e tecnologia |         7 |         5 |          0 |          14
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Institucional e juridico    |        16 |        22 |          1 |          48
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Institucional e juridico    |         1 |         1 |          0 |           2
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Internacional               |         7 |         1 |          0 |           8
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Internacional               |         1 |         2 |          0 |           3
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Seguranca                   |         2 |         1 |          0 |           3
      2024 |      220633 | RICARDO DE AQUINO SALLES                            | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      220633 | RICARDO DE AQUINO SALLES                            | Social                      |         7 |        14 |          0 |          24
      2026 |      220633 | RICARDO DE AQUINO SALLES                            | Social                      |         1 |         1 |          0 |           2
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Ambiental e energetico      |         1 |         4 |          0 |           5
      2023 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Cultura e sociedade         |         2 |         0 |          0 |           2
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Cultura e sociedade         |         3 |         1 |          0 |           4
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Economico                   |         3 |         5 |          0 |           8
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Institucional e juridico    |         2 |         0 |          0 |           2
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Internacional               |         2 |         1 |          0 |           3
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Seguranca                   |         0 |         2 |          0 |           2
      2023 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Social                      |         2 |         0 |          0 |           2
      2026 |       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | Social                      |         1 |         2 |          0 |           3
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Ambiental e energetico      |         2 |         1 |          0 |           3
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Cultura e sociedade         |         1 |         0 |          0 |           1
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Economico                   |         3 |         2 |          0 |           5
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Infraestrutura e tecnologia |         1 |         0 |          0 |           1
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Institucional e juridico    |         2 |         0 |          0 |           2
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Internacional               |         2 |         1 |          0 |           3
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Seguranca                   |         1 |         1 |          0 |           2
      2026 |      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | Social                      |         1 |         1 |          0 |           2
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Ambiental e energetico      |         4 |         2 |          0 |           6
      2024 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Ambiental e energetico      |         2 |         3 |          0 |           5
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Cultura e sociedade         |         6 |         6 |          0 |          12
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Cultura e sociedade         |         2 |         0 |          0 |           2
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Economico                   |        31 |        30 |          0 |          61
      2024 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Economico                   |         1 |         1 |          0 |           2
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Economico                   |         3 |         5 |          0 |           8
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Infraestrutura e tecnologia |         7 |         8 |          0 |          15
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Institucional e juridico    |        27 |        27 |          0 |          54
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Institucional e juridico    |         2 |         0 |          0 |           2
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Internacional               |         1 |         7 |          0 |           8
