Ranking global - todos os anos
 id_deputado |                        nome                         | sigla_uf | sigla_partido | gasto_total 
      225386 | RENAN FERREIRINHA CARNEIRO                          | RJ       | PSD           |    51059.62
      204514 | MARCIO TADEU ANHAIA DE LEMOS                        | SP       | PL            |    44639.68
      235776 | SERGIO BERGONSI TURRA                               | RS       | PP            |    34261.24
      204433 | MARCELO CALERO FARIA GARCIA                         | RJ       | PSD           |    33235.92
      178832 | LEANDRE DAL PONTE                                   | PR       | PSD           |    30820.57
      204558 | JOSÉ MARCELO DO NASCIMENTO NILO                     | BA       | REPUBLICANOS  |    27309.17
      160508 | AFONSO BANDEIRA FLORENCE                            | BA       | PT            |    21978.64
      228042 | NAUMI GOMES DE AMORIM                               | CE       | PSD           |    21742.69
      235800 | JORGE SILVA DE ARAÚJO                               | BA       | PP            |    16921.48
      178945 | ROSANGELA DE SOUZA GOMES                            | RJ       | REPUBLICANOS  |    15883.00
      235620 | ILACIR BICALHO DE BARROS                            | MG       | REPUBLICANOS  |     7120.00
      235712 | HEBER GOMES NEIVA                                   | MG       | AVANTE        |     5822.61
      220637 | MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA          | SP       | REDE          |     5649.34
      141488 | LUIZ PAULO TEIXEIRA FERREIRA                        | SP       | PT            |     5121.54
      212625 | ANTONIO ELIZABETH GONÇALO DE SOUSA                  | MA       | PODE          |     1137.69
      225846 | ITAMAR PAIM PRUCH                                   | PR       | PL            |      746.14
      220636 | LUIZ MARINHO                                        | SP       | PT            |        0.18
      204503 | ALEXANDRE ROCHA SANTOS PADILHA                      | SP       | PT            |        0.03
      204353 | ALINE PARANHOS VARONIL GURGEL                       | AP       | UNIAO         |    -4044.80
(637 rows)

