 sigla_partido | votos_registrados | deputados_votantes | votacoes 
 SOLIDARIEDADE | medicações                    |          1
 SOLIDARIEDADE | medidor                       |          1
 SOLIDARIEDADE | meios                         |          1
 SOLIDARIEDADE | mel                           |          1
 SOLIDARIEDADE | melhoria                      |          1
 SOLIDARIEDADE | mellitus                      |          1
 SOLIDARIEDADE | menezes                       |          1
 SOLIDARIEDADE | mensalidades                  |          1
 SOLIDARIEDADE | mental                        |          1
 SOLIDARIEDADE | menus                         |          1
 SOLIDARIEDADE | mercado                       |          1
 SOLIDARIEDADE | metadados                     |          1
 SOLIDARIEDADE | métodos                       |          1
 SOLIDARIEDADE | michael                       |          1
 SOLIDARIEDADE | microempresa                  |          1
 SOLIDARIEDADE | milhões                       |          1
 SOLIDARIEDADE | mínimos                       |          1
 SOLIDARIEDADE | ministra                      |          1
 SOLIDARIEDADE | missão                        |          1
 SOLIDARIEDADE | modelo                        |          1
 SOLIDARIEDADE | modificativa                  |          1
 SOLIDARIEDADE | monteiro                      |          1
 SOLIDARIEDADE | moradia                       |          1
 SOLIDARIEDADE | motorista                     |          1
 SOLIDARIEDADE | motoristas                    |          1
 SOLIDARIEDADE | móveis                        |          1
 SOLIDARIEDADE | município                     |          1
 SOLIDARIEDADE | musicais                      |          1
 SOLIDARIEDADE | não                           |          1
 SOLIDARIEDADE | nasa                          |          1
 SOLIDARIEDADE | national                      |          1
 SOLIDARIEDADE | nativa                        |          1
 SOLIDARIEDADE | nativas                       |          1
 SOLIDARIEDADE | necessárias                   |          1
 SOLIDARIEDADE | necessidade                   |          1
 SOLIDARIEDADE | negros                        |          1
 SOLIDARIEDADE | neoplasia                     |          1
 SOLIDARIEDADE | news                          |          1
 SOLIDARIEDADE | nome                          |          1
 SOLIDARIEDADE | normatização                  |          1
 SOLIDARIEDADE | notícia                       |          1
 SOLIDARIEDADE | notredame                     |          1
 SOLIDARIEDADE | numerário                     |          1
 SOLIDARIEDADE | nutricionistas                |          1
 SOLIDARIEDADE | objetivando                   |          1
 SOLIDARIEDADE | obras                         |          1
 SOLIDARIEDADE | obrigadas                     |          1
 SOLIDARIEDADE | obrigatória                   |          1
 SOLIDARIEDADE | ocupação                      |          1
 SOLIDARIEDADE | ocupações                     |          1
 SOLIDARIEDADE | odair                         |          1
 SOLIDARIEDADE | odontológica                  |          1
 SOLIDARIEDADE | oea                           |          1
 SOLIDARIEDADE | oeste                         |          1
 SOLIDARIEDADE | opção                         |          1
 SOLIDARIEDADE | opções                        |          1
 SOLIDARIEDADE | operacional                   |          1
 SOLIDARIEDADE | operador                      |          1
 SOLIDARIEDADE | operadoras                    |          1
 SOLIDARIEDADE | operadores                    |          1
 SOLIDARIEDADE | orgânica                      |          1
 SOLIDARIEDADE | órgãos                        |          1
 SOLIDARIEDADE | orientação                    |          1
 SOLIDARIEDADE | ostentação                    |          1
 SOLIDARIEDADE | pagamentos                    |          1
 SOLIDARIEDADE | paisagem                      |          1
 SOLIDARIEDADE | paisagistas                   |          1
 SOLIDARIEDADE | parâmetro                     |          1
 SOLIDARIEDADE | parâmetros                    |          1
 SOLIDARIEDADE | parceiros                     |          1
 SOLIDARIEDADE | parental                      |          1
 SOLIDARIEDADE | parentes                      |          1
 SOLIDARIEDADE | partir                        |          1
 SOLIDARIEDADE | passageiro                    |          1
 SOLIDARIEDADE | pazos                         |          1
 SOLIDARIEDADE | pedido                        |          1
 SOLIDARIEDADE | pedidos                       |          1
 SOLIDARIEDADE | pelas                         |          1
 SOLIDARIEDADE | penha                         |          1
 SOLIDARIEDADE | pensões                       |          1
 SOLIDARIEDADE | pequeno                       |          1
 SOLIDARIEDADE | perfil                        |          1
 SOLIDARIEDADE | perícia                       |          1
 SOLIDARIEDADE | periclitação                  |          1
 SOLIDARIEDADE | permitir                      |          1
 SOLIDARIEDADE | pernambuco                    |          1
 SOLIDARIEDADE | personalidade                 |          1
 SOLIDARIEDADE | pesquisa                      |          1
 SOLIDARIEDADE | pesquisadores                 |          1
 SOLIDARIEDADE | pezinho                       |          1
 SOLIDARIEDADE | piloto                        |          1
 SOLIDARIEDADE | plenária                      |          1
 SOLIDARIEDADE | plp                           |          1
 SOLIDARIEDADE | pls                           |          1
 SOLIDARIEDADE | pmcmv                         |          1
 SOLIDARIEDADE | pneumologia                   |          1
 SOLIDARIEDADE | pnld                          |          1
 SOLIDARIEDADE | pntn                          |          1
 SOLIDARIEDADE | político                      |          1
 SOLIDARIEDADE | ponto                         |          1
 SOLIDARIEDADE | pontos                        |          1
 SOLIDARIEDADE | portarias                     |          1
 SOLIDARIEDADE | possibilidade                 |          1
 SOLIDARIEDADE | possuam                       |          1
 SOLIDARIEDADE | posteriormente                |          1
 SOLIDARIEDADE | potencialmente                |          1
 SOLIDARIEDADE | praticantes                   |          1
 SOLIDARIEDADE | prático                       |          1
 SOLIDARIEDADE | prazos                        |          1
 SOLIDARIEDADE | precariedade                  |          1
 SOLIDARIEDADE | preços                        |          1
 SOLIDARIEDADE | predominância                 |          1
 SOLIDARIEDADE | predominante                  |          1
 SOLIDARIEDADE | prejuízo                      |          1
 SOLIDARIEDADE | prescrevam                    |          1
 SOLIDARIEDADE | presença                      |          1
 SOLIDARIEDADE | prevê                         |          1
 SOLIDARIEDADE | prevenir                      |          1
 SOLIDARIEDADE | primeira                      |          1
 SOLIDARIEDADE | primeiro                      |          1
 SOLIDARIEDADE | principal                     |          1
 SOLIDARIEDADE | priorização                   |          1
 SOLIDARIEDADE | priorizadas                   |          1
 SOLIDARIEDADE | privada                       |          1
 SOLIDARIEDADE | procedência                   |          1
 SOLIDARIEDADE | processos                     |          1
 SOLIDARIEDADE | produção                      |          1
 SOLIDARIEDADE | produto                       |          1
 SOLIDARIEDADE | proferir                      |          1
 SOLIDARIEDADE | profissão                     |          1
 SOLIDARIEDADE | promovam                      |          1
 SOLIDARIEDADE | proposição                    |          1
 SOLIDARIEDADE | protetiva                     |          1
 SOLIDARIEDADE | protetivas                    |          1
 SOLIDARIEDADE | protocolos                    |          1
 SOLIDARIEDADE | psbpe                         |          1
 SOLIDARIEDADE | psicológicos                  |          1
 SOLIDARIEDADE | psicólogos                    |          1
 SOLIDARIEDADE | psicotécnico                  |          1
 SOLIDARIEDADE | punir                         |          1
 SOLIDARIEDADE | qesa                          |          1
 SOLIDARIEDADE | qualidade                     |          1
 SOLIDARIEDADE | quando                        |          1
 SOLIDARIEDADE | quarto                        |          1
 SOLIDARIEDADE | quitação                      |          1
 SOLIDARIEDADE | quitado                       |          1
 SOLIDARIEDADE | radares                       |          1
 SOLIDARIEDADE | raphael                       |          1
 SOLIDARIEDADE | rastreabilidade               |          1
 SOLIDARIEDADE | rastreamento                  |          1
 SOLIDARIEDADE | razão                         |          1
 SOLIDARIEDADE | reajuste                      |          1
 SOLIDARIEDADE | realizado                     |          1
 SOLIDARIEDADE | realizados                    |          1
 SOLIDARIEDADE | referidos                     |          1
 SOLIDARIEDADE | reforçados                    |          1
 SOLIDARIEDADE | reforçando                    |          1
 SOLIDARIEDADE | regula                        |          1
 SOLIDARIEDADE | regulamentadoras              |          1
 SOLIDARIEDADE | regulatórias                  |          1
 SOLIDARIEDADE | reid                          |          1
 SOLIDARIEDADE | reingresso                    |          1
 SOLIDARIEDADE | reivindicações                |          1
 SOLIDARIEDADE | rejeição                      |          1
 SOLIDARIEDADE | relativo                      |          1
 SOLIDARIEDADE | relatório                     |          1
 SOLIDARIEDADE | remota                        |          1
 SOLIDARIEDADE | remuneração                   |          1
 SOLIDARIEDADE | renegociação                  |          1
 SOLIDARIEDADE | renovação                     |          1
 SOLIDARIEDADE | representação                 |          1
 SOLIDARIEDADE | representandoos               |          1
 SOLIDARIEDADE | representatividade            |          1
 SOLIDARIEDADE | repúdio                       |          1
 SOLIDARIEDADE | req                           |          1
 SOLIDARIEDADE | reque                         |          1
 SOLIDARIEDADE | requeremos                    |          1
 SOLIDARIEDADE | requerer                      |          1
 SOLIDARIEDADE | requerimentos                 |          1
 SOLIDARIEDADE | resíduo                       |          1
 SOLIDARIEDADE | resíduos                      |          1
 SOLIDARIEDADE | resolução                     |          1
 SOLIDARIEDADE | responsabilidade              |          1
 SOLIDARIEDADE | restaurantes                  |          1
 SOLIDARIEDADE | restringindoa                 |          1
 SOLIDARIEDADE | resultado                     |          1
 SOLIDARIEDADE | revisão                       |          1
 SOLIDARIEDADE | rif                           |          1
 SOLIDARIEDADE | riscos                        |          1
 SOLIDARIEDADE | robocalls                     |          1
 SOLIDARIEDADE | rodovias                      |          1
 SOLIDARIEDADE | roupa                         |          1
 SOLIDARIEDADE | rpddtq                        |          1
 SOLIDARIEDADE | rregulamentação               |          1
 SOLIDARIEDADE | sabino                        |          1
 SOLIDARIEDADE | samios                        |          1
 SOLIDARIEDADE | sanção                        |          1
 SOLIDARIEDADE | sanções                       |          1
 SOLIDARIEDADE | santos                        |          1
 SOLIDARIEDADE | são                           |          1
 SOLIDARIEDADE | sargentos                     |          1
 SOLIDARIEDADE | secretário                    |          1
 SOLIDARIEDADE | segundo                       |          1
 SOLIDARIEDADE | segurada                      |          1
 SOLIDARIEDADE | segurados                     |          1
 SOLIDARIEDADE | seguridade                    |          1
 SOLIDARIEDADE | sempre                        |          1
 SOLIDARIEDADE | senhor                        |          1
 SOLIDARIEDADE | sensor                        |          1
 SOLIDARIEDADE | servidores                    |          1
 SOLIDARIEDADE | sessões                       |          1
 SOLIDARIEDADE | seus                          |          1
 SOLIDARIEDADE | sexo                          |          1
 SOLIDARIEDADE | significativo                 |          1
 SOLIDARIEDADE | simbologia                    |          1
 SOLIDARIEDADE | símbolos                      |          1
 SOLIDARIEDADE | similares                     |          1
 SOLIDARIEDADE | simpi                         |          1
 SOLIDARIEDADE | sindicato                     |          1
 SOLIDARIEDADE | sindicatos                    |          1
 SOLIDARIEDADE | smcg                          |          1
 SOLIDARIEDADE | socioeconômicos               |          1
 SOLIDARIEDADE | sólido                        |          1
 SOLIDARIEDADE | sólidos                       |          1
 SOLIDARIEDADE | space                         |          1
 SOLIDARIEDADE | suboficial                    |          1
 SOLIDARIEDADE | subproduto                    |          1
 SOLIDARIEDADE | subsistema                    |          1
 SOLIDARIEDADE | sucessão                      |          1
 SOLIDARIEDADE | suporte                       |          1
 SOLIDARIEDADE | suposta                       |          1
 SOLIDARIEDADE | supressiva                    |          1
 SOLIDARIEDADE | susa                          |          1
 SOLIDARIEDADE | sustentabilidade              |          1
 SOLIDARIEDADE | também                        |          1
 SOLIDARIEDADE | tarifa                        |          1
 SOLIDARIEDADE | tarifas                       |          1
 SOLIDARIEDADE | tátilvisual                   |          1
 SOLIDARIEDADE | tcdf                          |          1
 SOLIDARIEDADE | técnicas                      |          1
 SOLIDARIEDADE | técnicoadministrativos        |          1
 SOLIDARIEDADE | tecnologias                   |          1
 SOLIDARIEDADE | telefônico                    |          1
 SOLIDARIEDADE | telemarketing                 |          1
 SOLIDARIEDADE | teleperícia                   |          1
 SOLIDARIEDADE | tem                           |          1
 SOLIDARIEDADE | tempo                         |          1
 SOLIDARIEDADE | tenham                        |          1
 SOLIDARIEDADE | tentativa                     |          1
 SOLIDARIEDADE | terapêuticas                  |          1
 SOLIDARIEDADE | terceiro                      |          1
 SOLIDARIEDADE | terceiros                     |          1
 SOLIDARIEDADE | terminal                      |          1
 SOLIDARIEDADE | terra                         |          1
 SOLIDARIEDADE | território                    |          1
 SOLIDARIEDADE | teste                         |          1
 SOLIDARIEDADE | testes                        |          1
 SOLIDARIEDADE | têxteis                       |          1
 SOLIDARIEDADE | tipifica                      |          1
 SOLIDARIEDADE | todos                         |          1
 SOLIDARIEDADE | toxicológico                  |          1
 SOLIDARIEDADE | trabalhador                   |          1
 SOLIDARIEDADE | transação                     |          1
 SOLIDARIEDADE | transferência                 |          1
 SOLIDARIEDADE | transferências                |          1
 SOLIDARIEDADE | transformação                 |          1
 SOLIDARIEDADE | tratam                        |          1
 SOLIDARIEDADE | tratamentos                   |          1
 SOLIDARIEDADE | tripulada                     |          1
 SOLIDARIEDADE | turístico                     |          1
 SOLIDARIEDADE | turísticos                    |          1
 SOLIDARIEDADE | uberlândia                    |          1
 SOLIDARIEDADE | uberlândiamg                  |          1
 SOLIDARIEDADE | ucb                           |          1
 SOLIDARIEDADE | umas                          |          1
 SOLIDARIEDADE | unidade                       |          1
 SOLIDARIEDADE | unimed                        |          1
 SOLIDARIEDADE | universidade                  |          1
 SOLIDARIEDADE | universidades                 |          1
 UNIAO         | lei                           |        612
 UNIAO         | requer                        |        566
 UNIAO         | federal                       |        417
 UNIAO         | altera                        |        387
 UNIAO         | nacional                      |        346
 UNIAO         | pela                          |        342
 UNIAO         | constituição                  |        285
 UNIAO         | art                           |        264
 UNIAO         | comissão                      |        251
 UNIAO         | dia                           |        227
 UNIAO         | pública                       |        223
 UNIAO         | penal                         |        211
 UNIAO         | realização                    |        204
 UNIAO         | parecer                       |        201
 UNIAO         | contra                        |        193
 UNIAO         | dep                           |        189
 UNIAO         | parlamentar                   |        178
 UNIAO         | crime                         |        177
 UNIAO         | requerimento                  |        176
 UNIAO         | criação                       |        170
 UNIAO         | alteração                     |        169
 UNIAO         | aprovação                     |        168
 UNIAO         | projeto                       |        164
 UNIAO         | relator                       |        153
 UNIAO         | sessão                        |        149
 UNIAO         | solene                        |        149
 UNIAO         | código                        |        147
 UNIAO         | união                         |        145
 UNIAO         | legislativa                   |        144
 UNIAO         | defesa                        |        140
 UNIAO         | violência                     |        134
 UNIAO         | câmara                        |        132
 UNIAO         | pauta                         |        131
 UNIAO         | estado                        |        130
 UNIAO         | distrito                      |        127
 UNIAO         | animal                        |        127
 UNIAO         | tribunal                      |        126
 UNIAO         | providências                  |        124
 UNIAO         | diretrizes                    |        124
 UNIAO         | contas                        |        123
 UNIAO         | 2026                          |        120
 UNIAO         | homenagem                     |        118
 UNIAO         | animais                       |        114
 UNIAO         | outras                        |        114
 UNIAO         | substitutivo                  |        114
 UNIAO         | saúde                         |        112
 UNIAO         | imposto                       |        109
 UNIAO         | inclusão                      |        109
 UNIAO         | plenário                      |        107
 UNIAO         | banco                         |        104
 UNIAO         | redação                       |        104
 UNIAO         | institui                      |        102
 UNIAO         | política                      |         98
 UNIAO         | frente                        |         98
 UNIAO         | ato                           |         96
 UNIAO         | base                          |         95
 UNIAO         | veículos                      |         95
 UNIAO         | pessoa                        |         93
 UNIAO         | retirada                      |         92
 UNIAO         | institucional                 |         91
 UNIAO         | deputados                     |         91
 UNIAO         | matéria                       |         91
 UNIAO         | segurança                     |         89
 UNIAO         | propriedade                   |         89
 UNIAO         | direitos                      |         88
 UNIAO         | sistema                       |         88
 UNIAO         | mulher                        |         88
 UNIAO         | trabalho                      |         86
 UNIAO         | emenda                        |         86
 UNIAO         | 2025                          |         85
 UNIAO         | proteção                      |         84
 UNIAO         | publicidade                   |         84
 UNIAO         | limite                        |         83
 UNIAO         | anos                          |         83
 UNIAO         | social                        |         83
 UNIAO         | digital                       |         83
 UNIAO         | constitucionais               |         83
 UNIAO         | despesa                       |         83
 UNIAO         | cálculo                       |         82
 UNIAO         | automotores                   |         82
 UNIAO         | maustratos                    |         82
 UNIAO         | pessoas                       |         81
 UNIAO         | ipva                          |         81
 UNIAO         | transitórias                  |         80
 UNIAO         | disposições                   |         80
 UNIAO         | 155                           |         80
 UNIAO         | tributação                    |         79
 UNIAO         | como                          |         78
 UNIAO         | termos                        |         78
 UNIAO         | 1988                          |         77
 UNIAO         | regime                        |         77
 UNIAO         | crimes                        |         76
 UNIAO         | técnica                       |         76
 UNIAO         | inquérito                     |         75
 UNIAO         | estabelecer                   |         73
 UNIAO         | dezembro                      |         72
 UNIAO         | redução                       |         72
 UNIAO         | ordem                         |         71
 UNIAO         | pelo                          |         69
 UNIAO         | apoio                         |         67
 UNIAO         | instalação                    |         67
 UNIAO         | crueldade                     |         66
 UNIAO         | inciso                        |         66
 UNIAO         | especial                      |         65
 UNIAO         | município                     |         65
 UNIAO         | poder                         |         64
 UNIAO         | acrescenta                    |         64
 UNIAO         | informações                   |         64
 UNIAO         | 1940                          |         64
 UNIAO         | decretolei                    |         63
 UNIAO         | integração                    |         63
 UNIAO         | âmbito                        |         62
 UNIAO         | serviços                      |         62
 UNIAO         | idade                         |         62
 UNIAO         | interno                       |         61
 UNIAO         | setembro                      |         61
 UNIAO         | estatuto                      |         61
 UNIAO         | regimento                     |         60
 UNIAO         | janeiro                       |         60
 UNIAO         | constitucionalidade           |         60
 UNIAO         | brasil                        |         59
 UNIAO         | juridicidade                  |         59
 UNIAO         | audiência                     |         58
 UNIAO         | final                         |         58
 UNIAO         | despesas                      |         57
 UNIAO         | julho                         |         57
 UNIAO         | dispor                        |         56
 UNIAO         | programa                      |         56
 UNIAO         | 1990                          |         56
 UNIAO         | processo                      |         55
 UNIAO         | vítima                        |         55
 UNIAO         | mista                         |         54
 UNIAO         | estabelece                    |         53
 UNIAO         | apreciação                    |         52
 UNIAO         | votação                       |         52
 UNIAO         | urgência                      |         52
 UNIAO         | jornada                       |         51
 UNIAO         | criança                       |         51
 UNIAO         | europeia                      |         51
 UNIAO         | entre                         |         50
 UNIAO         | prevenção                     |         50
 UNIAO         | mercosul                      |         50
 UNIAO         | artigo                        |         49
 UNIAO         | adolescente                   |         49
 UNIAO         | pena                          |         49
 UNIAO         | inversão                      |         48
 UNIAO         | desenvolvimento               |         48
 UNIAO         | produtos                      |         48
 UNIAO         | alíquota                      |         48
 UNIAO         | 2024                          |         47
 UNIAO         | extrema                       |         47
 UNIAO         | civil                         |         47
 UNIAO         | legislativo                   |         47
 UNIAO         | dispositivos                  |         47
 UNIAO         | brasília                      |         47
 UNIAO         | horas                         |         47
 UNIAO         | 2848                          |         46
 UNIAO         | semanais                      |         46
 UNIAO         | master                        |         46
 UNIAO         | moção                         |         46
 UNIAO         | brb                           |         46
 UNIAO         | reduzindo                     |         46
 UNIAO         | caráter                       |         45
 UNIAO         | bem                           |         45
 UNIAO         | ministro                      |         44
 UNIAO         | nova                          |         44
 UNIAO         | complementar                  |         44
 UNIAO         | combate                       |         43
 UNIAO         | investigação                  |         43
 UNIAO         | educação                      |         43
 UNIAO         | tcu                           |         42
 UNIAO         | relatora                      |         42
 UNIAO         | exclusiva                     |         42
 UNIAO         | novembro                      |         42
 UNIAO         | máxima                        |         42
 UNIAO         | limitar                       |         41
 UNIAO         | cacau                         |         40
 UNIAO         | estadual                      |         40
 UNIAO         | proibição                     |         40
 UNIAO         | conclui                       |         40
 UNIAO         | menor                         |         40
 UNIAO         | critério                      |         40
 UNIAO         | solicita                      |         40
 UNIAO         | federado                      |         40
 UNIAO         | ente                          |         40
 UNIAO         | congresso                     |         40
 UNIAO         | assembleia                    |         40
 UNIAO         | tramitação                    |         39
 UNIAO         | ministério                    |         39
 UNIAO         | adct                          |         39
 UNIAO         | tcdf                          |         39
 UNIAO         | pdl                           |         39
 UNIAO         | único                         |         38
 UNIAO         | debater                       |         38
 UNIAO         | casa                          |         37
 UNIAO         | hediondo                      |         37
 UNIAO         | consumidor                    |         37
 UNIAO         | cpi                           |         37
 UNIAO         | fraude                        |         37
 UNIAO         | excepcional                   |         36
 UNIAO         | território                    |         36
 UNIAO         | março                         |         36
 UNIAO         | investigar                    |         36
 UNIAO         | obrigatoriedade               |         36
 UNIAO         | requisição                    |         36
 UNIAO         | sugere                        |         35
 UNIAO         | registro                      |         35
 UNIAO         | 1998                          |         35
 UNIAO         | brasileiro                    |         35
 UNIAO         | forma                         |         35
 UNIAO         | público                       |         34
 UNIAO         | emendas                       |         34
 UNIAO         | meio                          |         34
 UNIAO         | conselho                      |         34
 UNIAO         | uso                           |         34
 UNIAO         | cão                           |         34
 UNIAO         | abril                         |         34
 UNIAO         | maioridade                    |         34
 UNIAO         | morte                         |         34
 UNIAO         | mpv                           |         34
 UNIAO         | aumento                       |         33
 UNIAO         | nominal                       |         33
 UNIAO         | sua                           |         33
 UNIAO         | financeiro                    |         33
 UNIAO         | agosto                        |         33
 UNIAO         | percentual                    |         32
 UNIAO         | regional                      |         32
 UNIAO         | utilização                    |         32
 UNIAO         | trânsito                      |         32
 UNIAO         | relação                       |         32
 UNIAO         | desta                         |         32
 UNIAO         | atendimento                   |         32
 UNIAO         | agentes                       |         32
 UNIAO         | proposta                      |         32
 UNIAO         | brasileira                    |         32
 UNIAO         | 228                           |         32
 UNIAO         | mundial                       |         32
 UNIAO         | medidas                       |         31
 UNIAO         | tratamento                    |         31
 UNIAO         | familiar                      |         31
 UNIAO         | deste                         |         31
 UNIAO         | sexual                        |         31
 UNIAO         | mínima                        |         31
 UNIAO         | justiça                       |         31
 UNIAO         | 2023                          |         31
 UNIAO         | situação                      |         31
 UNIAO         | medida                        |         31
 UNIAO         | rejeição                      |         30
 UNIAO         | imputabilidade                |         30
 UNIAO         | instituir                     |         30
 UNIAO         | transporte                    |         30
 UNIAO         | uniãosp                       |         30
 UNIAO         | outubro                       |         29
 UNIAO         | deficiência                   |         29
 UNIAO         | informação                    |         29
 UNIAO         | 2006                          |         29
 UNIAO         | fins                          |         29
 UNIAO         | mulheres                      |         28
 UNIAO         | conteúdo                      |         28
 UNIAO         | adoção                        |         28
 UNIAO         | 13272025                      |         28
 UNIAO         | assistência                   |         28
 UNIAO         | financeiras                   |         28
 UNIAO         | não                           |         28
 UNIAO         | doméstico                     |         27
 UNIAO         | imediata                      |         27
 UNIAO         | casos                         |         27
 UNIAO         | plataforma                    |         27
 UNIAO         | 2022                          |         27
 UNIAO         | recurso                       |         27
 UNIAO         | conscientização               |         26
 UNIAO         | públicas                      |         26
 UNIAO         | hediondos                     |         26
 UNIAO         | energia                       |         26
 UNIAO         | mérito                        |         26
 UNIAO         | condições                     |         26
 UNIAO         | fauna                         |         26
 UNIAO         | dados                         |         26
 UNIAO         | oab                           |         26
 UNIAO         | adotado                       |         25
 UNIAO         | doméstica                     |         25
 UNIAO         | plp                           |         25
 UNIAO         | mutualismo                    |         25
 UNIAO         | fraudes                       |         25
 UNIAO         | junho                         |         25
 UNIAO         | destinada                     |         25
 UNIAO         | xiii                          |         25
 UNIAO         | república                     |         25
 UNIAO         | cria                          |         25
 UNIAO         | crédito                       |         25
 UNIAO         | maio                          |         25
 UNIAO         | municípios                    |         25
 UNIAO         | seja                          |         25
 UNIAO         | 2020                          |         25
 UNIAO         | vida                          |         24
 UNIAO         | 1997                          |         24
 UNIAO         | prazo                         |         24
 UNIAO         | irregularidade                |         24
 UNIAO         | cidadania                     |         24
 UNIAO         | crianças                      |         24
 UNIAO         | autor                         |         24
 UNIAO         | relacionamento                |         24
 UNIAO         | reconhecimento                |         23
 UNIAO         | ocorridas                     |         23
 UNIAO         | internacional                 |         23
 UNIAO         | comunitário                   |         23
 UNIAO         | finalidade                    |         23
 UNIAO         | xii                           |         23
 UNIAO         | exercício                     |         23
 UNIAO         | rede                          |         23
 UNIAO         | rio                           |         23
 UNIAO         | datacenter                    |         22
 UNIAO         | 15211                         |         22
 UNIAO         | louvor                        |         22
 UNIAO         | rural                         |         22
 UNIAO         | administração                 |         22
 UNIAO         | adolescentes                  |         22
 UNIAO         | uniãomg                       |         22
 UNIAO         | 2005                          |         22
 UNIAO         | instituição                   |         22
 UNIAO         | 1941                          |         22
 UNIAO         | internet                      |         22
 UNIAO         | mínimo                        |         21
 UNIAO         | presidência                   |         21
 UNIAO         | 2002                          |         21
 UNIAO         | ambiental                     |         21
 UNIAO         | legal                         |         21
 UNIAO         | ambiente                      |         21
 UNIAO         | acerca                        |         21
 UNIAO         | pesquisa                      |         21
 UNIAO         | enfrentamento                 |         21
 UNIAO         | arts                          |         21
 UNIAO         | todo                          |         21
 UNIAO         | benefício                     |         21
 UNIAO         | bens                          |         21
 UNIAO         | atividade                     |         20
 UNIAO         | vulnerabilidade               |         20
 UNIAO         | regimentais                   |         20
 UNIAO         | ensino                        |         20
 UNIAO         | coautoria                     |         20
 UNIAO         | grave                         |         20
 UNIAO         | redata                        |         20
 UNIAO         | transportes                   |         20
 UNIAO         | cadastro                      |         20
 UNIAO         | transtorno                    |         20
 UNIAO         | financeira                    |         20
 UNIAO         | delegado                      |         20
 UNIAO         | 11196                         |         20
 UNIAO         | ameaça                        |         20
 UNIAO         | prática                       |         20
 UNIAO         | direito                       |         20
 UNIAO         | período                       |         19
 UNIAO         | contribuição                  |         19
 UNIAO         | feminicídio                   |         19
 UNIAO         | setor                         |         19
 UNIAO         | monitoramento                 |         19
 UNIAO         | fevereiro                     |         19
 UNIAO         | controle                      |         19
 UNIAO         | concessão                     |         19
 UNIAO         | comercialização               |         19
 UNIAO         | paulo                         |         19
 UNIAO         | sob                           |         19
 UNIAO         | incluir                       |         19
 UNIAO         | mês                           |         19
 UNIAO         | polícia                       |         19
 UNIAO         | nacionais                     |         19
 UNIAO         | senhor                        |         19
 UNIAO         | comunitários                  |         19
 UNIAO         | integral                      |         19
 UNIAO         | orelha                        |         19
 UNIAO         | profissional                  |         19
 UNIAO         | composição                    |         18
 UNIAO         | empresa                       |         18
 UNIAO         | comércio                      |         18
 UNIAO         | estratégicos                  |         18
 UNIAO         | instituições                  |         18
 UNIAO         | minas                         |         18
 UNIAO         | minerais                      |         18
 UNIAO         | ser                           |         18
 UNIAO         | convocação                    |         18
 UNIAO         | segundo                       |         18
 UNIAO         | santa                         |         18
 UNIAO         | sanitária                     |         18
 UNIAO         | cachorro                      |         18
 UNIAO         | rua                           |         18
 UNIAO         | responsabilidade              |         18
 UNIAO         | req                           |         18
 UNIAO         | críticos                      |         18
 UNIAO         | pagamento                     |         18
 UNIAO         | atuação                       |         18
 UNIAO         | atenção                       |         18
 UNIAO         | raras                         |         18
 UNIAO         | acusado                       |         18
 UNIAO         | advocacia                     |         18
 UNIAO         | presidente                    |         18
 UNIAO         | admitir                       |         18
 UNIAO         | apensado                      |         17
 UNIAO         | objetivo                      |         17
 UNIAO         | ambientais                    |         17
 UNIAO         | inovação                      |         17
 UNIAO         | públicos                      |         17
 UNIAO         | cultural                      |         17
 UNIAO         | 1994                          |         17
 UNIAO         | prisão                        |         17
 UNIAO         | sus                           |         17
 UNIAO         | acesso                        |         17
 UNIAO         | agricultura                   |         17
 UNIAO         | soares                        |         17
 UNIAO         | impactos                      |         17
 UNIAO         | doenças                       |         17
 UNIAO         | autista                       |         17
 UNIAO         | família                       |         17
 UNIAO         | parágrafo                     |         17
 UNIAO         | uniãorn                       |         17
 UNIAO         | incentivo                     |         17
 UNIAO         | participação                  |         17
 UNIAO         | tecnologia                    |         16
 UNIAO         | políticas                     |         16
 UNIAO         | definições                    |         16
 UNIAO         | câncer                        |         16
 UNIAO         | benefícios                    |         16
 UNIAO         | primeiro                      |         16
 UNIAO         | jurídica                      |         16
 UNIAO         | dispensa                      |         16
 UNIAO         | ação                          |         16
 UNIAO         | autorização                   |         16
 UNIAO         | uniãoce                       |         16
 UNIAO         | militar                       |         16
 UNIAO         | fundo                         |         16
 UNIAO         | até                           |         16
 UNIAO         | diabetes                      |         16
 UNIAO         | relativas                     |         16
 UNIAO         | sampaio                       |         16
 UNIAO         | adiamento                     |         16
 UNIAO         | rótulos                       |         16
 UNIAO         | individual                    |         16
 UNIAO         | divulgação                    |         16
 UNIAO         | violento                      |         16
 UNIAO         | tatiana                       |         16
 UNIAO         | comunicação                   |         16
 UNIAO         | uniãoac                       |         16
 UNIAO         | uniãopr                       |         16
 UNIAO         | penha                         |         16
 UNIAO         | david                         |         16
 UNIAO         | aposentadoria                 |         16
 UNIAO         | grupo                         |         16
 UNIAO         | derivados                     |         16
 UNIAO         | 10406                         |         15
 UNIAO         | vigilância                    |         15
 UNIAO         | organização                   |         15
 UNIAO         | física                        |         15
 UNIAO         | país                          |         15
 UNIAO         | instituto                     |         15
 UNIAO         | dra                           |         15
