Q8 complemento - ranking completo de influencia legislativa
 ano_dados | id_deputado |                nome                 | proposicoes_autoria | proposicoes_aprovadas | pct_aprovadas 
      2025 |      220563 | Icaro de Valmir                     |                  77 |                     0 |          0.00
      2025 |      220564 | Yandra Moura                        |                  12 |                     0 |          0.00
      2025 |      220565 | Delegada Adriana Accorsi            |                  15 |                     0 |          0.00
      2025 |      220566 | Lêda Borges                         |                  17 |                     0 |          0.00
      2025 |      220567 | Jeferson Rodrigues                  |                   2 |                     0 |          0.00
      2025 |      220568 | Gustavo Gayer                       |                 111 |                     0 |          0.00
      2025 |      220569 | Silvye Alves                        |                   9 |                     0 |          0.00
      2025 |      220570 | Dr. Ismael Alexandrino              |                  12 |                     0 |          0.00
      2025 |      220571 | Daniel Agrobom                      |                  36 |                     0 |          0.00
      2025 |      220572 | Marussa Boldrin                     |                  53 |                     0 |          0.00
      2025 |      220573 | Dorinaldo Malafaia                  |                  10 |                     0 |          0.00
      2025 |      220574 | Cabo Gilberto Silva                 |                  65 |                     0 |          0.00
      2025 |      220576 | Alfredo Gaspar                      |                   9 |                     0 |          0.00
      2025 |      220578 | Josenildo                           |                  35 |                     0 |          0.00
      2025 |      220579 | Silvia Waiãpi                       |                   6 |                     0 |          0.00
      2025 |      220581 | Luciano Amaral                      |                   2 |                     0 |          0.00
      2025 |      220582 | Daniel Barbosa                      |                   2 |                     0 |          0.00
      2025 |      220583 | Delegado Fabio Costa                |                  19 |                     0 |          0.00
      2025 |      220584 | Murilo Galdino                      |                  12 |                     0 |          0.00
      2025 |      220585 | Mersinho Lucena                     |                  23 |                     0 |          0.00
      2025 |      220586 | Rafael Brito                        |                  27 |                     0 |          0.00
      2025 |      220588 | Roberto Duarte                      |                  25 |                     0 |          0.00
      2025 |      220589 | Eduardo Velloso                     |                   1 |                     0 |          0.00
      2025 |      220590 | Coronel Ulysses                     |                  21 |                     0 |          0.00
      2025 |      220591 | Meire Serafim                       |                  13 |                     0 |          0.00
      2025 |      220592 | Zezinho Barbary                     |                   6 |                     0 |          0.00
      2025 |      220594 | Coronel Assis                       |                  34 |                     0 |          0.00
      2025 |      220595 | Coronel Fernanda                    |                  69 |                     0 |          0.00
      2025 |      220597 | Thiago Flores                       |                  33 |                     0 |          0.00
      2025 |      220598 | Tarcísio Motta                      |                 230 |                     0 |          0.00
      2025 |      220599 | Marcelo Crivella                    |                  24 |                     0 |          0.00
      2025 |      220602 | Dimas Gadelha                       |                  10 |                     0 |          0.00
      2025 |      220603 | Dani Cunha                          |                  10 |                     0 |          0.00
      2025 |      220604 | Marcos Tavares                      |                 143 |                     0 |          0.00
      2025 |      220605 | Bandeira de Mello                   |                   6 |                     0 |          0.00
      2025 |      220606 | Reimont                             |                  28 |                     0 |          0.00
      2025 |      220607 | Max Lemos                           |                  37 |                     0 |          0.00
      2025 |      220608 | Cristiane Lopes                     |                  23 |                     0 |          0.00
      2025 |      220609 | Maurício Carvalho                   |                  14 |                     0 |          0.00
      2025 |      220610 | Dr. Fernando Máximo                 |                  26 |                     0 |          0.00
      2025 |      220611 | General Pazuello                    |                  32 |                     0 |          0.00
      2025 |      220612 | Bebeto                              |                   9 |                     0 |          0.00
      2025 |      220613 | Roberto Monteiro Pai                |                  29 |                     0 |          0.00
      2025 |      220614 | Dr. Daniel Soranz                   |                   7 |                     0 |          0.00
      2025 |      220615 | Pastor Henrique Vieira              |                  60 |                     0 |          0.00
      2025 |      220616 | Luciano Vieira                      |                 129 |                     0 |          0.00
      2025 |      220617 | Murillo Gouvea                      |                  10 |                     0 |          0.00
      2025 |      220618 | Sargento Portugal                   |                 590 |                     0 |          0.00
      2025 |      220619 | Delegado Ramagem                    |                   7 |                     0 |          0.00
      2025 |      220620 | Rosângela Reis                      |                  12 |                     0 |          0.00
      2025 |      220621 | Sargento Gonçalves                  |                  24 |                     0 |          0.00
      2025 |      220622 | Nely Aquino                         |                  12 |                     0 |          0.00
      2025 |      220623 | Duda Salabert                       |                  57 |                     0 |          0.00
      2025 |      220624 | Robinson Faria                      |                  15 |                     0 |          0.00
      2025 |      220625 | Delegada Ione                       |                  20 |                     0 |          0.00
      2025 |      220626 | Rafael Simoes                       |                   9 |                     0 |          0.00
      2025 |      220628 | Mauricio do Vôlei                   |                  11 |                     0 |          0.00
      2025 |      220629 | Dandara                             |                  72 |                     0 |          0.00
      2025 |      220630 | Pedro Aihara                        |                   3 |                     0 |          0.00
      2025 |      220631 | Samuel Viana                        |                  11 |                     0 |          0.00
      2025 |      220632 | Ana Pimentel                        |                  57 |                     0 |          0.00
      2025 |      220633 | Ricardo Salles                      |                  12 |                     0 |          0.00
      2025 |      220635 | Bruno Ganem                         |                  13 |                     0 |          0.00
      2025 |      220638 | Antonio Carlos Rodrigues            |                  12 |                     0 |          0.00
      2025 |      220640 | Juliana Cardoso                     |                  30 |                     0 |          0.00
      2025 |      220641 | Rodrigo Gambale                     |                  50 |                     0 |          0.00
      2025 |      220642 | Delegado Bruno Lima                 |                  19 |                     0 |          0.00
      2025 |      220644 | Rosangela Moro                      |                  34 |                     0 |          0.00
      2025 |      220645 | Erika Hilton                        |                  65 |                     0 |          0.00
      2025 |      220646 | Felipe Becari                       |                  20 |                     0 |          0.00
      2025 |      220647 | Mauricio Neves                      |                   7 |                     0 |          0.00
      2025 |      220648 | Marangoni                           |                  64 |                     0 |          0.00
      2025 |      220649 | Delegado da Cunha                   |                  15 |                     0 |          0.00
      2025 |      220650 | Paulo Alexandre Barbosa             |                   3 |                     0 |          0.00
      2025 |      220651 | Simone Marquetto                    |                   3 |                     0 |          0.00
      2025 |      220652 | Delegado Palumbo                    |                  10 |                     0 |          0.00
      2025 |      220653 | Fábio Teruel                        |                   2 |                     0 |          0.00
      2025 |      220654 | Delegado Paulo Bilynskyj            |                 494 |                     0 |          0.00
      2025 |      220655 | Mario Frias                         |                  16 |                     0 |          0.00
      2025 |      220656 | Fernanda Pessoa                     |                  12 |                     0 |          0.00
      2025 |      220657 | André Fernandes                     |                  64 |                     0 |          0.00
      2025 |      220658 | Luiz Gastão                         |                  32 |                     0 |          0.00
      2025 |      220659 | Dayany Bittencourt                  |                  40 |                     0 |          0.00
      2025 |      220660 | Yury do Paredão                     |                  12 |                     0 |          0.00
      2025 |      220661 | Matheus Noronha                     |                   3 |                     0 |          0.00
      2025 |      220662 | Lucas Ramos                         |                  19 |                     0 |          0.00
      2025 |      220663 | Eriberto Medeiros                   |                   5 |                     0 |          0.00
      2025 |      220664 | Guilherme Uchoa                     |                  13 |                     0 |          0.00
      2025 |      220665 | Clarissa Tércio                     |                  52 |                     0 |          0.00
      2025 |      220666 | Coronel Meira                       |                  36 |                     0 |          0.00
      2025 |      220667 | Pedro Campos                        |                  75 |                     0 |          0.00
      2025 |      220668 | Maria Arraes                        |                  22 |                     0 |          0.00
      2025 |      220669 | Lula da Fonte                       |                  16 |                     0 |          0.00
      2025 |      220670 | Iza Arruda                          |                   5 |                     0 |          0.00
      2025 |      220671 | Dilvanda Faro                       |                  20 |                     0 |          0.00
      2025 |      220672 | Henderson Pinto                     |                  20 |                     0 |          0.00
      2025 |      220673 | Delegado Caveira                    |                  24 |                     0 |          0.00
      2025 |      220674 | Dra. Alessandra Haber               |                  12 |                     0 |          0.00
      2025 |      220676 | Andreia Siqueira                    |                  11 |                     0 |          0.00
      2025 |      220677 | Keniston Braga                      |                   1 |                     0 |          0.00
      2025 |      220681 | Fábio Macedo                        |                   2 |                     0 |          0.00
      2025 |      220682 | Tadeu Veneri                        |                  17 |                     0 |          0.00
      2025 |      220683 | Beto Richa                          |                  31 |                     0 |          0.00
      2025 |      220684 | Tião Medeiros                       |                  36 |                     0 |          0.00
      2025 |      220685 | Paulo Litro                         |                  17 |                     0 |          0.00
      2025 |      220686 | Duarte Jr.                          |                 191 |                     0 |          0.00
      2025 |      220687 | Márcio Honaiser                     |                  15 |                     0 |          0.00
      2025 |      220688 | Dr. Francisco                       |                  28 |                     0 |          0.00
      2025 |      220689 | Detinha                             |                   3 |                     0 |          0.00
      2025 |      220690 | Capitão Alden                       |                 288 |                     0 |          0.00
      2025 |      220691 | Diego Coronel                       |                  31 |                     0 |          0.00
      2025 |      220692 | Dal Barreto                         |                   1 |                     0 |          0.00
      2025 |      220693 | Roberta Roma                        |                  12 |                     0 |          0.00
      2025 |      220694 | Ricardo Maia                        |                  16 |                     0 |          0.00
      2025 |      220695 | Rogéria Santos                      |                 135 |                     0 |          0.00
      2025 |      220696 | Ivoneide Caetano                    |                  11 |                     0 |          0.00
      2025 |      220697 | Jadyel Alencar                      |                  27 |                     0 |          0.00
      2025 |      220699 | Castro Neto                         |                  18 |                     0 |          0.00
      2025 |      220700 | Florentino Neto                     |                  20 |                     0 |          0.00
      2025 |      220701 | Delegado Matheus Laiola             |                  32 |                     0 |          0.00
      2025 |      220702 | Geraldo Mendes                      |                   2 |                     0 |          0.00
      2025 |      220703 | Neto Carletto                       |                  38 |                     0 |          0.00
      2025 |      220704 | Carol Dartora                       |                  26 |                     0 |          0.00
      2025 |      220706 | Padovani                            |                  55 |                     0 |          0.00
      2025 |      220707 | Amanda Gentil                       |                   1 |                     0 |          0.00
      2025 |      220708 | Gabriel Nunes                       |                   1 |                     0 |          0.00
      2025 |      220712 | Fausto Jr.                          |                  20 |                     0 |          0.00
      2025 |      220713 | Saullo Vianna                       |                   1 |                     0 |          0.00
      2025 |      220714 | Adail Filho                         |                   8 |                     0 |          0.00
      2025 |      220715 | Amom Mandel                         |                1033 |                     0 |          0.00
      2025 |      221148 | Alfredinho                          |                  11 |                     0 |          0.00
      2025 |      221328 | Adilson Barroso                     |                   6 |                     0 |          0.00
      2025 |      221329 | Ricardo Abrão                       |                  27 |                     0 |          0.00
      2025 |      221338 | Professora Luciene Cavalcante       |                  31 |                     0 |          0.00
      2025 |      222429 | Luis Carlos Gomes                   |                   2 |                     0 |          0.00
      2025 |      223128 | Rodrigo Estacho                     |                   6 |                     0 |          0.00
      2025 |      224117 | Gabriel Mota                        |                   6 |                     0 |          0.00
      2025 |      224333 | Welter                              |                 121 |                     0 |          0.00
      2025 |      225386 | Renan Ferreirinha                   |                   1 |                     0 |          0.00
      2025 |      225730 | Enfermeira Ana Paula                |                  20 |                     0 |          0.00
      2025 |      226179 | Gisela Simona                       |                  76 |                     0 |          0.00
      2025 |      226708 | Allan Garcês                        |                  39 |                     0 |          0.00
      2025 |      226837 | Saulo Pedroso                       |                  14 |                     0 |          0.00
      2025 |      227433 | Douglas Viegas                      |                  14 |                     0 |          0.00
      2025 |      229432 | Luiz Fernando Vampiro               |                  20 |                     0 |          0.00
      2025 |      230762 | Pastor Claudio Mariano              |                   3 |                     0 |          0.00
      2025 |      230765 | Enfermeira Rejane                   |                  11 |                     0 |          0.00
      2025 |      230767 | Rodrigo da Zaeli                    |                  63 |                     0 |          0.00
      2025 |      230768 | Zé Adriano                          |                  40 |                     0 |          0.00
      2025 |      230957 | João Cury                           |                   4 |                     0 |          0.00
      2025 |      231911 | Lenir de Assis                      |                  13 |                     0 |          0.00
      2025 |      233592 | Paulo Lemos                         |                   1 |                     0 |          0.00
      2025 |      233594 | Rafael Fera                         |                  13 |                     0 |          0.00
      2025 |      233598 | Samuel Santos                       |                   3 |                     0 |          0.00
      2025 |      234253 | Lucas Abrahao                       |                  24 |                     0 |          0.00
      2025 |      234310 | Ricardo Galvão                      |                   6 |                     0 |          0.00
      2025 |      234388 | Fabiano Cazeca                      |                   4 |                     0 |          0.00
      2025 |      234406 | Elmano Férrer                       |                   1 |                     0 |          0.00
      2025 |      234673 | Vanderlan Alves                     |                  17 |                     0 |          0.00
      2025 |      234788 | Heloísa Helena                      |                   2 |                     0 |          0.00
      2025 |        4931 | IZALCI LUCAS                        |                   6 |                     0 |          0.00
      2025 |       62881 | Danilo Forte                        |                  36 |                     0 |          0.00
      2025 |       66828 | Fausto Pinato                       |                  32 |                     0 |          0.00
      2025 |       69871 | Bacelar                             |                  10 |                     0 |          0.00
      2026 |      141398 | Carlos Zarattini                    |                  22 |                     1 |          4.55
      2026 |      234673 | Vanderlan Alves                     |                  36 |                     0 |          0.00
      2026 |      234788 | Heloísa Helena                      |                  82 |                     0 |          0.00
      2026 |      235088 | Ribeiro Neto                        |                  69 |                     0 |          0.00
      2026 |      235776 | Sérgio Turra                        |                   6 |                     0 |          0.00
      2026 |        4931 | IZALCI LUCAS                        |                   9 |                     0 |          0.00
      2026 |       62881 | Danilo Forte                        |                  24 |                     0 |          0.00
      2026 |       66385 | Julio Arcoverde                     |                  18 |                     0 |          0.00
      2026 |       66828 | Fausto Pinato                       |                  69 |                     0 |          0.00
      2026 |       69871 | Bacelar                             |                  49 |                     0 |          0.00
      2026 |       72442 | Felipe Carreras                     |                  34 |                     0 |          0.00
      2026 |       73433 | Arlindo Chinaglia                   |                 187 |                     0 |          0.00
      2026 |       73441 | Celso Russomanno                    |                  21 |                     0 |          0.00
      2026 |       73486 | Pompeo de Mattos                    |                  50 |                     0 |          0.00
      2026 |       73531 | Ivan Valente                        |                   5 |                     0 |          0.00
      2026 |       73579 | Alberto Fraga                       |                  82 |                     0 |          0.00
      2026 |       73604 | Rui Falcão                          |                  25 |                     0 |          0.00
      2026 |       73692 | Osmar Terra                         |                  15 |                     0 |          0.00
      2026 |       73701 | Benedita da Silva                   |                  60 |                     0 |          0.00
      2026 |       73768 | Dilceu Sperafico                    |                  24 |                     0 |          0.00
      2026 |       73778 | Luiz Carlos Hauly                   |                  43 |                     0 |          0.00
      2026 |       73786 | REINHOLD STEPHANES                  |                   4 |                     0 |          0.00
      2026 |       73788 | Ricardo Barros                      |                   9 |                     0 |          0.00
      2026 |       73801 | Renildo Calheiros                   |                  19 |                     0 |          0.00
      2026 |       73808 | Sérgio Brito                        |                   3 |                     0 |          0.00
      2026 |       73933 | ZEQUINHA MARINHO                    |                   2 |                     0 |          0.00
      2026 |       74041 | Luiz Couto                          |                  79 |                     0 |          0.00
      2026 |       74043 | Wellington Roberto                  |                   8 |                     0 |          0.00
      2026 |       74044 | Wilson Santiago                     |                  14 |                     0 |          0.00
      2026 |       74057 | Alice Portugal                      |                  84 |                     0 |          0.00
      2026 |       74060 | Daniel Almeida                      |                  72 |                     0 |          0.00
      2026 |       74065 | Fatima Pelaes                       |                   9 |                     0 |          0.00
      2026 |       74075 | Elcione Barbalho                    |                   7 |                     0 |          0.00
      2026 |       74079 | José Priante                        |                  13 |                     0 |          0.00
      2026 |       74084 | Raimundo Santos                     |                 758 |                     0 |          0.00
      2026 |       74090 | Átila Lins                          |                   2 |                     0 |          0.00
      2026 |       74095 | Pauderney Avelino                   |                   6 |                     0 |          0.00
      2026 |       74156 | Leonardo Monteiro                   |                  59 |                     0 |          0.00
      2026 |       74158 | Mário Heringer                      |                 214 |                     0 |          0.00
      2026 |       74159 | Odair Cunha                         |                   7 |                     0 |          0.00
      2026 |       74160 | Patrus Ananias                      |                  62 |                     0 |          0.00
      2026 |       74161 | Reginaldo Lopes                     |                  18 |                     0 |          0.00
      2026 |       74171 | Chico Alencar                       |                  41 |                     0 |          0.00
      2026 |       74253 | Julio Lopes                         |                  59 |                     0 |          0.00
      2026 |       74262 | Carlos Sampaio                      |                  41 |                     0 |          0.00
      2026 |       74270 | Gilberto Nascimento                 |                  16 |                     0 |          0.00
      2026 |       74273 | Jefferson Campos                    |                  15 |                     0 |          0.00
      2026 |       74283 | Vicentinho                          |                  18 |                     0 |          0.00
      2026 |       74295 | Inácio Arruda                       |                  11 |                     0 |          0.00
      2026 |       74299 | Leônidas Cristino                   |                  17 |                     0 |          0.00
      2026 |       74317 | Júlio Cesar                         |                   7 |                     0 |          0.00
      2026 |       74356 | Silas Câmara                        |                   4 |                     0 |          0.00
      2026 |       74371 | Rubens Otoni                        |                  11 |                     0 |          0.00
      2026 |       74374 | Geraldo Resende                     |                 103 |                     0 |          0.00
      2026 |       74376 | Vander Loubet                       |                  49 |                     0 |          0.00
      2026 |       74383 | Giacobo                             |                   1 |                     0 |          0.00
      2026 |       74398 | Maria do Rosário                    |                 147 |                     0 |          0.00
      2026 |       74400 | Paulo Pimenta                       |                  31 |                     0 |          0.00
      2026 |       74428 | Mendonça Filho                      |                  28 |                     0 |          0.00
      2026 |       74454 | Eunício Oliveira                    |                   7 |                     0 |          0.00
      2026 |       74467 | Damião Feliciano                    |                   5 |                     0 |          0.00
      2026 |       74478 | Luciano Bivar                       |                   2 |                     0 |          0.00
      2026 |       74537 | Claudio Cajado                      |                  10 |                     0 |          0.00
      2026 |       74550 | João Leão                           |                   1 |                     0 |          0.00
      2026 |       74554 | José Rocha                          |                  23 |                     0 |          0.00
      2026 |       74574 | Paulo Magalhães                     |                  20 |                     0 |          0.00
      2026 |       74585 | Lincoln Portela                     |                  30 |                     0 |          0.00
      2026 |       74646 | Aécio Neves                         |                   4 |                     0 |          0.00
      2026 |       74672 | MAGNO MALTA                         |                   2 |                     0 |          0.00
      2026 |       74784 | Luiza Erundina                      |                  23 |                     0 |          0.00
      2026 |       74848 | Jandira Feghali                     |                  49 |                     0 |          0.00
      2026 |       74856 | Laura Carneiro                      |                 624 |                     0 |          0.00
      2026 |       74858 | Lindbergh Farias                    |                  92 |                     0 |          0.00
      2026 |       77003 | Sergio Santos Rodrigues             |                  15 |                     0 |          0.00
      2026 |       80815 | Leo Prates                          |                  26 |                     0 |          0.00
      2026 |       81055 | Márcio Jerry                        |                  10 |                     0 |          0.00
      2026 |       88256 | Clodoaldo Magalhães                 |                  28 |                     0 |          0.00
      2026 |       91228 | Waldemar Oliveira                   |                  31 |                     0 |          0.00
      2026 |       92102 | Leur Lomanto Júnior                 |                  11 |                     0 |          0.00
      2026 |       92699 | Fernando Monteiro                   |                  28 |                     0 |          0.00
      2026 |       92776 | Stefano Aguiar                      |                   5 |                     0 |          0.00
      2026 |       98057 | Lafayette de Andrada                |                  62 |                     0 |          0.00
      2026 |       98148 | Cobalchini                          |                  43 |                     0 |          0.00
      2026 |       98615 | Ismael                              |                  19 |                     0 |          0.00
      2026 |      104552 | Socorro Neri                        |                  91 |                     0 |          0.00
      2026 |      107283 | Gleisi Hoffmann                     |                  18 |                     0 |          0.00
      2026 |      107970 | Ana Paula Leão                      |                  31 |                     0 |          0.00
      2026 |      109429 | Benes Leocádio                      |                  17 |                     0 |          0.00
      2026 |      121948 | Adriano do Baldy                    |                   5 |                     0 |          0.00
      2026 |      122158 | Pedro Paulo                         |                   3 |                     0 |          0.00
      2026 |      122974 | Pedro Lucas Fernandes               |                 187 |                     0 |          0.00
      2026 |      123086 | Átila Lira                          |                  27 |                     0 |          0.00
      2026 |      123756 | Antônia Lúcia                       |                  10 |                     0 |          0.00
      2026 |      128760 | Paulo Marinho Jr                    |                   8 |                     0 |          0.00
      2026 |      129618 | Gorete Pereira                      |                   5 |                     0 |          0.00
      2026 |      133439 | André Figueiredo                    |                  50 |                     0 |          0.00
      2026 |      133810 | Marcelo Moraes                      |                  15 |                     0 |          0.00
      2026 |      136811 | Afonso Hamm                         |                  28 |                     0 |          0.00
      2026 |      137070 | Vicentinho Júnior                   |                   9 |                     0 |          0.00
      2026 |      138286 | Luciano Alves                       |                   6 |                     0 |          0.00
      2026 |      139285 | Lídice da Mata                      |                 113 |                     0 |          0.00
      2026 |      141387 | ANTÔNIO ANDRADE                     |                   2 |                     0 |          0.00
      2026 |      141391 | Arnaldo Jardim                      |                  32 |                     0 |          0.00
      2026 |      141408 | Cleber Verde                        |                  53 |                     0 |          0.00
      2026 |      141411 | Dagoberto Nogueira                  |                  28 |                     0 |          0.00
      2026 |      141421 | Eduardo da Fonte                    |                  55 |                     0 |          0.00
      2026 |      141431 | Fernando Coelho Filho               |                   4 |                     0 |          0.00
      2026 |      141450 | Hugo Leal                           |                 115 |                     0 |          0.00
      2026 |      141456 | Jilmar Tatto                        |                  27 |                     0 |          0.00
      2026 |      141458 | João Carlos Bacelar                 |                  10 |                     0 |          0.00
      2026 |      141459 | João Maia                           |                   5 |                     0 |          0.00
      2026 |      141464 | José Airton Félix Cirilo            |                  13 |                     0 |          0.00
      2026 |      141470 | José Guimarães                      |                  90 |                     0 |          0.00
      2026 |      141485 | Luiz Carlos Busato                  |                  22 |                     0 |          0.00
      2026 |      141487 | Luiz Fernando Faria                 |                   9 |                     0 |          0.00
      2026 |      141488 | Paulo Teixeira                      |                   9 |                     0 |          0.00
      2026 |      141516 | Paulo Abi-Ackel                     |                  17 |                     0 |          0.00
      2026 |      141518 | Paulinho da Força                   |                   7 |                     0 |          0.00
      2026 |      141531 | Rodrigo de Castro                   |                  12 |                     0 |          0.00
      2026 |      141533 | Rodrigo Rollemberg                  |                  70 |                     0 |          0.00
      2026 |      141555 | Vinicius Carvalho                   |                  42 |                     0 |          0.00
      2026 |      143084 | Tiago Dimas                         |                   3 |                     0 |          0.00
      2026 |      143632 | Domingos Neto                       |                  24 |                     0 |          0.00
      2026 |      143942 | Caio Vianna                         |                   7 |                     0 |          0.00
      2026 |      150418 | Márcio Marinho                      |                  42 |                     0 |          0.00
      2026 |      153423 | Renilce Nicodemos                   |                  23 |                     0 |          0.00
      2026 |      154178 | Milton Vieira                       |                   6 |                     0 |          0.00
      2026 |      156190 | Marcel van Hattem                   |                 221 |                     0 |          0.00
      2026 |      157130 | Túlio Gadêlha                       |                  53 |                     0 |          0.00
      2026 |      160161 | Marcelo Queiroz                     |                  44 |                     0 |          0.00
      2026 |      160508 | Afonso Florence                     |                   7 |                     0 |          0.00
      2026 |      160510 | Luis Tibé                           |                   4 |                     0 |          0.00
      2026 |      160512 | Aureo Ribeiro                       |                 103 |                     0 |          0.00
      2026 |      160517 | Paulo Folletto                      |                   4 |                     0 |          0.00
      2026 |      160518 | Weliton Prado                       |                  41 |                     0 |          0.00
      2026 |      160527 | Aguinaldo Ribeiro                   |                  12 |                     0 |          0.00
      2026 |      160535 | Marcon                              |                  31 |                     0 |          0.00
      2026 |      160538 | Bohn Gass                           |                  23 |                     0 |          0.00
      2026 |      160541 | Arthur Lira                         |                   1 |                     0 |          0.00
      2026 |      160545 | Alexandre Leite                     |                   1 |                     0 |          0.00
      2026 |      160548 | Jonas Donizette                     |                 193 |                     0 |          0.00
      2026 |      160552 | Danrlei de Deus Hinterholz          |                   5 |                     0 |          0.00
      2026 |      160553 | Antonio Brito                       |                 147 |                     0 |          0.00
      2026 |      160556 | Padre João                          |                  42 |                     0 |          0.00
      2026 |      160558 | Paulo Freire Costa                  |                   7 |                     0 |          0.00
      2026 |      160559 | Alceu Moreira                       |                  46 |                     0 |          0.00
      2026 |      160561 | Missionário José Olimpio            |                  14 |                     0 |          0.00
      2026 |      160565 | MARA GABRILLI                       |                   2 |                     0 |          0.00
      2026 |      160569 | Waldenor Pereira                    |                  43 |                     0 |          0.00
      2026 |      160575 | Erika Kokay                         |                 154 |                     0 |          0.00
      2026 |      160588 | Diego Andrade                       |                  24 |                     0 |          0.00
      2026 |      160591 | Vinicius Gurgel                     |                   3 |                     0 |          0.00
      2026 |      160592 | Zeca Dirceu                         |                  15 |                     0 |          0.00
      2026 |      160598 | Flávia Morais                       |                 103 |                     0 |          0.00
      2026 |      160599 | Dimas Fabiano                       |                   3 |                     0 |          0.00
      2026 |      160600 | Arthur Oliveira Maia                |                  13 |                     0 |          0.00
      2026 |      160601 | Pr. Marco Feliciano                 |                  35 |                     0 |          0.00
      2026 |      160604 | Pedro Uczai                         |                 413 |                     0 |          0.00
      2026 |      160610 | Valmir Assunção                     |                  29 |                     0 |          0.00
      2026 |      160629 | Romero Rodrigues                    |                  26 |                     0 |          0.00
      2026 |      160632 | Zé Silva                            |                   8 |                     0 |          0.00
      2026 |      160635 | Ruy Carneiro                        |                  20 |                     0 |          0.00
      2026 |      160640 | Eros Biondini                       |                  18 |                     0 |          0.00
      2026 |      160641 | Professora Marcivania               |                  27 |                     0 |          0.00
      2026 |      160642 | Pastor Eurico                       |                  21 |                     0 |          0.00
      2026 |      160665 | Augusto Coutinho                    |                 234 |                     0 |          0.00
      2026 |      160666 | Félix Mendonça Júnior               |                  32 |                     0 |          0.00
      2026 |      160673 | Giovani Cherini                     |                  34 |                     0 |          0.00
      2026 |      160758 | Domingos Sávio                      |                  50 |                     0 |          0.00
      2026 |      160976 | Tiririca                            |                   5 |                     0 |          0.00
      2026 |      161440 | Pezenti                             |                  43 |                     0 |          0.00
      2026 |      161550 | Emidinho Madeira                    |                  16 |                     0 |          0.00
      2026 |      162067 | Kiko Celeguim                       |                  32 |                     0 |          0.00
      2026 |      162332 | Luiz Nishimori                      |                  14 |                     0 |          0.00
      2026 |      163321 | Ronaldo Nogueira                    |                   4 |                     0 |          0.00
      2026 |      165470 | Rodrigo Valadares                   |                  55 |                     0 |          0.00
      2026 |      166402 | Magda Mofatto                       |                  10 |                     0 |          0.00
      2026 |      171617 | Paulão                              |                  33 |                     0 |          0.00
      2026 |      171623 | Fabio Reis                          |                   1 |                     0 |          0.00
      2026 |      171786 | Miguel Ângelo                       |                  38 |                     0 |          0.00
      2026 |      172711 | PLÍNIO VALÉRIO                      |                   3 |                     0 |          0.00
      2026 |      175765 | Ribamar Silva                       |                  11 |                     0 |          0.00
      2026 |      178829 | Capitão Augusto                     |                  49 |                     0 |          0.00
      2026 |      178831 | André Abdon                         |                   2 |                     0 |          0.00
      2026 |      178832 | Leandre                             |                   1 |                     0 |          0.00
      2026 |      178835 | Afonso Motta                        |                  13 |                     0 |          0.00
      2026 |      178843 | Marx Beltrão                        |                  12 |                     0 |          0.00
      2026 |      178854 | Elmar Nascimento                    |                   4 |                     0 |          0.00
      2026 |      178857 | Jorge Solla                         |                  94 |                     0 |          0.00
      2026 |      178858 | Mário Negromonte Jr.                |                   4 |                     0 |          0.00
      2026 |      178860 | Paulo Azi                           |                  20 |                     0 |          0.00
      2026 |      178866 | Luizianne Lins                      |                  38 |                     0 |          0.00
      2026 |      178871 | Evair Vieira de Melo                |                 335 |                     0 |          0.00
      2026 |      178873 | Helder Salomão                      |                 108 |                     0 |          0.00
      2026 |      178876 | Célio Silveira                      |                  13 |                     0 |          0.00
      2026 |      178881 | Aluisio Mendes                      |                  31 |                     0 |          0.00
