Q11 complemento - nuvem de palavras completa por partido
 ano_dados | sigla_partido |                      token                       | frequencia 
      2026 | REPUBLICANOS  | analisadas                                       |          3
      2026 | REPUBLICANOS  | vinculante                                       |          3
      2026 | REPUBLICANOS  | comerciais                                       |          3
      2026 | REPUBLICANOS  | estímulo                                         |          3
      2026 | REPUBLICANOS  | diversas                                         |          3
      2026 | REPUBLICANOS  | infração                                         |          3
      2026 | REPUBLICANOS  | 3992025requerimento                              |          3
      2026 | REPUBLICANOS  | cometido                                         |          3
      2026 | REPUBLICANOS  | 14790                                            |          3
      2026 | REPUBLICANOS  | resguardar                                       |          3
      2026 | REPUBLICANOS  | trajeto                                          |          3
      2026 | REPUBLICANOS  | compartilhamento                                 |          3
      2026 | REPUBLICANOS  | superendividamento                               |          3
      2026 | REPUBLICANOS  | 3880                                             |          3
      2026 | REPUBLICANOS  | responsável                                      |          3
      2026 | REPUBLICANOS  | resposta                                         |          3
      2026 | REPUBLICANOS  | 12025                                            |          3
      2026 | REPUBLICANOS  | restritivas                                      |          3
      2026 | REPUBLICANOS  | número                                           |          3
      2026 | REPUBLICANOS  | complementação                                   |          3
      2026 | REPUBLICANOS  | resultado                                        |          3
      2026 | REPUBLICANOS  | resultantes                                      |          3
      2026 | REPUBLICANOS  | delegado                                         |          3
      2026 | REPUBLICANOS  | indícios                                         |          3
      2026 | REPUBLICANOS  | alto                                             |          3
      2026 | REPUBLICANOS  | perda                                            |          2
      2026 | REPUBLICANOS  | 104062002                                        |          2
      2026 | REPUBLICANOS  | 10719                                            |          2
      2026 | REPUBLICANOS  | 11196                                            |          2
      2026 | REPUBLICANOS  | 112                                              |          2
      2026 | REPUBLICANOS  | 10741                                            |          2
      2026 | REPUBLICANOS  | 11302025                                         |          2
      2026 | REPUBLICANOS  | 10692025                                         |          2
      2026 | REPUBLICANOS  | 10823                                            |          2
      2026 | REPUBLICANOS  | 11442                                            |          2
      2026 | REPUBLICANOS  | 101252018                                        |          2
      2026 | REPUBLICANOS  | 12024                                            |          2
      2026 | REPUBLICANOS  | 12114                                            |          2
      2026 | REPUBLICANOS  | 12187                                            |          2
      2026 | REPUBLICANOS  | 1232006                                          |          2
      2026 | REPUBLICANOS  | 12351                                            |          2
      2026 | REPUBLICANOS  | 12527                                            |          2
      2026 | REPUBLICANOS  | 12764                                            |          2
      2026 | REPUBLICANOS  | 13000000                                         |          2
      2026 | REPUBLICANOS  | 13105                                            |          2
      2026 | REPUBLICANOS  | 13445                                            |          2
      2026 | REPUBLICANOS  | 137                                              |          2
      2026 | REPUBLICANOS  | 13792025                                         |          2
      2026 | REPUBLICANOS  | 13819                                            |          2
      2026 | REPUBLICANOS  | 14133                                            |          2
      2026 | REPUBLICANOS  | 142026                                           |          2
      2026 | REPUBLICANOS  | 144                                              |          2
      2026 | REPUBLICANOS  | 14462025                                         |          2
      2026 | REPUBLICANOS  | 14600                                            |          2
      2026 | REPUBLICANOS  | 14701                                            |          2
      2026 | REPUBLICANOS  | 14758                                            |          2
      2026 | REPUBLICANOS  | 149022024                                        |          2
      2026 | REPUBLICANOS  | 1562023                                          |          2
      2026 | REPUBLICANOS  | 16252026                                         |          2
      2026 | REPUBLICANOS  | 1822025                                          |          2
      2026 | REPUBLICANOS  | 1937                                             |          2
      2026 | REPUBLICANOS  | 1976                                             |          2
      2026 | REPUBLICANOS  | 1992                                             |          2
      2026 | REPUBLICANOS  | 20232027                                         |          2
      2026 | REPUBLICANOS  | 2028                                             |          2
      2026 | REPUBLICANOS  | 21562024                                         |          2
      2026 | REPUBLICANOS  | 2192026                                          |          2
      2026 | REPUBLICANOS  | 232                                              |          2
      2026 | REPUBLICANOS  | 23512024                                         |          2
      2026 | REPUBLICANOS  | 24332025                                         |          2
      2026 | REPUBLICANOS  | 24582025                                         |          2
      2026 | REPUBLICANOS  | 24802025                                         |          2
      2026 | REPUBLICANOS  | 252                                              |          2
      2026 | REPUBLICANOS  | 25572025                                         |          2
      2026 | REPUBLICANOS  | 26772025                                         |          2
      2026 | REPUBLICANOS  | 270a                                             |          2
      2026 | REPUBLICANOS  | 270b                                             |          2
      2026 | REPUBLICANOS  | 270c                                             |          2
      2026 | REPUBLICANOS  | 27802024destaque                                 |          2
      2026 | REPUBLICANOS  | 28192020requerimento                             |          2
      2026 | REPUBLICANOS  | 2827                                             |          2
      2026 | REPUBLICANOS  | 28481940                                         |          2
      2026 | REPUBLICANOS  | 2951                                             |          2
      2026 | REPUBLICANOS  | 30082024                                         |          2
      2026 | REPUBLICANOS  | 30252023                                         |          2
      2026 | REPUBLICANOS  | 3042024                                          |          2
      2026 | REPUBLICANOS  | 31472025                                         |          2
      2026 | REPUBLICANOS  | 33032025                                         |          2
      2026 | REPUBLICANOS  | 33922024                                         |          2
      2026 | REPUBLICANOS  | 342022                                           |          2
      2026 | REPUBLICANOS  | 34372025                                         |          2
      2026 | REPUBLICANOS  | 352026                                           |          2
      2026 | REPUBLICANOS  | 35402024                                         |          2
      2026 | REPUBLICANOS  | 35922020                                         |          2
      2026 | REPUBLICANOS  | 3662                                             |          2
      2026 | REPUBLICANOS  | 36622025                                         |          2
      2026 | REPUBLICANOS  | 36h                                              |          2
      2026 | REPUBLICANOS  | 37092025                                         |          2
      2026 | REPUBLICANOS  | 38152025                                         |          2
      2026 | REPUBLICANOS  | 38392023                                         |          2
      2026 | REPUBLICANOS  | 3984                                             |          2
      2026 | REPUBLICANOS  | 39902020                                         |          2
      2026 | REPUBLICANOS  | 40832025                                         |          2
      2026 | REPUBLICANOS  | 4117                                             |          2
      2026 | REPUBLICANOS  | 41172025                                         |          2
      2026 | REPUBLICANOS  | 42072025                                         |          2
      2026 | REPUBLICANOS  | 42302025                                         |          2
      2026 | REPUBLICANOS  | 4262025                                          |          2
      2026 | REPUBLICANOS  | 43302024                                         |          2
      2026 | REPUBLICANOS  | 4362023                                          |          2
      2026 | REPUBLICANOS  | 462026                                           |          2
      2026 | REPUBLICANOS  | 4621                                             |          2
      2026 | REPUBLICANOS  | 46382023                                         |          2
      2026 | REPUBLICANOS  | 51252023                                         |          2
      2026 | REPUBLICANOS  | 52952025                                         |          2
      2026 | REPUBLICANOS  | 532026                                           |          2
      2026 | REPUBLICANOS  | 533                                              |          2
      2026 | REPUBLICANOS  | 5332024                                          |          2
      2026 | REPUBLICANOS  | 5405                                             |          2
      2026 | REPUBLICANOS  | 542026                                           |          2
      2026 | REPUBLICANOS  | 5452                                             |          2
      2026 | REPUBLICANOS  | 5472025                                          |          2
      2026 | REPUBLICANOS  | 555                                              |          2
      2026 | REPUBLICANOS  | 556mm                                            |          2
      2026 | REPUBLICANOS  | 55822025destaque                                 |          2
      2026 | REPUBLICANOS  | 5868                                             |          2
      2026 | REPUBLICANOS  | 59002025                                         |          2
      2026 | REPUBLICANOS  | 60522025                                         |          2
      2026 | REPUBLICANOS  | 60532025                                         |          2
      2026 | REPUBLICANOS  | 6415                                             |          2
      2026 | REPUBLICANOS  | 643                                              |          2
      2026 | REPUBLICANOS  | 65132025                                         |          2
      2026 | REPUBLICANOS  | 6612024                                          |          2
      2026 | REPUBLICANOS  | 66152025                                         |          2
      2026 | REPUBLICANOS  | 667                                              |          2
      2026 | REPUBLICANOS  | 682025                                           |          2
      2026 | REPUBLICANOS  | 6912025                                          |          2
      2026 | REPUBLICANOS  | 7092026                                          |          2
      2026 | REPUBLICANOS  | 72101984                                         |          2
      2026 | REPUBLICANOS  | 727                                              |          2
      2026 | REPUBLICANOS  | 7492023                                          |          2
      2026 | REPUBLICANOS  | 750                                              |          2
      2026 | REPUBLICANOS  | 762mm                                            |          2
      2026 | REPUBLICANOS  | 7766                                             |          2
      2026 | REPUBLICANOS  | 8023                                             |          2
      2026 | REPUBLICANOS  | 8036                                             |          2
      2026 | REPUBLICANOS  | 80691990                                         |          2
      2026 | REPUBLICANOS  | 80721990                                         |          2
      2026 | REPUBLICANOS  | 8213                                             |          2
      2026 | REPUBLICANOS  | 8313                                             |          2
      2026 | REPUBLICANOS  | 8666                                             |          2
      2026 | REPUBLICANOS  | 890                                              |          2
      2026 | REPUBLICANOS  | 9249                                             |          2
      2026 | REPUBLICANOS  | 9455                                             |          2
      2026 | REPUBLICANOS  | 9504                                             |          2
      2026 | REPUBLICANOS  | 9656                                             |          2
      2026 | REPUBLICANOS  | 9782                                             |          2
      2026 | REPUBLICANOS  | 9961                                             |          2
      2026 | REPUBLICANOS  | 9985                                             |          2
      2026 | REPUBLICANOS  | 9mm                                              |          2
      2026 | REPUBLICANOS  | abandono                                         |          2
      2026 | REPUBLICANOS  | abiackel                                         |          2
      2026 | REPUBLICANOS  | ablv                                             |          2
      2026 | REPUBLICANOS  | academia                                         |          2
      2026 | REPUBLICANOS  | acautelamento                                    |          2
      2026 | REPUBLICANOS  | acautelatórias                                   |          2
      2026 | REPUBLICANOS  | acessos                                          |          2
      2026 | REPUBLICANOS  | acidente                                         |          2
      2026 | REPUBLICANOS  | acompanhar                                       |          2
      2026 | REPUBLICANOS  | acréscimo                                        |          2
      2026 | REPUBLICANOS  | adequada                                         |          2
      2026 | REPUBLICANOS  | aditivos                                         |          2
      2026 | REPUBLICANOS  | adotados                                         |          2
      2026 | REPUBLICANOS  | adverso                                          |          2
      2026 | REPUBLICANOS  | aécio                                            |          2
      2026 | REPUBLICANOS  | aerossol                                         |          2
      2026 | REPUBLICANOS  | afetadas                                         |          2
      2026 | REPUBLICANOS  | agrária                                          |          2
      2026 | REPUBLICANOS  | agricultores                                     |          2
      2026 | REPUBLICANOS  | agu                                              |          2
      2026 | REPUBLICANOS  | alegação                                         |          2
      2026 | REPUBLICANOS  | além                                             |          2
      2026 | REPUBLICANOS  | alexandre                                        |          2
      2026 | REPUBLICANOS  | algorítmica                                      |          2
      2026 | REPUBLICANOS  | algoritmo                                        |          2
      2026 | REPUBLICANOS  | alimentícia                                      |          2
      2026 | REPUBLICANOS  | alíquotas                                        |          2
      2026 | REPUBLICANOS  | alta                                             |          2
      2026 | REPUBLICANOS  | alterações                                       |          2
      2026 | REPUBLICANOS  | alternativa                                      |          2
      2026 | REPUBLICANOS  | aluguel                                          |          2
      2026 | REPUBLICANOS  | aluisio                                          |          2
      2026 | REPUBLICANOS  | alusão                                           |          2
      2026 | REPUBLICANOS  | âmber                                            |          2
      2026 | REPUBLICANOS  | amiga                                            |          2
      2026 | REPUBLICANOS  | amigo                                            |          2
      2026 | REPUBLICANOS  | amigos                                           |          2
      2026 | REPUBLICANOS  | amoris                                           |          2
      2026 | REPUBLICANOS  | análogo                                          |          2
      2026 | REPUBLICANOS  | andamento                                        |          2
      2026 | REPUBLICANOS  | anp                                              |          2
      2026 | REPUBLICANOS  | ans                                              |          2
      2026 | REPUBLICANOS  | ante                                             |          2
      2026 | REPUBLICANOS  | anteriores                                       |          2
      2026 | REPUBLICANOS  | anvisa                                           |          2
      2026 | REPUBLICANOS  | aparelhos                                        |          2
      2026 | REPUBLICANOS  | apreensões                                       |          2
      2026 | REPUBLICANOS  | apropriado                                       |          2
      2026 | REPUBLICANOS  | aprova                                           |          2
      2026 | REPUBLICANOS  | aprovado                                         |          2
      2026 | REPUBLICANOS  | aprovados                                        |          2
      2026 | REPUBLICANOS  | aproximação                                      |          2
      2026 | REPUBLICANOS  | arco                                             |          2
      2026 | REPUBLICANOS  | arrendamento                                     |          2
      2026 | REPUBLICANOS  | artísticas                                       |          2
      2026 | REPUBLICANOS  | artístico                                        |          2
      2026 | REPUBLICANOS  | assassinato                                      |          2
      2026 | REPUBLICANOS  | assecuratórias                                   |          2
      2026 | REPUBLICANOS  | assédio                                          |          2
      2026 | REPUBLICANOS  | assinaturas                                      |          2
      2026 | REPUBLICANOS  | assis                                            |          2
      2026 | REPUBLICANOS  | assistenciais                                    |          2
      2026 | REPUBLICANOS  | assolou                                          |          2
      2026 | REPUBLICANOS  | atenderão                                        |          2
      2026 | REPUBLICANOS  | atingiram                                        |          2
      2026 | REPUBLICANOS  | ativa                                            |          2
      2026 | REPUBLICANOS  | atracação                                        |          2
      2026 | REPUBLICANOS  | atribuições                                      |          2
      2026 | REPUBLICANOS  | atual                                            |          2
      2026 | REPUBLICANOS  | atualmente                                       |          2
      2026 | REPUBLICANOS  | atuam                                            |          2
      2026 | REPUBLICANOS  | atuem                                            |          2
      2026 | REPUBLICANOS  | audiovisual                                      |          2
      2026 | REPUBLICANOS  | auditiva                                         |          2
      2026 | REPUBLICANOS  | autistas                                         |          2
      2026 | REPUBLICANOS  | autoatendimento                                  |          2
      2026 | REPUBLICANOS  | automóvel                                        |          2
      2026 | REPUBLICANOS  | auxiliar                                         |          2
      2026 | REPUBLICANOS  | auxíliocreche                                    |          2
      2026 | REPUBLICANOS  | avaliar                                          |          2
      2026 | REPUBLICANOS  | averiguar                                        |          2
      2026 | REPUBLICANOS  | bancária                                         |          2
      2026 | REPUBLICANOS  | bancário                                         |          2
      2026 | REPUBLICANOS  | bancos                                           |          2
      2026 | REPUBLICANOS  | bíblia                                           |          2
      2026 | REPUBLICANOS  | biblioteca                                       |          2
      2026 | REPUBLICANOS  | biológicos                                       |          2
      2026 | REPUBLICANOS  | biossegurança                                    |          2
      2026 | REPUBLICANOS  | boas                                             |          2
      2026 | REPUBLICANOS  | bolsaeducador                                    |          2
      2026 | REPUBLICANOS  | bolsatreinador                                   |          2
      2026 | REPUBLICANOS  | botão                                            |          2
      2026 | REPUBLICANOS  | braile                                           |          2
      2026 | REPUBLICANOS  | brasilbahrein                                    |          2
      2026 | REPUBLICANOS  | brasilcoréia                                     |          2
      2026 | REPUBLICANOS  | cadastros                                        |          2
      2026 | REPUBLICANOS  | calamidade                                       |          2
      2026 | REPUBLICANOS  | calibres                                         |          2
      2026 | REPUBLICANOS  | câmeras                                          |          2
      2026 | REPUBLICANOS  | caminho                                          |          2
      2026 | REPUBLICANOS  | cannabis                                         |          2
      2026 | REPUBLICANOS  | caó                                              |          2
      2026 | REPUBLICANOS  | capela                                           |          2
      2026 | REPUBLICANOS  | capita                                           |          2
      2026 | REPUBLICANOS  | características                                  |          2
      2026 | REPUBLICANOS  | carlos                                           |          2
      2026 | REPUBLICANOS  | carne                                            |          2
      2026 | REPUBLICANOS  | carreira                                         |          2
      2026 | REPUBLICANOS  | carreiras                                        |          2
      2026 | REPUBLICANOS  | cartão                                           |          2
      2026 | REPUBLICANOS  | carvalho                                         |          2
      2026 | REPUBLICANOS  | catorze                                          |          2
      2026 | REPUBLICANOS  | causados                                         |          2
      2026 | REPUBLICANOS  | ccfgts                                           |          2
      2026 | REPUBLICANOS  | ccti                                             |          2
      2026 | REPUBLICANOS  | cdt                                              |          2
      2026 | REPUBLICANOS  | cédula                                           |          2
      2026 | REPUBLICANOS  | celas                                            |          2
      2026 | REPUBLICANOS  | celso                                            |          2
      2026 | REPUBLICANOS  | cento                                            |          2
      2026 | REPUBLICANOS  | cerol                                            |          2
      2026 | REPUBLICANOS  | certificação                                     |          2
      2026 | REPUBLICANOS  | cesta                                            |          2
      2026 | REPUBLICANOS  | cfc                                              |          2
      2026 | REPUBLICANOS  | chamadas                                         |          2
      2026 | REPUBLICANOS  | chilena                                          |          2
      2026 | REPUBLICANOS  | chocolates                                       |          2
      2026 | REPUBLICANOS  | científicas                                      |          2
      2026 | REPUBLICANOS  | científicos                                      |          2
      2026 | REPUBLICANOS  | cientista                                        |          2
      2026 | REPUBLICANOS  | cinco                                            |          2
      2026 | REPUBLICANOS  | cinematográfica                                  |          2
      2026 | REPUBLICANOS  | civis                                            |          2
      2026 | REPUBLICANOS  | classe                                           |          2
      2026 | REPUBLICANOS  | cláusulas                                        |          2
      2026 | REPUBLICANOS  | cliente                                          |          2
      2026 | REPUBLICANOS  | climatério                                       |          2
      2026 | REPUBLICANOS  | climática                                        |          2
      2026 | REPUBLICANOS  | climáticas                                       |          2
      2026 | REPUBLICANOS  | clínico                                          |          2
      2026 | REPUBLICANOS  | cnc                                              |          2
      2026 | REPUBLICANOS  | cncr                                             |          2
      2026 | REPUBLICANOS  | cndb                                             |          2
      2026 | REPUBLICANOS  | cnerc                                            |          2
      2026 | REPUBLICANOS  | cnil                                             |          2
      2026 | REPUBLICANOS  | cnpr                                             |          2
      2026 | REPUBLICANOS  | cob                                              |          2
      2026 | REPUBLICANOS  | cofins                                           |          2
      2026 | REPUBLICANOS  | colete                                           |          2
      2026 | REPUBLICANOS  | coletivas                                        |          2
      2026 | REPUBLICANOS  | coletivos                                        |          2
      2026 | REPUBLICANOS  | colo                                             |          2
      2026 | REPUBLICANOS  | colorretal                                       |          2
      2026 | REPUBLICANOS  | comando                                          |          2
      2026 | REPUBLICANOS  | combustível                                      |          2
      2026 | REPUBLICANOS  | cometidas                                        |          2
      2026 | REPUBLICANOS  | cominada                                         |          2
      2026 | REPUBLICANOS  | compatibilizálas                                 |          2
      2026 | REPUBLICANOS  | competitividade                                  |          2
      2026 | REPUBLICANOS  | complementares                                   |          2
      2026 | REPUBLICANOS  | complexo                                         |          2
      2026 | REPUBLICANOS  | compliance                                       |          2
      2026 | REPUBLICANOS  | componentes                                      |          2
      2026 | REPUBLICANOS  | compromissos                                     |          2
      2026 | REPUBLICANOS  | comprovem                                        |          2
      2026 | REPUBLICANOS  | comunicador                                      |          2
      2026 | REPUBLICANOS  | comunico                                         |          2
      2026 | REPUBLICANOS  | conceder                                         |          2
      2026 | REPUBLICANOS  | concretos                                        |          2
      2026 | REPUBLICANOS  | condenadas                                       |          2
      2026 | REPUBLICANOS  | condicionantes                                   |          2
      2026 | REPUBLICANOS  | condução                                         |          2
      2026 | REPUBLICANOS  | conectividade                                    |          2
      2026 | REPUBLICANOS  | confecção                                        |          2
      2026 | REPUBLICANOS  | conferir                                         |          2
      2026 | REPUBLICANOS  | confiança                                        |          2
      2026 | REPUBLICANOS  | congelamento                                     |          2
      2026 | REPUBLICANOS  | conjunta                                         |          2
      2026 | REPUBLICANOS  | consideração                                     |          2
      2026 | REPUBLICANOS  | consignados                                      |          2
      2026 | REPUBLICANOS  | consortio                                        |          2
      2026 | REPUBLICANOS  | constitucional                                   |          2
      2026 | REPUBLICANOS  | contestação                                      |          2
      2026 | REPUBLICANOS  | continuado                                       |          2
      2026 | REPUBLICANOS  | contrabandeadas                                  |          2
      2026 | REPUBLICANOS  | contratações                                     |          2
      2026 | REPUBLICANOS  | contrate                                         |          2
      2026 | REPUBLICANOS  | contratual                                       |          2
      2026 | REPUBLICANOS  | convenção                                        |          2
      2026 | REPUBLICANOS  | convite                                          |          2
      2026 | REPUBLICANOS  | convivência                                      |          2
      2026 | REPUBLICANOS  | cooperativa                                      |          2
      2026 | REPUBLICANOS  | coordenação                                      |          2
      2026 | REPUBLICANOS  | coprodução                                       |          2
      2026 | REPUBLICANOS  | corpo                                            |          2
      2026 | REPUBLICANOS  | correta                                          |          2
      2026 | REPUBLICANOS  | corretor                                         |          2
      2026 | REPUBLICANOS  | cosmetologia                                     |          2
      2026 | REPUBLICANOS  | cpasf                                            |          2
      2026 | REPUBLICANOS  | cpd                                              |          2
      2026 | REPUBLICANOS  | criado                                           |          2
      2026 | REPUBLICANOS  | crônica                                          |          2
      2026 | REPUBLICANOS  | cronograma                                       |          2
      2026 | REPUBLICANOS  | csaude                                           |          2
      2026 | REPUBLICANOS  | csll                                             |          2
      2026 | REPUBLICANOS  | cuidador                                         |          2
      2026 | REPUBLICANOS  | cunho                                            |          2
      2026 | REPUBLICANOS  | currículo                                        |          2
      2026 | REPUBLICANOS  | custas                                           |          2
      2026 | REPUBLICANOS  | custo                                            |          2
      2026 | REPUBLICANOS  | dar                                              |          2
      2026 | REPUBLICANOS  | datacenter                                       |          2
      2026 | REPUBLICANOS  | definições                                       |          2
      2026 | REPUBLICANOS  | dependente                                       |          2
      2026 | REPUBLICANOS  | desastre                                         |          2
      2026 | REPUBLICANOS  | descentralizada                                  |          2
      2026 | REPUBLICANOS  | desenvolvidas                                    |          2
      2026 | REPUBLICANOS  | design                                           |          2
      2026 | REPUBLICANOS  | desistência                                      |          2
      2026 | REPUBLICANOS  | despacho                                         |          2
      2026 | REPUBLICANOS  | desporto                                         |          2
      2026 | REPUBLICANOS  | desrespeitosas                                   |          2
      2026 | REPUBLICANOS  | dessas                                           |          2
      2026 | REPUBLICANOS  | desvio                                           |          2
      2026 | REPUBLICANOS  | determinação                                     |          2
      2026 | REPUBLICANOS  | determinações                                    |          2
      2026 | REPUBLICANOS  | determinado                                      |          2
      2026 | REPUBLICANOS  | detetive                                         |          2
      2026 | REPUBLICANOS  | devedor                                          |          2
      2026 | REPUBLICANOS  | diária                                           |          2
      2026 | REPUBLICANOS  | dias                                             |          2
      2026 | REPUBLICANOS  | diferenciação                                    |          2
      2026 | REPUBLICANOS  | difícil                                          |          2
      2026 | REPUBLICANOS  | dinâmica                                         |          2
      2026 | REPUBLICANOS  | direçãogeral                                     |          2
      2026 | REPUBLICANOS  | dirigidas                                        |          2
      2026 | REPUBLICANOS  | dispensa                                         |          2
      2026 | REPUBLICANOS  | dispensado                                       |          2
      2026 | REPUBLICANOS  | dli                                              |          2
      2026 | REPUBLICANOS  | dobro                                            |          2
      2026 | REPUBLICANOS  | documentação                                     |          2
      2026 | REPUBLICANOS  | documentos                                       |          2
      2026 | REPUBLICANOS  | doloso                                           |          2
      2026 | REPUBLICANOS  | domésticos                                       |          2
      2026 | REPUBLICANOS  | duplicidade                                      |          2
      2026 | REPUBLICANOS  | efetivação                                       |          2
      2026 | REPUBLICANOS  | elaboração                                       |          2
      2026 | REPUBLICANOS  | elegibilidade                                    |          2
      2026 | REPUBLICANOS  | elementos                                        |          2
      2026 | REPUBLICANOS  | elétrico                                         |          2
      2026 | REPUBLICANOS  | elevada                                          |          2
      2026 | REPUBLICANOS  | elevado                                          |          2
      2026 | REPUBLICANOS  | ementa                                           |          2
      2026 | REPUBLICANOS  | emergenciais                                     |          2
      2026 | REPUBLICANOS  | empreendedor                                     |          2
      2026 | REPUBLICANOS  | empreendimento                                   |          2
      2026 | REPUBLICANOS  | empréstimos                                      |          2
      2026 | REPUBLICANOS  | enchente                                         |          2
      2026 | REPUBLICANOS  | endividamento                                    |          2
      2026 | REPUBLICANOS  | enganosa                                         |          2
      2026 | REPUBLICANOS  | engenharia                                       |          2
      2026 | REPUBLICANOS  | entrega                                          |          2
      2026 | REPUBLICANOS  | episódios                                        |          2
      2026 | REPUBLICANOS  | equidade                                         |          2
      2026 | REPUBLICANOS  | equipes                                          |          2
      2026 | REPUBLICANOS  | equitativa                                       |          2
      2026 | REPUBLICANOS  | escala                                           |          2
      2026 | REPUBLICANOS  | escrutínio                                       |          2
      2026 | REPUBLICANOS  | esg                                              |          2
      2026 | REPUBLICANOS  | espinhal                                         |          2
      2026 | REPUBLICANOS  | esportivo                                        |          2
      2026 | REPUBLICANOS  | essencial                                        |          2
      2026 | REPUBLICANOS  | estabelecimento                                  |          2
      2026 | REPUBLICANOS  | estação                                          |          2
      2026 | REPUBLICANOS  | estância                                         |          2
      2026 | REPUBLICANOS  | esterilização                                    |          2
      2026 | REPUBLICANOS  | estimado                                         |          2
      2026 | REPUBLICANOS  | estoques                                         |          2
      2026 | REPUBLICANOS  | estratégias                                      |          2
      2026 | REPUBLICANOS  | estratégicas                                     |          2
      2026 | REPUBLICANOS  | estrito                                          |          2
      2026 | REPUBLICANOS  | estruturais                                      |          2
      2026 | REPUBLICANOS  | etária                                           |          2
      2026 | REPUBLICANOS  | evasão                                           |          2
      2026 | REPUBLICANOS  | evidências                                       |          2
      2026 | REPUBLICANOS  | evitar                                           |          2
      2026 | REPUBLICANOS  | exame                                            |          2
      2026 | REPUBLICANOS  | excesso                                          |          2
      2026 | REPUBLICANOS  | excluir                                          |          2
      2026 | REPUBLICANOS  | executantes                                      |          2
      2026 | REPUBLICANOS  | exercer                                          |          2
      2026 | REPUBLICANOS  | exercidas                                        |          2
      2026 | REPUBLICANOS  | exercidos                                        |          2
      2026 | REPUBLICANOS  | exposições                                       |          2
      2026 | REPUBLICANOS  | expressa                                         |          2
      2026 | REPUBLICANOS  | expressão                                        |          2
      2026 | REPUBLICANOS  | externa                                          |          2
      2026 | REPUBLICANOS  | extrajudicial                                    |          2
      2026 | REPUBLICANOS  | extraordinária                                   |          2
      2026 | REPUBLICANOS  | extrapole                                        |          2
      2026 | REPUBLICANOS  | extratos                                         |          2
      2026 | REPUBLICANOS  | fachada                                          |          2
      2026 | REPUBLICANOS  | facial                                           |          2
      2026 | REPUBLICANOS  | facilitar                                        |          2
      2026 | REPUBLICANOS  | falsa                                            |          2
      2026 | REPUBLICANOS  | familiaris                                       |          2
      2026 | REPUBLICANOS  | farmácia                                         |          2
      2026 | REPUBLICANOS  | fatima                                           |          2
      2026 | REPUBLICANOS  | favor                                            |          2
      2026 | REPUBLICANOS  | federalização                                    |          2
      2026 | REPUBLICANOS  | feita                                            |          2
      2026 | REPUBLICANOS  | femininas                                        |          2
      2026 | REPUBLICANOS  | fenômeno                                         |          2
      2026 | REPUBLICANOS  | feriados                                         |          2
      2026 | REPUBLICANOS  | fernando                                         |          2
      2026 | REPUBLICANOS  | ferramentas                                      |          2
      2026 | REPUBLICANOS  | ferroviária                                      |          2
      2026 | REPUBLICANOS  | fertilidade                                      |          2
      2026 | REPUBLICANOS  | fica                                             |          2
      2026 | REPUBLICANOS  | financeiramente                                  |          2
      2026 | REPUBLICANOS  | fiscalizadas                                     |          2
      2026 | REPUBLICANOS  | fluvial                                          |          2
      2026 | REPUBLICANOS  | fluxo                                            |          2
      2026 | REPUBLICANOS  | forçado                                          |          2
      2026 | REPUBLICANOS  | formalmente                                      |          2
      2026 | REPUBLICANOS  | fornecimento                                     |          2
      2026 | REPUBLICANOS  | fraudulenta                                      |          2
      2026 | REPUBLICANOS  | fronteiras                                       |          2
      2026 | REPUBLICANOS  | função                                           |          2
      2026 | REPUBLICANOS  | funções                                          |          2
      2026 | REPUBLICANOS  | fundamentada                                     |          2
      2026 | REPUBLICANOS  | fundamentais                                     |          2
      2026 | REPUBLICANOS  | furto                                            |          2
      2026 | REPUBLICANOS  | fuzis                                            |          2
