 id_deputado |      nome      | tema_ou_tipo | id_votacao  | voto | sigla_tipo | numero | ano |                                                                              ementa                                                                              
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     30 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     31 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     32 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     33 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     34 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     35 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     36 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     37 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     38 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     39 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     40 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     41 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     42 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     43 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     44 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     45 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     46 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-31  | Nao  | RPD        |     47 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      2 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      5 |   0 | Requerimento de Adiamento da Votação - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      6 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      7 |   0 | Votação Nominal do Requerimento de Adiamento da Votação - PL 4322/2024-Requerimento de Adiamento da Votação - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      8 |   0 | Requerimento de Adiamento da Discussão - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |      9 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão - PL 4322/2024-Requerimento de Adiamento da Discussão - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     10 |   0 | Requerimento de Votação Nominal - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     11 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     12 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     13 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     14 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     15 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     16 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     17 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     18 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     19 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     20 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     21 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     22 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     23 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     24 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     25 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     26 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     27 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     28 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     29 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     30 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     31 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     32 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     33 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     34 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     35 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     36 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     37 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     38 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     39 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     40 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     41 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     42 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     43 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     44 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     45 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     46 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     47 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     48 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     49 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     50 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     51 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     52 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     53 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     54 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     55 |   0 | Requerimento de Inversão da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     56 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     57 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     58 |   0 | Requerimento de Retirada de Matéria da Pauta
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     59 |   0 | Requerimento de Adiamento da Discussão
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     60 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão - PL 4322/2024-Requerimento de Adiamento da Discussão
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     61 |   0 | Requerimento de Adiamento da Votação
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     62 |   0 | Votação Nominal do Requerimento de Adiamento da Votação - PL 4322/2024-Requerimento de Adiamento da Votação
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     63 |   0 | Requerimento de Votação Nominal - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     64 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     65 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta
      220588 | Roberto Duarte | RPD          | 2467936-42  | Nao  | RPD        |     66 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4322/2024-Requerimento de Retirada de Matéria da Pauta - PL 4322/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      2 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4397/2024-Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      3 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 4397/2024-Requerimento de Adiamento da Discussão Matéria Urgente - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      5 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      6 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 4397/2024-Requerimento de Adiamento da Votação Matéria Urgente - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      7 |   0 | Requerimento de Votação Nominal - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      8 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |      9 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4397/2024-Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |     10 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |     11 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4397/2024-Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |     12 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2469569-38  | Sim  | RPD        |     13 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 4397/2024-Requerimento de Retirada de Matéria da Pauta - PL 4397/2024
      220588 | Roberto Duarte | RPD          | 2487399-57  | Sim  | RPD        |      1 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 1069/2025-Destaque para Votação em Separado - PL 1069/2025
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      1 |   0 | Requerimento de Encerramento da Discussão - Plenário - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      2 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      3 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      4 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      5 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      6 |   0 | Requerimento Procedimental Genérico - PEC 18/2025
      220588 | Roberto Duarte | RPD          | 2500080-320 | Sim  | RPD        |      7 |   0 | Requerimento Procedimental Genérico - PEC 18/2025
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      1 |   0 | Requerimento de Encerramento da Discussão - Plenário - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      2 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      3 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      4 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      5 |   0 | Votação Nominal do Destaque de Emenda - PEC 18/2025 Turno 1
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      6 |   0 | Requerimento Procedimental Genérico - PEC 18/2025
      220588 | Roberto Duarte | RPD          | 2500080-330 | Sim  | RPD        |      7 |   0 | Requerimento Procedimental Genérico - PEC 18/2025
      220588 | Roberto Duarte | RPD          | 2503833-43  | Nao  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1769/2019
      220588 | Roberto Duarte | RPD          | 2503833-43  | Nao  | RPD        |      2 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1769/2019-Requerimento de Retirada de Matéria da Pauta - PL 1769/2019
      220588 | Roberto Duarte | RPD          | 2503833-43  | Nao  | RPD        |      3 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1769/2019
      220588 | Roberto Duarte | RPD          | 2503833-43  | Nao  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1769/2019-Requerimento de Retirada de Matéria da Pauta - PL 1769/2019
      220588 | Roberto Duarte | RPD          | 2503833-43  | Nao  | RPD        |      5 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 1769/2019-Destaque para Votação em Separado - PL 1769/2019
      220588 | Roberto Duarte | RPD          | 2503833-43  | Nao  | RPD        |      6 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 1769/2019-Destaque para Votação em Separado - PL 1769/2019
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      1 |     | Requerimento Procedimental Genérico - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      2 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      5 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      6 |   0 | Requerimento de Retirada de Matéria da Pauta - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      7 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PLP 109/2025-Requerimento de Retirada de Matéria da Pauta - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-70  | Nao  | RPD        |      8 |   0 | Requerimento de Votação Nominal - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      1 |     | Requerimento Procedimental Genérico - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      2 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      5 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      6 |   0 | Requerimento de Retirada de Matéria da Pauta - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      7 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PLP 109/2025-Requerimento de Retirada de Matéria da Pauta - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2503998-75  | Sim  | RPD        |      8 |   0 | Requerimento de Votação Nominal - PLP 109/2025
      220588 | Roberto Duarte | RPD          | 2543171-41  | Sim  | RPD        |      1 |     | Requerimento de Votação Nominal - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2543171-41  | Sim  | RPD        |      2 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2543171-41  | Sim  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 6139/2023-Requerimento de Retirada de Matéria da Pauta - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2543171-49  | Nao  | RPD        |      1 |     | Requerimento de Votação Nominal - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2543171-49  | Nao  | RPD        |      2 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2543171-49  | Nao  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 6139/2023-Requerimento de Retirada de Matéria da Pauta - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2543171-49  | Nao  | RPD        |      4 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 6139/2023-Destaque para Votação em Separado - PL 6139/2023
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      1 |   0 | Votação Nominal do Destaque para Votação em Separado - MPV 1313/2025-Destaque para Votação em Separado - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      2 |   0 | Requerimento de Retirada de Matéria da Pauta - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - MPV 1313/2025-Requerimento de Retirada de Matéria da Pauta - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      4 |   0 | Requerimento de Votação Nominal - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      5 |   0 | Votação Nominal do Destaque para Votação em Separado - MPV 1313/2025-Destaque para Votação em Separado - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      6 |   0 | Votação Nominal do Destaque para Votação em Separado - MPV 1313/2025-Destaque para Votação em Separado - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      7 |   0 | Votação Nominal do Destaque para Votação em Separado - MPV 1313/2025-Destaque para Votação em Separado - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      8 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |      9 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - MPV 1313/2025-Requerimento de Adiamento da Discussão Matéria Urgente - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |     10 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |     11 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - MPV 1313/2025-Requerimento de Adiamento da Votação Matéria Urgente - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |     12 |   0 | Requerimento de Retirada de Matéria da Pauta - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |     13 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - MPV 1313/2025-Requerimento de Retirada de Matéria da Pauta - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |     14 |   0 | Requerimento de Votação Nominal - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-24  | Nao  | RPD        |     15 |   0 | Requerimento Procedimental Genérico - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-32  | Sim  | RPD        |      1 |   0 | Votação Nominal do Destaque para Votação em Separado - MPV 1313/2025-Destaque para Votação em Separado - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-32  | Sim  | RPD        |      2 |   0 | Requerimento de Retirada de Matéria da Pauta - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-32  | Sim  | RPD        |      3 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - MPV 1313/2025-Requerimento de Retirada de Matéria da Pauta - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-32  | Sim  | RPD        |      4 |   0 | Requerimento de Votação Nominal - MPV 1313/2025
      220588 | Roberto Duarte | RPD          | 2557414-32  | Sim  | RPD        |      5 |   0 | Votação Nominal do Destaque para Votação em Separado - MPV 1313/2025-Destaque para Votação em Separado - MPV 1313/2025
