SET
 id_dep |                nome                 | gasto_total |         beneficio          | custo_beneficio 
    399 | WANDERLEY                           |             |    0.000000000000000000000 |                
    400 | TORREÃO                             |             |    0.000000000000000000000 |                
    401 | AURELIANO                           |             |    0.000000000000000000000 |                
    402 | FREITAS                             |             |    0.000000000000000000000 |                
    403 | GOMES DE CAMPOS                     |             |    0.000000000000000000000 |                
    404 | SIQUEIRA E SILVA                    |             |    0.000000000000000000000 |                
    405 | VAZ VIEIRA                          |             |    0.000000000000000000000 |                
    406 | BISPO DE CUIABÁ                     |             |    0.000000000000000000000 |                
    408 | BOTO                                |             |    0.000000000000000000000 |                
    409 | CAJUEIRO                            |             |    0.000000000000000000000 |                
    410 | CANSANSÃO DE SINIMBU                |             |    0.000000000000000000000 |                
    411 | MANUEL FELIZARDO                    |             |    0.000000000000000000000 |                
    412 | SERAPIÃO                            |             |    0.000000000000000000000 |                
    413 | BARBOSA DE ALMEIDA                  |             |    0.000000000000000000000 |                
    414 | FROIS                               |             |    0.000000000000000000000 |                
    415 | MAGALHÃES CASTRO                    |             |    0.000000000000000000000 |                
    416 | PINTO PACA                          |             |    0.000000000000000000000 |                
    417 | RIOS                                |             |    0.000000000000000000000 |                
    418 | SIMÕES DA SILVA                     |             |    0.000000000000000000000 |                
    419 | WANDERLEY                           |             |    0.000000000000000000000 |                
    420 | ALCOFORADO                          |             |    0.000000000000000000000 |                
    421 | COSTA BARROS                        |             |    0.000000000000000000000 |                
    422 | GRAÇA                               |             |    0.000000000000000000000 |                
    423 | COELHO                              |             |    0.000000000000000000000 |                
    424 | FREITAS MAGALHÃES                   |             |    0.000000000000000000000 |                
    426 | JANSEN                              |             |    0.000000000000000000000 |                
    427 | LISBOA                              |             |    0.000000000000000000000 |                
    428 | MIRANDA                             |             |    0.000000000000000000000 |                
    429 | CARVALHO                            |             |    0.000000000000000000000 |                
    430 | CÔNEGO SILVA                        |             |    0.000000000000000000000 |                
    431 | BARBOSA                             |             |    0.000000000000000000000 |                
    432 | CIRINO                              |             |    0.000000000000000000000 |                
    433 | FERREIRA CARNEIRO                   |             |    0.000000000000000000000 |                
    434 | GOMES DE CARVALHO                   |             |    0.000000000000000000000 |                
    435 | JACINTHO DA VEIGA                   |             |    0.000000000000000000000 |                
