"deputy_id","name","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"128760","Paulo Marinho Jr","PL",61,20,10,41,0.6473557353019714,0.7727272727272727,-0.19951362907886505,0.2593167722225189,0,0,0
"129618","Gorete Pereira","MDB",14,2,1,8,0.6782363057136536,0.88,0.33086252212524414,0.7332161664962769,0,0,0
"133439","André Figueiredo","PDT",449,26,38,331,0.8485992550849915,0.9241706161137441,0.649715006351471,-0.13108739256858826,0,0,0
"133810","Marcelo Moraes","PL",337,16,26,360,0.871084988117218,0.9431664411366711,-0.5855409502983093,-0.26102522015571594,0,0,0
"136811","Afonso Hamm","PP",345,90,59,260,0.6747950315475464,0.8023872679045093,-0.08183729648590088,-0.1175721287727356,0,0,0
"137070","Vicentinho Júnior","PSDB",401,40,18,254,0.8029869198799133,0.9186535764375876,0.26896247267723083,0.3562558591365814,0,0,0
"138286","Luciano Alves","PSD",352,52,26,209,0.7306830286979675,0.8779342723004695,0.3043527603149414,0.0597710944712162,0,0,0
"139285","Lídice da Mata","PSB",491,18,20,371,0.8842931389808655,0.9577777777777777,0.8165434002876282,-0.18125344812870026,0,0,0
"141391","Arnaldo Jardim","CIDADANIA",364,67,31,217,0.699249804019928,0.8556701030927835,0.2536439001560211,0.22609122097492218,0,0,0
"141398","Carlos Zarattini","PT",491,10,5,371,0.9285070896148682,0.9828962371721779,0.8897526264190674,-0.0720619484782219,0,0,0
"141408","Cleber Verde","MDB",520,20,25,321,0.8716061115264893,0.9492099322799097,0.3861616253852844,0.6252566576004028,0,0,0
"141411","Dagoberto Nogueira","PP",482,37,30,354,0.8516613841056824,0.9258028792912514,0.6491080522537231,0.16253550350666046,0,0,0
"141421","Eduardo da Fonte","PP",467,29,17,286,0.8461096882820129,0.9424280350438048,0.3489871621131897,0.3741278052330017,0,0,0
"141431","Fernando Coelho Filho","UNIAO",428,17,12,273,0.8817811608314514,0.9602739726027397,0.35064616799354553,0.4900785982608795,0,0,0
"141450","Hugo Leal","PSD",341,68,52,201,0.6607111692428589,0.8187311178247734,0.18495413661003113,0.08191784471273422,0,0,0
"141456","Jilmar Tatto","PT",436,7,17,308,0.9138506650924683,0.96875,0.8477537035942078,0.088011234998703,0,0,0
"141458","João Carlos Bacelar","PL",307,27,24,176,0.7851302623748779,0.9044943820224719,0.5742819905281067,0.04887869209051132,0,0,0
"141459","João Maia","PP",467,31,19,289,0.8083601593971252,0.9379652605459057,0.31979411840438843,0.443222314119339,0,0,0
"141464","José Airton Félix Cirilo","PT",380,2,9,285,0.9178497195243835,0.9837278106508875,0.8568046689033508,0.040534354746341705,0,0,0
"141470","José Guimarães","PT",504,7,12,409,0.9143542051315308,0.9796137339055794,0.832196831703186,0.06450805813074112,0,0,0
"141480","Lázaro Botelho","PP",384,16,7,267,0.9031598567962646,0.9658753709198813,0.3652777671813965,0.6507711410522461,0,0,0
"141485","Luiz Carlos Busato","UNIAO",483,50,27,312,0.7654192447662354,0.911697247706422,0.26456546783447266,0.25631874799728394,0,0,0
"141487","Luiz Fernando Faria","PSD",460,18,26,281,0.8448427319526672,0.9439490445859873,0.40504756569862366,0.41896533966064453,0,0,0
"141488","Paulo Teixeira","PT",16,0,0,17,0.982912540435791,1,0.9964827299118042,-0.08379855751991272,0,0,0
"141516","Paulo Abi-Ackel","PSDB",398,43,30,237,0.7565844058990479,0.8968926553672316,0.2920100688934326,0.1401362419128418,0,0,0
"141518","Paulinho da Força","SOLIDARIEDADE",191,46,30,81,0.6027926206588745,0.7816091954022989,0.2232595682144165,-0.03550177440047264,0,0,0
"141531","Rodrigo de Castro","UNIAO",477,25,23,291,0.8404938578605652,0.9411764705882353,0.34202295541763306,0.32224494218826294,0,0,0
"141533","Rodrigo Rollemberg","PSB",136,7,11,110,0.8438649773597717,0.9318181818181818,0.7115355730056763,-0.3475511074066162,0,0,0
"141555","Vinicius Carvalho","REPUBLICANOS",381,33,25,205,0.7963460683822632,0.9099378881987578,0.2504409849643707,0.9681318998336792,0,0,0
"143084","Tiago Dimas","PODE",160,5,10,79,0.8439040184020996,0.9409448818897638,0.3454601764678955,0.45445188879966736,0,0,0
"143632","Domingos Neto","PSD",311,21,11,190,0.8349798321723938,0.9399624765478424,0.47230806946754456,0.14130951464176178,0,0,0
"143942","Caio Vianna","PSD",310,23,12,203,0.8384988307952881,0.9361313868613139,0.4116719365119934,0.17018058896064758,0,0,0
"150418","Márcio Marinho","REPUBLICANOS",496,16,16,284,0.8825476169586182,0.9605911330049262,0.3174979090690613,0.9482588768005371,0,0,0
"152605","Glauber Braga","PSOL",316,41,25,330,0.8348469138145447,0.9073033707865169,0.6871466040611267,-0.7265187501907349,0,0,0
"153423","Renilce Nicodemos","MDB",358,16,23,243,0.8473313450813293,0.9390625,0.4011501669883728,0.47400084137916565,0,0,0
"154178","Milton Vieira","REPUBLICANOS",46,3,2,22,0.7924151420593262,0.9315068493150684,0.24057237803936005,0.9706312417984009,0,0,0
"156190","Marcel van Hattem","NOVO",385,53,41,442,0.7935337424278259,0.8979370249728555,-0.8436212539672852,-0.5369387865066528,0,0,0
"157130","Túlio Gadêlha","REDE",392,29,31,344,0.8527540564537048,0.9246231155778895,0.7787895798683167,-0.6272853016853333,0,0,0
"160161","Marcelo Queiroz","PSDB",402,35,16,270,0.8332056403160095,0.9294605809128631,0.45841652154922485,0.2163708657026291,0,0,0
"160508","Afonso Florence","PT",18,1,0,30,0.9270126223564148,0.9795918367346939,0.9011979103088379,0.019644413143396378,0,0,0
"160510","Luis Tibé","AVANTE",261,10,14,133,0.8625326156616211,0.9425837320574163,0.4203384816646576,0.44026386737823486,0,0,0
"160512","Aureo Ribeiro","SOLIDARIEDADE",445,27,37,238,0.7681402564048767,0.9143239625167336,0.3470858931541443,0.31929871439933777,0,0,0
"160517","Paulo Folletto","PSB",374,38,30,245,0.761052131652832,0.901018922852984,0.6366396546363831,-0.24886563420295715,0,0,0
"160518","Weliton Prado","SOLIDARIEDADE",367,59,70,225,0.6958428621292114,0.8210818307905686,0.3665514588356018,-0.6334325671195984,0,0,0
"160527","Aguinaldo Ribeiro","PP",358,8,11,198,0.893733024597168,0.9669565217391304,0.37277743220329285,0.5577056407928467,0,0,0
"160535","Marcon","PT",461,24,11,366,0.8584581613540649,0.9593967517401392,0.8105616569519043,-0.19079536199569702,0,0,0
"160538","Bohn Gass","PT",498,8,4,400,0.9441951513290405,0.9868131868131869,0.8970856070518494,-0.05204087868332863,0,0,0
"160541","Arthur Lira","PP",74,1,0,19,0.9302041530609131,0.9893617021276596,0.28240329027175903,0.9057437181472778,0,0,0
"160545","Alexandre Leite","UNIAO",212,32,27,124,0.7043641805648804,0.850632911392405,0.1838369518518448,0.29948893189430237,0,0,0
"160548","Jonas Donizette","PSB",490,37,42,327,0.8209894895553589,0.9118303571428571,0.6292454600334167,-0.12367038428783417,0,0,0
"160552","Danrlei de Deus Hinterholz","PSD",176,47,51,124,0.5998351573944092,0.7537688442211056,-0.009846839122474194,-0.31015416979789734,0,0,0
"160553","Antonio Brito","PSD",227,3,11,112,0.8809255957603455,0.9603399433427762,0.47344210743904114,0.3474510908126831,0,0,0
"160556","Padre João","PT",507,3,4,410,0.9579247832298279,0.9924242424242424,0.9194583892822266,0.007273557595908642,0,0,0
"160558","Paulo Freire Costa","PL",400,20,33,359,0.8455187678337097,0.9347290640394089,-0.3854193091392517,-0.15807074308395386,0,0,0
"160559","Alceu Moreira","MDB",412,95,62,280,0.67788165807724,0.8150765606595995,0.0015876761171966791,0.2378513067960739,0,0,0
"160561","Missionário José Olimpio","PL",132,7,6,126,0.8741778135299683,0.9520295202952029,-0.48250725865364075,0.07536111772060394,0,0,0
"160569","Waldenor Pereira","PT",424,8,5,330,0.9310735464096069,0.9830508474576272,0.9189051985740662,-0.1416163146495819,0,0,0
"160575","Erika Kokay","PT",534,25,16,451,0.9102973341941833,0.9600389863547758,0.9399965405464172,-0.34118399024009705,0,0,0
"160588","Diego Andrade","PSD",343,31,23,182,0.7739711999893188,0.9067357512953368,0.310124009847641,0.3150857090950012,0,0,0
"160591","Vinicius Gurgel","PL",364,45,45,223,0.708010196685791,0.8670605612998523,-0.10778779536485672,0.2370753288269043,0,0,0
"160592","Zeca Dirceu","PT",449,5,8,347,0.9213476777076721,0.9839307787391842,0.8763853907585144,-0.01341007649898529,0,0,0
"160598","Flávia Morais","PDT",392,34,48,255,0.7441223859786987,0.887517146776406,0.5595835447311401,-0.23860526084899902,0,0,0
"160599","Dimas Fabiano","PP",484,38,22,285,0.820148229598999,0.9276236429433052,0.2861635982990265,0.473099946975708,0,0,0
"160600","Arthur Oliveira Maia","UNIAO",343,22,22,229,0.8097712993621826,0.9285714285714286,0.25765931606292725,0.4050419330596924,0,0,0
"160601","Pr. Marco Feliciano","PL",431,20,22,427,0.8690401315689087,0.9533333333333334,-0.49242857098579407,-0.1729375422000885,0,0,0
"160604","Pedro Uczai","PT",467,10,9,358,0.9202209711074829,0.9774881516587678,0.9040817618370056,-0.13544635474681854,0,0,0
"160610","Valmir Assunção","PT",449,5,5,344,0.9346906542778015,0.987546699875467,0.9018229842185974,-0.030253941193223,0,0,0
"160621","Sandro Alex","PSD",28,4,5,13,0.7374553084373474,0.82,0.16379901766777039,-0.24748662114143372,0,0,0
"160629","Romero Rodrigues","PODE",526,18,36,328,0.8444507718086243,0.9405286343612335,0.43554866313934326,0.34070783853530884,0,0,0
"160632","Zé Silva","SOLIDARIEDADE",447,16,23,260,0.8480343818664551,0.9477211796246648,0.4061792194843292,0.35300764441490173,0,0,0
"160635","Ruy Carneiro","PODE",368,39,47,272,0.7777181267738342,0.8815426997245179,0.5403645038604736,-0.1823311746120453,0,0,0
