"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"220557";"https://dadosabertos.camara.leg.br/api/v2/deputados/220557";"10000";"Deputado(a)";"Daniela Reinehr";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"2";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"165470";"https://dadosabertos.camara.leg.br/api/v2/deputados/165470";"10000";"Deputado(a)";"Rodrigo Valadares";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SE";"6";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"220552";"https://dadosabertos.camara.leg.br/api/v2/deputados/220552";"10000";"Deputado(a)";"Zucco";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RS";"8";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"220547";"https://dadosabertos.camara.leg.br/api/v2/deputados/220547";"10000";"Deputado(a)";"Marcos Pollon";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MS";"3";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"220579";"https://dadosabertos.camara.leg.br/api/v2/deputados/220579";"10000";"Deputado(a)";"Silvia Waiãpi";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AP";"7";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"10000";"Deputado(a)";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"9";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"220530";"https://dadosabertos.camara.leg.br/api/v2/deputados/220530";"10000";"Deputado(a)";"Messias Donato";"REPUBLIC";"";"ES";"5";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"156190";"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"10000";"Deputado(a)";"Marcel van Hattem";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"RS";"1";"1"
"2469297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469297";"204536";"https://dadosabertos.camara.leg.br/api/v2/deputados/204536";"10000";"Deputado(a)";"Kim Kataguiri";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"10";"0"
"2469296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469296";"178972";"https://dadosabertos.camara.leg.br/api/v2/deputados/178972";"10000";"Deputado(a)";"Alex Manente";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"SP";"1";"1"
"2469295";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469295";"204572";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"10000";"Deputado(a)";"Capitão Alberto Neto";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AM";"1";"1"
"2469294";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469294";"204539";"https://dadosabertos.camara.leg.br/api/v2/deputados/204539";"10000";"Deputado(a)";"Hercílio Coelho Diniz";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MG";"1";"1"
"2469293";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469293";"220644";"https://dadosabertos.camara.leg.br/api/v2/deputados/220644";"10000";"Deputado(a)";"Rosangela Moro";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"1";"1"
"2469292";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469292";"204486";"https://dadosabertos.camara.leg.br/api/v2/deputados/204486";"10000";"Deputado(a)";"Mauro Benevides Filho";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"1";"1"
"2469291";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469291";"204572";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"10000";"Deputado(a)";"Capitão Alberto Neto";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AM";"1";"1"
"2469290";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469290";"220686";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"10000";"Deputado(a)";"Duarte Jr.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MA";"1";"1"
"2469289";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469289";"178964";"https://dadosabertos.camara.leg.br/api/v2/deputados/178964";"10000";"Deputado(a)";"Heitor Schuch";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RS";"1";"1"
"2469288";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469288";"73778";"https://dadosabertos.camara.leg.br/api/v2/deputados/73778";"10000";"Deputado(a)";"Luiz Carlos Hauly";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PR";"1";"1"
"2469287";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469287";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"2";"COMISSÃO PERMANENTE";"Comissão de Defesa dos Direitos da Pessoa Idosa";"";"";"";"1";"1"
"2469286";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469286";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"2";"COMISSÃO PERMANENTE";"Comissão de Defesa dos Direitos da Pessoa Idosa";"";"";"";"1";"1"
"2469285";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469285";"204449";"https://dadosabertos.camara.leg.br/api/v2/deputados/204449";"10000";"Deputado(a)";"Nelson Barbudo";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"1";"1"
"2469284";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469284";"204449";"https://dadosabertos.camara.leg.br/api/v2/deputados/204449";"10000";"Deputado(a)";"Nelson Barbudo";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"1";"1"
"2469283";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469283";"160553";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"10000";"Deputado(a)";"Antonio Brito";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"1";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"220526";"https://dadosabertos.camara.leg.br/api/v2/deputados/220526";"10000";"Deputado(a)";"Gilvan da Federal";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"ES";"4";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"220628";"https://dadosabertos.camara.leg.br/api/v2/deputados/220628";"10000";"Deputado(a)";"Mauricio do Vôlei";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"6";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"220618";"https://dadosabertos.camara.leg.br/api/v2/deputados/220618";"10000";"Deputado(a)";"Sargento Portugal";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RJ";"1";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"10000";"Deputado(a)";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"8";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"220619";"https://dadosabertos.camara.leg.br/api/v2/deputados/220619";"10000";"Deputado(a)";"Delegado Ramagem";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"7";"0"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"74159";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"10000";"Deputado(a)";"Odair Cunha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"10";"0"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"160553";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"10000";"Deputado(a)";"Antonio Brito";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"9";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"178937";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"10000";"Deputado(a)";"Altineu Côrtes";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"3";"1"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"204387";"https://dadosabertos.camara.leg.br/api/v2/deputados/204387";"10000";"Deputado(a)";"Sargento Fahur";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"5";"0"
"2469282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469282";"204436";"https://dadosabertos.camara.leg.br/api/v2/deputados/204436";"10000";"Deputado(a)";"Isnaldo Bulhões Jr.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"AL";"2";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220573";"https://dadosabertos.camara.leg.br/api/v2/deputados/220573";"10000";"Deputado(a)";"Dorinaldo Malafaia";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"10";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220526";"https://dadosabertos.camara.leg.br/api/v2/deputados/220526";"10000";"Deputado(a)";"Gilvan da Federal";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"ES";"7";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220666";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"10000";"Deputado(a)";"Coronel Meira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PE";"12";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220628";"https://dadosabertos.camara.leg.br/api/v2/deputados/220628";"10000";"Deputado(a)";"Mauricio do Vôlei";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"11";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220618";"https://dadosabertos.camara.leg.br/api/v2/deputados/220618";"10000";"Deputado(a)";"Sargento Portugal";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RJ";"1";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"10000";"Deputado(a)";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"14";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220619";"https://dadosabertos.camara.leg.br/api/v2/deputados/220619";"10000";"Deputado(a)";"Delegado Ramagem";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"13";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"220540";"https://dadosabertos.camara.leg.br/api/v2/deputados/220540";"10000";"Deputado(a)";"Duda Ramos";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RR";"5";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"74084";"https://dadosabertos.camara.leg.br/api/v2/deputados/74084";"10000";"Deputado(a)";"Raimundo Santos";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PA";"4";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"160553";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"10000";"Deputado(a)";"Antonio Brito";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"16";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"178854";"https://dadosabertos.camara.leg.br/api/v2/deputados/178854";"10000";"Deputado(a)";"Elmar Nascimento";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"15";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"178937";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"10000";"Deputado(a)";"Altineu Côrtes";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"3";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"204387";"https://dadosabertos.camara.leg.br/api/v2/deputados/204387";"10000";"Deputado(a)";"Sargento Fahur";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"8";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"204436";"https://dadosabertos.camara.leg.br/api/v2/deputados/204436";"10000";"Deputado(a)";"Isnaldo Bulhões Jr.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"AL";"2";"1"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"204472";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"10000";"Deputado(a)";"José Medeiros";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"6";"0"
"2469281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469281";"226708";"https://dadosabertos.camara.leg.br/api/v2/deputados/226708";"10000";"Deputado(a)";"Allan Garcês";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MA";"9";"1"
"2469280";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469280";"204472";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"10000";"Deputado(a)";"José Medeiros";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"1";"1"
"2469279";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469279";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469278";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469278";"220688";"https://dadosabertos.camara.leg.br/api/v2/deputados/220688";"10000";"Deputado(a)";"Dr. Francisco";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"1";"1"
"2469277";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469277";"160512";"https://dadosabertos.camara.leg.br/api/v2/deputados/160512";"10000";"Deputado(a)";"Aureo Ribeiro";"SOLIDARI";"";"RJ";"1";"1"
"2469276";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469276";"220615";"https://dadosabertos.camara.leg.br/api/v2/deputados/220615";"10000";"Deputado(a)";"Pastor Henrique Vieira";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"1";"1"
"2469275";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469275";"109429";"https://dadosabertos.camara.leg.br/api/v2/deputados/109429";"10000";"Deputado(a)";"Benes Leocádio";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RN";"1";"1"
"2469274";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469274";"204408";"https://dadosabertos.camara.leg.br/api/v2/deputados/204408";"10000";"Deputado(a)";"Gustinho Ribeiro";"REPUBLIC";"";"SE";"1";"1"
"2469273";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469273";"220686";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"10000";"Deputado(a)";"Duarte Jr.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MA";"1";"1"
"2469272";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469272";"220569";"https://dadosabertos.camara.leg.br/api/v2/deputados/220569";"10000";"Deputado(a)";"Silvye Alves";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"1";"1"
"2469271";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469271";"171617";"https://dadosabertos.camara.leg.br/api/v2/deputados/171617";"10000";"Deputado(a)";"Paulão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AL";"1";"1"
"2469271";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469271";"204501";"https://dadosabertos.camara.leg.br/api/v2/deputados/204501";"10000";"Deputado(a)";"Alencar Santana";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"3";"1"
"2469270";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469270";"171617";"https://dadosabertos.camara.leg.br/api/v2/deputados/171617";"10000";"Deputado(a)";"Paulão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AL";"1";"1"
"2469269";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469269";"220673";"https://dadosabertos.camara.leg.br/api/v2/deputados/220673";"10000";"Deputado(a)";"Delegado Caveira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"1";"1"
"2469268";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469268";"220673";"https://dadosabertos.camara.leg.br/api/v2/deputados/220673";"10000";"Deputado(a)";"Delegado Caveira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"1";"1"
"2469267";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469267";"220670";"https://dadosabertos.camara.leg.br/api/v2/deputados/220670";"10000";"Deputado(a)";"Iza Arruda";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PE";"1";"1"
"2469266";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469266";"178975";"https://dadosabertos.camara.leg.br/api/v2/deputados/178975";"10000";"Deputado(a)";"Baleia Rossi";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"1";"1"
"2469265";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469265";"178975";"https://dadosabertos.camara.leg.br/api/v2/deputados/178975";"10000";"Deputado(a)";"Baleia Rossi";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"1";"1"
"2469264";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469264";"73778";"https://dadosabertos.camara.leg.br/api/v2/deputados/73778";"10000";"Deputado(a)";"Luiz Carlos Hauly";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PR";"1";"1"
"2469263";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469263";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469262";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469262";"220545";"https://dadosabertos.camara.leg.br/api/v2/deputados/220545";"10000";"Deputado(a)";"Filipe Martins";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"1";"1"
"2469261";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469261";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
"2469260";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469260";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado(a)";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"2469259";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469259";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
"2469258";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469258";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469257";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469257";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado(a)";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"2469256";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469256";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469255";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469255";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado(a)";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"2469254";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469254";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado(a)";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"220610";"https://dadosabertos.camara.leg.br/api/v2/deputados/220610";"10000";"Deputado(a)";"Dr. Fernando Máximo";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"1";"1"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"74159";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"10000";"Deputado(a)";"Odair Cunha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"7";"0"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"160553";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"10000";"Deputado(a)";"Antonio Brito";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"5";"0"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"160674";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674";"10000";"Deputado(a)";"Hugo Motta";"REPUBLIC";"";"PB";"3";"0"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"160629";"https://dadosabertos.camara.leg.br/api/v2/deputados/160629";"10000";"Deputado(a)";"Romero Rodrigues";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PB";"2";"0"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"178854";"https://dadosabertos.camara.leg.br/api/v2/deputados/178854";"10000";"Deputado(a)";"Elmar Nascimento";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"8";"0"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"178937";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"10000";"Deputado(a)";"Altineu Côrtes";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"4";"0"
"2469253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469253";"204450";"https://dadosabertos.camara.leg.br/api/v2/deputados/204450";"10000";"Deputado(a)";"Doutor Luizinho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"6";"0"
"2469252";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469252";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
"2469251";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469251";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"10000";"Deputado(a)";"Laura Carneiro";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"1";"1"
"2469250";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469250";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
"2469249";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469249";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469248";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469248";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469247";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469247";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469246";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469245";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469245";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469244";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469244";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469243";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469243";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469242";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469242";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469241";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469241";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469240";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469240";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado(a)";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"1";"1"
"2469239";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2469239";"204462";"https://dadosabertos.camara.leg.br/api/v2/deputados/204462";"10000";"Deputado(a)";"Chris Tonietto";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"1";"1"
