"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:22";"Sim";"220537";"https://dadosabertos.camara.leg.br/api/v2/deputados/220537";"Helena Lima";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220537.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:01";"Sim";"178909";"https://dadosabertos.camara.leg.br/api/v2/deputados/178909";"Hélio Leite";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178909.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:48:05";"Sim";"204444";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"Helio Lopes";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/204444.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:13";"Sim";"220672";"https://dadosabertos.camara.leg.br/api/v2/deputados/220672";"Henderson Pinto";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220672.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:33";"Sim";"141450";"https://dadosabertos.camara.leg.br/api/v2/deputados/141450";"Hugo Leal";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/141450.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:03";"Sim";"160674";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674";"Hugo Motta";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/160674.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:27";"Sim";"204533";"https://dadosabertos.camara.leg.br/api/v2/deputados/204533";"Idilvan Alencar";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204533.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:54";"Sim";"204508";"https://dadosabertos.camara.leg.br/api/v2/deputados/204508";"Igor Timo";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204508.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:27";"Sim";"98615";"https://dadosabertos.camara.leg.br/api/v2/deputados/98615";"Ismael";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/98615.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:46:58";"Não";"73531";"https://dadosabertos.camara.leg.br/api/v2/deputados/73531";"Ivan Valente";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/73531.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:29";"Sim";"220696";"https://dadosabertos.camara.leg.br/api/v2/deputados/220696";"Ivoneide Caetano";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220696.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:50";"Sim";"220527";"https://dadosabertos.camara.leg.br/api/v2/deputados/220527";"Jack Rocha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/220527.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:44";"Sim";"220697";"https://dadosabertos.camara.leg.br/api/v2/deputados/220697";"Jadyel Alencar";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/220697.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:43";"Sim";"74848";"https://dadosabertos.camara.leg.br/api/v2/deputados/74848";"Jandira Feghali";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/74848.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:14";"Sim";"220567";"https://dadosabertos.camara.leg.br/api/v2/deputados/220567";"Jeferson Rodrigues";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220567.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:13";"Sim";"74273";"https://dadosabertos.camara.leg.br/api/v2/deputados/74273";"Jefferson Campos";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/74273.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:47:08";"Sim";"141456";"https://dadosabertos.camara.leg.br/api/v2/deputados/141456";"Jilmar Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/141456.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:57";"Sim";"141458";"https://dadosabertos.camara.leg.br/api/v2/deputados/141458";"João Carlos Bacelar";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/141458.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:45:55";"Sim";"178970";"https://dadosabertos.camara.leg.br/api/v2/deputados/178970";"João Daniel";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/178970.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:41";"Sim";"74550";"https://dadosabertos.camara.leg.br/api/v2/deputados/74550";"João Leão";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/74550.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:13";"Sim";"141459";"https://dadosabertos.camara.leg.br/api/v2/deputados/141459";"João Maia";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/141459.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:04";"Sim";"178910";"https://dadosabertos.camara.leg.br/api/v2/deputados/178910";"Joaquim Passarinho";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178910.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:32";"Sim";"160548";"https://dadosabertos.camara.leg.br/api/v2/deputados/160548";"Jonas Donizette";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/160548.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:55";"Sim";"205550";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"Jorge Braz";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/205550.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:34";"Sim";"214694";"https://dadosabertos.camara.leg.br/api/v2/deputados/214694";"Jorge Goetten";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/214694.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:17";"Sim";"178857";"https://dadosabertos.camara.leg.br/api/v2/deputados/178857";"Jorge Solla";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178857.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:48:13";"Sim";"141464";"https://dadosabertos.camara.leg.br/api/v2/deputados/141464";"José Airton Félix Cirilo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/141464.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:39";"Sim";"141470";"https://dadosabertos.camara.leg.br/api/v2/deputados/141470";"José Guimarães";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/141470.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:08";"Sim";"204472";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"José Medeiros";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"57";"https://www.camara.leg.br/internet/deputado/bandep/204472.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:39";"Sim";"74079";"https://dadosabertos.camara.leg.br/api/v2/deputados/74079";"José Priante";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/74079.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:09";"Sim";"74554";"https://dadosabertos.camara.leg.br/api/v2/deputados/74554";"José Rocha";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/74554.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:18";"Sim";"209189";"https://dadosabertos.camara.leg.br/api/v2/deputados/209189";"Joseildo Ramos";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/209189.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:30";"Sim";"220578";"https://dadosabertos.camara.leg.br/api/v2/deputados/220578";"Josenildo";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220578.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:09";"Sim";"204563";"https://dadosabertos.camara.leg.br/api/v2/deputados/204563";"Josimar Maranhãozinho";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204563.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:33";"Sim";"215043";"https://dadosabertos.camara.leg.br/api/v2/deputados/215043";"Josivaldo JP";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/215043.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:07";"Sim";"204474";"https://dadosabertos.camara.leg.br/api/v2/deputados/204474";"Juarez Costa";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT";"57";"https://www.camara.leg.br/internet/deputado/bandep/204474.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:45:35";"Sim";"220559";"https://dadosabertos.camara.leg.br/api/v2/deputados/220559";"Julia Zanatta";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220559.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:47:10";"Sim";"220640";"https://dadosabertos.camara.leg.br/api/v2/deputados/220640";"Juliana Cardoso";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220640.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:32";"Sim";"66385";"https://dadosabertos.camara.leg.br/api/v2/deputados/66385";"Julio Arcoverde";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/66385.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:17";"Sim";"74317";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"Júlio Cesar";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/74317.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:46";"Sim";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"Julio Cesar Ribeiro";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/204372.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:01";"Sim";"74253";"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"Julio Lopes";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/74253.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:39";"Sim";"204457";"https://dadosabertos.camara.leg.br/api/v2/deputados/204457";"Juninho do Pneu";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/204457.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:17";"Sim";"204520";"https://dadosabertos.camara.leg.br/api/v2/deputados/204520";"Junio Amaral";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204520.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:33";"Sim";"204497";"https://dadosabertos.camara.leg.br/api/v2/deputados/204497";"Júnior Ferrari";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204497.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:37";"Sim";"204574";"https://dadosabertos.camara.leg.br/api/v2/deputados/204574";"Junior Lourenço";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204574.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:44";"Sim";"220677";"https://dadosabertos.camara.leg.br/api/v2/deputados/220677";"Keniston Braga";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220677.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:05";"Sim";"162067";"https://dadosabertos.camara.leg.br/api/v2/deputados/162067";"Kiko Celeguim";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/162067.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:33";"Sim";"204536";"https://dadosabertos.camara.leg.br/api/v2/deputados/204536";"Kim Kataguiri";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204536.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:07";"Sim";"98057";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057";"Lafayette de Andrada";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/98057.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:02";"Sim";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"Laura Carneiro";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/74856.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:41";"Sim";"141480";"https://dadosabertos.camara.leg.br/api/v2/deputados/141480";"Lázaro Botelho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/141480.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:35";"Sim";"220600";"https://dadosabertos.camara.leg.br/api/v2/deputados/220600";"Lebrão";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220600.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:45:08";"Sim";"220566";"https://dadosabertos.camara.leg.br/api/v2/deputados/220566";"Lêda Borges";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220566.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:26";"Sim";"80815";"https://dadosabertos.camara.leg.br/api/v2/deputados/80815";"Leo Prates";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/80815.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:57";"Sim";"74156";"https://dadosabertos.camara.leg.br/api/v2/deputados/74156";"Leonardo Monteiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/74156.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:19";"Sim";"92102";"https://dadosabertos.camara.leg.br/api/v2/deputados/92102";"Leur Lomanto Júnior";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/92102.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:50";"Sim";"139285";"https://dadosabertos.camara.leg.br/api/v2/deputados/139285";"Lídice da Mata";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/139285.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:45:01";"Sim";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"Lincoln Portela";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/74585.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:34";"Sim";"74858";"https://dadosabertos.camara.leg.br/api/v2/deputados/74858";"Lindbergh Farias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/74858.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:11";"Sim";"220662";"https://dadosabertos.camara.leg.br/api/v2/deputados/220662";"Lucas Ramos";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220662.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:21";"Sim";"204404";"https://dadosabertos.camara.leg.br/api/v2/deputados/204404";"Lucas Redecker";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204404.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:59";"Sim";"138286";"https://dadosabertos.camara.leg.br/api/v2/deputados/138286";"Luciano Alves";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/138286.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:44";"Sim";"220581";"https://dadosabertos.camara.leg.br/api/v2/deputados/220581";"Luciano Amaral";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/220581.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:45";"Sim";"178931";"https://dadosabertos.camara.leg.br/api/v2/deputados/178931";"Luciano Ducci";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/178931.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:32";"Sim";"220616";"https://dadosabertos.camara.leg.br/api/v2/deputados/220616";"Luciano Vieira";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220616.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:46";"Sim";"178954";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"Lucio Mosquini";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/178954.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:06";"Sim";"222429";"https://dadosabertos.camara.leg.br/api/v2/deputados/222429";"Luis Carlos Gomes";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/222429.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:22";"Sim";"204410";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";"Luisa Canziani";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204410.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:43";"Sim";"141485";"https://dadosabertos.camara.leg.br/api/v2/deputados/141485";"Luiz Carlos Busato";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/141485.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:21";"Sim";"73778";"https://dadosabertos.camara.leg.br/api/v2/deputados/73778";"Luiz Carlos Hauly";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/73778.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:21";"Sim";"204485";"https://dadosabertos.camara.leg.br/api/v2/deputados/204485";"Luiz Carlos Motta";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204485.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:21";"Sim";"74041";"https://dadosabertos.camara.leg.br/api/v2/deputados/74041";"Luiz Couto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/74041.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:45:37";"Sim";"141487";"https://dadosabertos.camara.leg.br/api/v2/deputados/141487";"Luiz Fernando Faria";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/141487.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:01";"Sim";"220658";"https://dadosabertos.camara.leg.br/api/v2/deputados/220658";"Luiz Gastão";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220658.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:11";"Sim";"204455";"https://dadosabertos.camara.leg.br/api/v2/deputados/204455";"Luiz Lima";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/204455.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:32";"Sim";"162332";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"Luiz Nishimori";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/162332.jpg"
