 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia_score_medio | ideologia_faixa  | campo_ideologico | votos_sim | votos_nao | outros | total_votos | pct_sim 
-----------+-------------+------------------------------------------------------------------+-----------------------+------------------+------------------+-----------+-----------+--------+-------------+---------
      2025 | 2388124-38  | PRL 1 CFT => PL 4504/2023                                        |                 3.766 | Centro-esquerda  | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2025 | 2388124-38  | PRL 1 CFT => PL 4504/2023                                        |                 6.746 | Centro-direita   | direita          |         2 |         5 |      0 |           7 |    28.6
      2025 | 2388124-38  | PRL 1 CFT => PL 4504/2023                                        |                 8.292 | Direita          | direita          |         1 |         6 |      0 |           7 |    14.3
      2025 | 2388124-38  | PRL 1 CFT => PL 4504/2023                                        |                 8.796 | Extrema direita  | direita          |         1 |         0 |      0 |           1 |   100.0
      2025 | 2397890-54  | REQ 1496/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2025 | 2397890-54  | REQ 1496/2024                                                    |                 2.559 | Esquerda         | esquerda         |         5 |        55 |      0 |          60 |     8.3
      2025 | 2397890-54  | REQ 1496/2024                                                    |                 3.792 | Centro-esquerda  | esquerda         |         3 |        33 |      0 |          36 |     8.3
      2025 | 2397890-54  | REQ 1496/2024                                                    |                 6.690 | Centro-direita   | direita          |         5 |        75 |      1 |          81 |     6.2
      2025 | 2397890-54  | REQ 1496/2024                                                    |                 8.254 | Direita          | direita          |         7 |       115 |      1 |         123 |     5.7
      2025 | 2397890-54  | REQ 1496/2024                                                    |                 8.791 | Extrema direita  | direita          |         2 |        78 |      0 |          80 |     2.5
      2025 | 2397890-55  | REQ 1496/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2025 | 2397890-55  | REQ 1496/2024                                                    |                 2.570 | Esquerda         | esquerda         |        66 |         0 |      0 |          66 |   100.0
      2025 | 2397890-55  | REQ 1496/2024                                                    |                 3.794 | Centro-esquerda  | esquerda         |        34 |         1 |      0 |          35 |    97.1
      2025 | 2397890-55  | REQ 1496/2024                                                    |                 6.663 | Centro-direita   | direita          |        83 |         3 |      0 |          86 |    96.5
      2025 | 2397890-55  | REQ 1496/2024                                                    |                 8.266 | Direita          | direita          |       136 |         1 |      1 |         138 |    98.6
      2025 | 2397890-55  | REQ 1496/2024                                                    |                 8.793 | Extrema direita  | direita          |        76 |         1 |      0 |          77 |    98.7
      2025 | 2398530-57  | REQ 3989/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2025 | 2398530-57  | REQ 3989/2023                                                    |                 2.590 | Esquerda         | esquerda         |        67 |         4 |      0 |          71 |    94.4
      2025 | 2398530-57  | REQ 3989/2023                                                    |                 3.786 | Centro-esquerda  | esquerda         |         7 |        26 |      0 |          33 |    21.2
      2025 | 2398530-57  | REQ 3989/2023                                                    |                 6.672 | Centro-direita   | direita          |         7 |        94 |      0 |         101 |     6.9
      2025 | 2398530-57  | REQ 3989/2023                                                    |                 8.262 | Direita          | direita          |         5 |       145 |      1 |         151 |     3.3
      2025 | 2398530-57  | REQ 3989/2023                                                    |                 8.790 | Extrema direita  | direita          |         2 |        81 |      0 |          83 |     2.4
      2025 | 2398530-60  | REQ 3989/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         1 |      0 |          11 |    90.9
      2025 | 2398530-60  | REQ 3989/2023                                                    |                 2.589 | Esquerda         | esquerda         |        67 |         2 |      1 |          70 |    95.7
      2025 | 2398530-60  | REQ 3989/2023                                                    |                 3.773 | Centro-esquerda  | esquerda         |        12 |        19 |      0 |          31 |    38.7
      2025 | 2398530-60  | REQ 3989/2023                                                    |                 6.675 | Centro-direita   | direita          |         5 |        99 |      0 |         104 |     4.8
      2025 | 2398530-60  | REQ 3989/2023                                                    |                 8.257 | Direita          | direita          |        10 |       146 |      2 |         158 |     6.3
      2025 | 2398530-60  | REQ 3989/2023                                                    |                 8.790 | Extrema direita  | direita          |         0 |        83 |      0 |          83 |     0.0
      2025 | 2398530-68  | REQ 3989/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2025 | 2398530-68  | REQ 3989/2023                                                    |                 2.583 | Esquerda         | esquerda         |        54 |        12 |      0 |          66 |    81.8
      2025 | 2398530-68  | REQ 3989/2023                                                    |                 3.770 | Centro-esquerda  | esquerda         |        12 |        21 |      0 |          33 |    36.4
      2025 | 2398530-68  | REQ 3989/2023                                                    |                 6.679 | Centro-direita   | direita          |        13 |        76 |      0 |          89 |    14.6
      2025 | 2398530-68  | REQ 3989/2023                                                    |                 8.260 | Direita          | direita          |        10 |       141 |      1 |         152 |     6.6
      2025 | 2398530-68  | REQ 3989/2023                                                    |                 8.790 | Extrema direita  | direita          |         0 |        82 |      0 |          82 |     0.0
      2025 | 2398530-73  | REQ 3989/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        12 |      0 |          12 |     0.0
      2025 | 2398530-73  | REQ 3989/2023                                                    |                 2.579 | Esquerda         | esquerda         |         2 |        60 |      1 |          63 |     3.2
      2025 | 2398530-73  | REQ 3989/2023                                                    |                 3.770 | Centro-esquerda  | esquerda         |        19 |        14 |      0 |          33 |    57.6
      2025 | 2398530-73  | REQ 3989/2023                                                    |                 6.683 | Centro-direita   | direita          |        95 |         2 |      0 |          97 |    97.9
      2025 | 2398530-73  | REQ 3989/2023                                                    |                 8.262 | Direita          | direita          |       145 |         5 |      1 |         151 |    96.0
      2025 | 2398530-73  | REQ 3989/2023                                                    |                 8.790 | Extrema direita  | direita          |        85 |         0 |      0 |          85 |   100.0
      2025 | 2399380-8   | REQ 4760/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         8 |         0 |      0 |           8 |   100.0
      2025 | 2399380-8   | REQ 4760/2025                                                    |                 2.548 | Esquerda         | esquerda         |        55 |         0 |      0 |          55 |   100.0
      2025 | 2399380-8   | REQ 4760/2025                                                    |                 3.745 | Centro-esquerda  | esquerda         |        27 |         1 |      0 |          28 |    96.4
      2025 | 2399380-8   | REQ 4760/2025                                                    |                 6.672 | Centro-direita   | direita          |        75 |         0 |      0 |          75 |   100.0
      2025 | 2399380-8   | REQ 4760/2025                                                    |                 8.258 | Direita          | direita          |       118 |         3 |      1 |         122 |    96.7
      2025 | 2399380-8   | REQ 4760/2025                                                    |                 8.787 | Extrema direita  | direita          |        57 |         4 |      0 |          61 |    93.4
      2025 | 2404884-24  | PRL 1 CE => PL 5594/2023                                         |                 1.415 | Extrema esquerda | esquerda         |         0 |         1 |      0 |           1 |     0.0
      2025 | 2404884-24  | PRL 1 CE => PL 5594/2023                                         |                 2.679 | Esquerda         | esquerda         |         0 |         6 |      0 |           6 |     0.0
      2025 | 2404884-24  | PRL 1 CE => PL 5594/2023                                         |                 3.856 | Centro-esquerda  | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2025 | 2404884-24  | PRL 1 CE => PL 5594/2023                                         |                 6.726 | Centro-direita   | direita          |         0 |         5 |      0 |           5 |     0.0
      2025 | 2404884-24  | PRL 1 CE => PL 5594/2023                                         |                 8.243 | Direita          | direita          |         0 |         4 |      0 |           4 |     0.0
      2025 | 2404884-24  | PRL 1 CE => PL 5594/2023                                         |                 8.770 | Extrema direita  | direita          |         5 |         0 |      0 |           5 |   100.0
      2025 | 2404884-30  | PRL 1 CE => PL 5594/2023                                         |                 1.415 | Extrema esquerda | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2025 | 2404884-30  | PRL 1 CE => PL 5594/2023                                         |                 2.499 | Esquerda         | esquerda         |         0 |         5 |      0 |           5 |     0.0
      2025 | 2404884-30  | PRL 1 CE => PL 5594/2023                                         |                 3.856 | Centro-esquerda  | esquerda         |         0 |         4 |      0 |           4 |     0.0
      2025 | 2404884-30  | PRL 1 CE => PL 5594/2023                                         |                 6.726 | Centro-direita   | direita          |         0 |         5 |      0 |           5 |     0.0
      2025 | 2404884-30  | PRL 1 CE => PL 5594/2023                                         |                 8.150 | Direita          | direita          |         0 |         7 |      0 |           7 |     0.0
      2025 | 2404884-30  | PRL 1 CE => PL 5594/2023                                         |                 8.777 | Extrema direita  | direita          |         7 |         0 |      0 |           7 |   100.0
      2025 | 2406187-54  | PRL 1 CSPCCO => PL 5666/2023                                     |                 3.722 | Centro-esquerda  | esquerda         |         1 |         1 |      0 |           2 |    50.0
      2025 | 2406187-54  | PRL 1 CSPCCO => PL 5666/2023                                     |                 6.636 | Centro-direita   | direita          |         0 |         3 |      0 |           3 |     0.0
      2025 | 2406187-54  | PRL 1 CSPCCO => PL 5666/2023                                     |                 8.255 | Direita          | direita          |         0 |         5 |      0 |           5 |     0.0
      2025 | 2406187-54  | PRL 1 CSPCCO => PL 5666/2023                                     |                 8.796 | Extrema direita  | direita          |         0 |        11 |      0 |          11 |     0.0
      2025 | 2407484-36  | PRL 1 CMULHER => PL 5756/2023                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2025 | 2407484-36  | PRL 1 CMULHER => PL 5756/2023                                    |                 2.679 | Esquerda         | esquerda         |         0 |         2 |      0 |           2 |     0.0
      2025 | 2407484-36  | PRL 1 CMULHER => PL 5756/2023                                    |                 6.479 | Centro-direita   | direita          |         1 |         3 |      0 |           4 |    25.0
      2025 | 2407484-36  | PRL 1 CMULHER => PL 5756/2023                                    |                 8.324 | Direita          | direita          |         1 |         2 |      0 |           3 |    33.3
      2025 | 2407484-36  | PRL 1 CMULHER => PL 5756/2023                                    |                 8.796 | Extrema direita  | direita          |         3 |         0 |      0 |           3 |   100.0
      2025 | 2408145-17  | REC 38/2023                                                      |                 1.415 | Extrema esquerda | esquerda         |         0 |        12 |      0 |          12 |     0.0
      2025 | 2408145-17  | REC 38/2023                                                      |                 2.594 | Esquerda         | esquerda         |         0 |        74 |      0 |          74 |     0.0
      2025 | 2408145-17  | REC 38/2023                                                      |                 3.778 | Centro-esquerda  | esquerda         |         0 |        33 |      0 |          33 |     0.0
      2025 | 2408145-17  | REC 38/2023                                                      |                 6.672 | Centro-direita   | direita          |        76 |        28 |      0 |         104 |    73.1
      2025 | 2408145-17  | REC 38/2023                                                      |                 8.264 | Direita          | direita          |       132 |        23 |      1 |         156 |    84.6
      2025 | 2408145-17  | REC 38/2023                                                      |                 8.789 | Extrema direita  | direita          |        83 |         3 |      1 |          87 |    95.4
      2025 | 2410601-41  | RPD 1 => PDL 478/2023                                            |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2025 | 2410601-41  | RPD 1 => PDL 478/2023                                            |                 2.579 | Esquerda         | esquerda         |         0 |        63 |      0 |          63 |     0.0
      2025 | 2410601-41  | RPD 1 => PDL 478/2023                                            |                 3.773 | Centro-esquerda  | esquerda         |         0 |        31 |      0 |          31 |     0.0
      2025 | 2410601-41  | RPD 1 => PDL 478/2023                                            |                 6.671 | Centro-direita   | direita          |         6 |        72 |      1 |          79 |     7.6
      2025 | 2410601-41  | RPD 1 => PDL 478/2023                                            |                 8.257 | Direita          | direita          |        15 |       107 |      0 |         122 |    12.3
      2025 | 2410601-41  | RPD 1 => PDL 478/2023                                            |                 8.789 | Extrema direita  | direita          |        33 |        35 |      4 |          72 |    45.8
      2025 | 2410601-46  | RPD 1 => PDL 478/2023                                            |                 1.415 | Extrema esquerda | esquerda         |         8 |         0 |      0 |           8 |   100.0
      2025 | 2410601-46  | RPD 1 => PDL 478/2023                                            |                 2.577 | Esquerda         | esquerda         |        61 |         1 |      0 |          62 |    98.4
      2025 | 2410601-46  | RPD 1 => PDL 478/2023                                            |                 3.776 | Centro-esquerda  | esquerda         |        29 |         0 |      0 |          29 |   100.0
      2025 | 2410601-46  | RPD 1 => PDL 478/2023                                            |                 6.713 | Centro-direita   | direita          |        70 |         0 |      1 |          71 |    98.6
      2025 | 2410601-46  | RPD 1 => PDL 478/2023                                            |                 8.281 | Direita          | direita          |       120 |         0 |      0 |         120 |   100.0
      2025 | 2410601-46  | RPD 1 => PDL 478/2023                                            |                 8.783 | Extrema direita  | direita          |        22 |         4 |     14 |          40 |    55.0
      2025 | 2411961-13  | REQ 4248/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        12 |      0 |          12 |     0.0
      2025 | 2411961-13  | REQ 4248/2023                                                    |                 2.589 | Esquerda         | esquerda         |         0 |        70 |      0 |          70 |     0.0
      2025 | 2411961-13  | REQ 4248/2023                                                    |                 3.788 | Centro-esquerda  | esquerda         |        13 |        17 |      0 |          30 |    43.3
      2025 | 2411961-13  | REQ 4248/2023                                                    |                 6.668 | Centro-direita   | direita          |       102 |         3 |      0 |         105 |    97.1
      2025 | 2411961-13  | REQ 4248/2023                                                    |                 8.271 | Direita          | direita          |       147 |         3 |      1 |         151 |    97.4
      2025 | 2411961-13  | REQ 4248/2023                                                    |                 8.789 | Extrema direita  | direita          |        85 |         2 |      0 |          87 |    97.7
      2025 | 2413257-114 | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        12 |      0 |          12 |     0.0
      2025 | 2413257-114 | REQ 4759/2024                                                    |                 2.565 | Esquerda         | esquerda         |         1 |        61 |      1 |          63 |     1.6
      2025 | 2413257-114 | REQ 4759/2024                                                    |                 3.764 | Centro-esquerda  | esquerda         |         0 |        34 |      0 |          34 |     0.0
      2025 | 2413257-114 | REQ 4759/2024                                                    |                 6.671 | Centro-direita   | direita          |         9 |        70 |      0 |          79 |    11.4
      2025 | 2413257-114 | REQ 4759/2024                                                    |                 8.247 | Direita          | direita          |        15 |       108 |      1 |         124 |    12.1
      2025 | 2413257-114 | REQ 4759/2024                                                    |                 8.788 | Extrema direita  | direita          |        65 |         3 |      0 |          68 |    95.6
      2025 | 2413257-115 | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2025 | 2413257-115 | REQ 4759/2024                                                    |                 2.571 | Esquerda         | esquerda         |         0 |        67 |      0 |          67 |     0.0
      2025 | 2413257-115 | REQ 4759/2024                                                    |                 3.764 | Centro-esquerda  | esquerda         |         1 |        33 |      0 |          34 |     2.9
      2025 | 2413257-115 | REQ 4759/2024                                                    |                 6.651 | Centro-direita   | direita          |        18 |        69 |      0 |          87 |    20.7
      2025 | 2413257-115 | REQ 4759/2024                                                    |                 8.249 | Direita          | direita          |        19 |        98 |      1 |         118 |    16.1
      2025 | 2413257-115 | REQ 4759/2024                                                    |                 8.788 | Extrema direita  | direita          |        65 |         4 |      0 |          69 |    94.2
      2025 | 2413257-116 | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2025 | 2413257-116 | REQ 4759/2024                                                    |                 2.575 | Esquerda         | esquerda         |        67 |         2 |      0 |          69 |    97.1
      2025 | 2413257-116 | REQ 4759/2024                                                    |                 3.775 | Centro-esquerda  | esquerda         |        35 |         0 |      0 |          35 |   100.0
      2025 | 2413257-116 | REQ 4759/2024                                                    |                 6.645 | Centro-direita   | direita          |        71 |        12 |      0 |          83 |    85.5
      2025 | 2413257-116 | REQ 4759/2024                                                    |                 8.249 | Direita          | direita          |       111 |        17 |      1 |         129 |    86.0
      2025 | 2413257-116 | REQ 4759/2024                                                    |                 8.787 | Extrema direita  | direita          |         6 |        68 |      0 |          74 |     8.1
      2025 | 2413257-125 | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        12 |      0 |          12 |     0.0
      2025 | 2413257-125 | REQ 4759/2024                                                    |                 2.571 | Esquerda         | esquerda         |         1 |        66 |      0 |          67 |     1.5
      2025 | 2413257-125 | REQ 4759/2024                                                    |                 3.764 | Centro-esquerda  | esquerda         |         2 |        32 |      0 |          34 |     5.9
      2025 | 2413257-125 | REQ 4759/2024                                                    |                 6.693 | Centro-direita   | direita          |        45 |        36 |      0 |          81 |    55.6
      2025 | 2413257-125 | REQ 4759/2024                                                    |                 8.262 | Direita          | direita          |        44 |        91 |      1 |         136 |    32.4
      2025 | 2413257-125 | REQ 4759/2024                                                    |                 8.787 | Extrema direita  | direita          |        67 |         6 |      0 |          73 |    91.8
      2025 | 2413257-85  | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         8 |      0 |           8 |     0.0
      2025 | 2413257-85  | REQ 4759/2024                                                    |                 2.570 | Esquerda         | esquerda         |         0 |        58 |      0 |          58 |     0.0
      2025 | 2413257-85  | REQ 4759/2024                                                    |                 3.796 | Centro-esquerda  | esquerda         |         0 |        18 |      0 |          18 |     0.0
      2025 | 2413257-85  | REQ 4759/2024                                                    |                 6.715 | Centro-direita   | direita          |         8 |        40 |      0 |          48 |    16.7
      2025 | 2413257-85  | REQ 4759/2024                                                    |                 8.268 | Direita          | direita          |        14 |        79 |      1 |          94 |    14.9
      2025 | 2413257-85  | REQ 4759/2024                                                    |                 8.785 | Extrema direita  | direita          |        55 |         6 |      0 |          61 |    90.2
      2025 | 2413257-89  | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2025 | 2413257-89  | REQ 4759/2024                                                    |                 2.562 | Esquerda         | esquerda         |         1 |        53 |      0 |          54 |     1.9
      2025 | 2413257-89  | REQ 4759/2024                                                    |                 3.805 | Centro-esquerda  | esquerda         |         0 |        21 |      0 |          21 |     0.0
      2025 | 2413257-89  | REQ 4759/2024                                                    |                 6.675 | Centro-direita   | direita          |         6 |        47 |      0 |          53 |    11.3
      2025 | 2413257-89  | REQ 4759/2024                                                    |                 8.275 | Direita          | direita          |        18 |        79 |      1 |          98 |    18.4
      2025 | 2413257-89  | REQ 4759/2024                                                    |                 8.786 | Extrema direita  | direita          |        56 |         6 |      0 |          62 |    90.3
      2025 | 2413257-96  | REQ 4759/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         4 |      0 |           4 |     0.0
      2025 | 2413257-96  | REQ 4759/2024                                                    |                 2.575 | Esquerda         | esquerda         |         0 |        50 |      2 |          52 |     0.0
      2025 | 2413257-96  | REQ 4759/2024                                                    |                 3.730 | Centro-esquerda  | esquerda         |         0 |        17 |      0 |          17 |     0.0
      2025 | 2413257-96  | REQ 4759/2024                                                    |                 6.667 | Centro-direita   | direita          |        11 |        42 |      0 |          53 |    20.8
      2025 | 2413257-96  | REQ 4759/2024                                                    |                 8.274 | Direita          | direita          |        18 |        70 |      0 |          88 |    20.5
      2025 | 2413257-96  | REQ 4759/2024                                                    |                 8.787 | Extrema direita  | direita          |        46 |         6 |      3 |          55 |    83.6
      2025 | 2417172-60  | REQ 1260/2024                                                    |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2025 | 2417172-60  | REQ 1260/2024                                                    |                 2.582 | Esquerda         | esquerda         |        56 |         0 |      0 |          56 |   100.0
      2025 | 2417172-60  | REQ 1260/2024                                                    |                 3.790 | Centro-esquerda  | esquerda         |         5 |        18 |      0 |          23 |    21.7
      2025 | 2417172-60  | REQ 1260/2024                                                    |                 6.654 | Centro-direita   | direita          |         4 |        58 |      1 |          63 |     6.3
      2025 | 2417172-60  | REQ 1260/2024                                                    |                 8.251 | Direita          | direita          |         5 |       105 |      0 |         110 |     4.5
      2025 | 2417172-60  | REQ 1260/2024                                                    |                 8.791 | Extrema direita  | direita          |         1 |        70 |      1 |          72 |     1.4
      2025 | 2417521-33  | PRL 1 CCJC => PL 198/2024                                        |                 1.415 | Extrema esquerda | esquerda         |         0 |         1 |      0 |           1 |     0.0
      2025 | 2417521-33  | PRL 1 CCJC => PL 198/2024                                        |                 2.579 | Esquerda         | esquerda         |         0 |         9 |      0 |           9 |     0.0
      2025 | 2417521-33  | PRL 1 CCJC => PL 198/2024                                        |                 3.722 | Centro-esquerda  | esquerda         |         0 |         4 |      0 |           4 |     0.0
      2025 | 2417521-33  | PRL 1 CCJC => PL 198/2024                                        |                 6.602 | Centro-direita   | direita          |         0 |         6 |      0 |           6 |     0.0
      2025 | 2417521-33  | PRL 1 CCJC => PL 198/2024                                        |                 8.334 | Direita          | direita          |         1 |        13 |      0 |          14 |     7.1
      2025 | 2418454-52  | PRL 1 CCJC => PL 385/2024                                        |                 1.415 | Extrema esquerda | esquerda         |         0 |         1 |      0 |           1 |     0.0
      2025 | 2418454-52  | PRL 1 CCJC => PL 385/2024                                        |                 2.422 | Esquerda         | esquerda         |         0 |         7 |      0 |           7 |     0.0
      2025 | 2418454-52  | PRL 1 CCJC => PL 385/2024                                        |                 3.589 | Centro-esquerda  | esquerda         |         0 |         2 |      0 |           2 |     0.0
      2025 | 2418454-52  | PRL 1 CCJC => PL 385/2024                                        |                 6.714 | Centro-direita   | direita          |         0 |         9 |      0 |           9 |     0.0
      2025 | 2418454-52  | PRL 1 CCJC => PL 385/2024                                        |                 8.405 | Direita          | direita          |         1 |        13 |      0 |          14 |     7.1
      2025 | 2418454-52  | PRL 1 CCJC => PL 385/2024                                        |                 8.796 | Extrema direita  | direita          |         1 |         0 |      0 |           1 |   100.0
      2025 | 2419056-30  | PRL 1 CMULHER => PL 522/2024                                     |                 1.415 | Extrema esquerda | esquerda         |         0 |         2 |      0 |           2 |     0.0
      2025 | 2419056-30  | PRL 1 CMULHER => PL 522/2024                                     |                 2.679 | Esquerda         | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2025 | 2419056-30  | PRL 1 CMULHER => PL 522/2024                                     |                 3.855 | Centro-esquerda  | esquerda         |         0 |         1 |      0 |           1 |     0.0
      2025 | 2419056-30  | PRL 1 CMULHER => PL 522/2024                                     |                 6.473 | Centro-direita   | direita          |         0 |         1 |      0 |           1 |     0.0
      2025 | 2419056-30  | PRL 1 CMULHER => PL 522/2024                                     |                 8.352 | Direita          | direita          |         1 |         4 |      0 |           5 |    20.0
      2025 | 2419056-30  | PRL 1 CMULHER => PL 522/2024                                     |                 8.796 | Extrema direita  | direita          |         1 |         0 |      0 |           1 |   100.0
      2025 | 2419271-30  | PRL 1 CCJC => PLP 13/2024                                        |                 1.415 | Extrema esquerda | esquerda         |         1 |         0 |      0 |           1 |   100.0
      2025 | 2419271-30  | PRL 1 CCJC => PLP 13/2024                                        |                 2.479 | Esquerda         | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2025 | 2419271-30  | PRL 1 CCJC => PLP 13/2024                                        |                 3.789 | Centro-esquerda  | esquerda         |         4 |         0 |      0 |           4 |   100.0
      2025 | 2419271-30  | PRL 1 CCJC => PLP 13/2024                                        |                 6.675 | Centro-direita   | direita          |         4 |         2 |      0 |           6 |    66.7
      2025 | 2419271-30  | PRL 1 CCJC => PLP 13/2024                                        |                 8.279 | Direita          | direita          |         0 |        17 |      0 |          17 |     0.0
      2025 | 2419271-30  | PRL 1 CCJC => PLP 13/2024                                        |                 8.796 | Extrema direita  | direita          |         0 |        14 |      0 |          14 |     0.0
      2025 | 2419866-40  | PRL 1 CMADS => PL 1303/2019                                      |                 1.415 | Extrema esquerda | esquerda         |         0 |         2 |      0 |           2 |     0.0
      2025 | 2419866-40  | PRL 1 CMADS => PL 1303/2019                                      |                 2.679 | Esquerda         | esquerda         |         0 |         1 |      0 |           1 |     0.0
      2025 | 2419866-40  | PRL 1 CMADS => PL 1303/2019                                      |                 3.856 | Centro-esquerda  | esquerda         |         0 |         2 |      0 |           2 |     0.0
      2025 | 2419866-40  | PRL 1 CMADS => PL 1303/2019                                      |                 6.718 | Centro-direita   | direita          |         0 |         2 |      0 |           2 |     0.0
      2025 | 2419866-40  | PRL 1 CMADS => PL 1303/2019                                      |                 8.140 | Direita          | direita          |         0 |         4 |      0 |           4 |     0.0
      2025 | 2419866-40  | PRL 1 CMADS => PL 1303/2019                                      |                 8.796 | Extrema direita  | direita          |         1 |         0 |      0 |           1 |   100.0
      2025 | 2421211-100 | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         2 |         5 |      0 |           7 |    28.6
      2025 | 2421211-100 | REQ 1292/2025                                                    |                 2.548 | Esquerda         | esquerda         |         0 |        48 |      0 |          48 |     0.0
      2025 | 2421211-100 | REQ 1292/2025                                                    |                 3.763 | Centro-esquerda  | esquerda         |         3 |        20 |      0 |          23 |    13.0
      2025 | 2421211-100 | REQ 1292/2025                                                    |                 6.691 | Centro-direita   | direita          |        23 |        30 |      0 |          53 |    43.4
      2025 | 2421211-100 | REQ 1292/2025                                                    |                 8.230 | Direita          | direita          |        33 |        53 |      1 |          87 |    37.9
      2025 | 2421211-100 | REQ 1292/2025                                                    |                 8.784 | Extrema direita  | direita          |        49 |         3 |      0 |          52 |    94.2
      2025 | 2421211-103 | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         7 |         2 |      0 |           9 |    77.8
      2025 | 2421211-103 | REQ 1292/2025                                                    |                 2.570 | Esquerda         | esquerda         |        64 |         2 |      0 |          66 |    97.0
      2025 | 2421211-103 | REQ 1292/2025                                                    |                 3.761 | Centro-esquerda  | esquerda         |        24 |         6 |      0 |          30 |    80.0
      2025 | 2421211-103 | REQ 1292/2025                                                    |                 6.697 | Centro-direita   | direita          |        43 |        41 |      0 |          84 |    51.2
      2025 | 2421211-103 | REQ 1292/2025                                                    |                 8.268 | Direita          | direita          |        63 |        61 |      1 |         125 |    50.4
      2025 | 2421211-103 | REQ 1292/2025                                                    |                 8.787 | Extrema direita  | direita          |         7 |        62 |      0 |          69 |    10.1
      2025 | 2421211-106 | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         8 |         0 |      0 |           8 |   100.0
      2025 | 2421211-106 | REQ 1292/2025                                                    |                 2.568 | Esquerda         | esquerda         |        65 |         0 |      0 |          65 |   100.0
      2025 | 2421211-106 | REQ 1292/2025                                                    |                 3.761 | Centro-esquerda  | esquerda         |        24 |         6 |      0 |          30 |    80.0
      2025 | 2421211-106 | REQ 1292/2025                                                    |                 6.694 | Centro-direita   | direita          |        45 |        40 |      0 |          85 |    52.9
      2025 | 2421211-106 | REQ 1292/2025                                                    |                 8.264 | Direita          | direita          |        64 |        61 |      1 |         126 |    50.8
      2025 | 2421211-106 | REQ 1292/2025                                                    |                 8.787 | Extrema direita  | direita          |         4 |        67 |      0 |          71 |     5.6
      2025 | 2421211-109 | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         8 |         0 |      0 |           8 |   100.0
      2025 | 2421211-109 | REQ 1292/2025                                                    |                 2.565 | Esquerda         | esquerda         |        63 |         0 |      0 |          63 |   100.0
      2025 | 2421211-109 | REQ 1292/2025                                                    |                 3.773 | Centro-esquerda  | esquerda         |        24 |         5 |      0 |          29 |    82.8
      2025 | 2421211-109 | REQ 1292/2025                                                    |                 6.686 | Centro-direita   | direita          |        41 |        39 |      0 |          80 |    51.3
      2025 | 2421211-109 | REQ 1292/2025                                                    |                 8.252 | Direita          | direita          |        63 |        54 |      1 |         118 |    53.4
      2025 | 2421211-109 | REQ 1292/2025                                                    |                 8.787 | Extrema direita  | direita          |         5 |        64 |      0 |          69 |     7.2
      2025 | 2421211-112 | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         6 |         2 |      0 |           8 |    75.0
      2025 | 2421211-112 | REQ 1292/2025                                                    |                 2.553 | Esquerda         | esquerda         |        56 |         0 |      1 |          57 |    98.2
      2025 | 2421211-112 | REQ 1292/2025                                                    |                 3.746 | Centro-esquerda  | esquerda         |        18 |         4 |      0 |          22 |    81.8
      2025 | 2421211-112 | REQ 1292/2025                                                    |                 6.686 | Centro-direita   | direita          |        38 |        36 |      0 |          74 |    51.4
      2025 | 2421211-112 | REQ 1292/2025                                                    |                 8.252 | Direita          | direita          |        56 |        54 |      1 |         111 |    50.5
