"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"141411";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"141459";"https://dadosabertos.camara.leg.br/api/v2/deputados/141459"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"141480";"https://dadosabertos.camara.leg.br/api/v2/deputados/141480"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"143632";"https://dadosabertos.camara.leg.br/api/v2/deputados/143632"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160535";"https://dadosabertos.camara.leg.br/api/v2/deputados/160535"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160559";"https://dadosabertos.camara.leg.br/api/v2/deputados/160559"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160569";"https://dadosabertos.camara.leg.br/api/v2/deputados/160569"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160604";"https://dadosabertos.camara.leg.br/api/v2/deputados/160604"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160610";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160629";"https://dadosabertos.camara.leg.br/api/v2/deputados/160629"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160632";"https://dadosabertos.camara.leg.br/api/v2/deputados/160632"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160642";"https://dadosabertos.camara.leg.br/api/v2/deputados/160642"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"160673";"https://dadosabertos.camara.leg.br/api/v2/deputados/160673"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"161550";"https://dadosabertos.camara.leg.br/api/v2/deputados/161550"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178835";"https://dadosabertos.camara.leg.br/api/v2/deputados/178835"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178860";"https://dadosabertos.camara.leg.br/api/v2/deputados/178860"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178871";"https://dadosabertos.camara.leg.br/api/v2/deputados/178871"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178933";"https://dadosabertos.camara.leg.br/api/v2/deputados/178933"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178934";"https://dadosabertos.camara.leg.br/api/v2/deputados/178934"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178964";"https://dadosabertos.camara.leg.br/api/v2/deputados/178964"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178970";"https://dadosabertos.camara.leg.br/api/v2/deputados/178970"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"178993";"https://dadosabertos.camara.leg.br/api/v2/deputados/178993"
